"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","implied.joint.prob","result.mat","predict.prob","kelly.criterion","bet.money"
"2017-08-12","Brighton","ManchesterCity","Chelsea","Burnley","D","H",5.72,1.29,7.3788,0.125455313548302,0,0.151024310926046,0.00693405176431285,125.086434743565
"2017-08-12","Brighton","ManchesterCity","CrystalPalace","Huddersfield","D","H",5.72,1.79,10.2388,0.0900157091690146,0,0.11311521528727,0.00113964060326619,20.558482226113
"2017-08-12","Brighton","ManchesterCity","Everton","Stoke","D","H",5.72,1.77,10.1244,0.0912937447190367,0,0.114451101202281,0.00153966000478563,27.7746096022951
"2017-08-12","Brighton","ManchesterCity","Southampton","Swansea","D","H",5.72,1.59,9.0948,0.101592928842007,0,0.127129147564409,0.00281042992416479,50.6985917122352
"2017-08-12","Brighton","ManchesterCity","Watford","Liverpool","D","A",5.72,1.55,8.866,0.104295313767109,0,0.130111016337379,0.00326839224298383,58.9599770688884
"2017-08-12","Chelsea","Burnley","CrystalPalace","Huddersfield","D","H",5.52,1.79,9.8808,0.0932667687134474,0,0.117343422789179,0.00149958070371613,27.0516013167787
"2017-08-12","Chelsea","Burnley","Everton","Stoke","D","H",5.52,1.77,9.7704,0.0945909625364129,0,0.118675825699261,0.00192238832618739,34.6788155163505
"2017-08-12","Chelsea","Burnley","Southampton","Swansea","D","H",5.52,1.59,8.7768,0.105262117964747,0,0.131290149619156,0.00331859845476041,59.8656691875187
"2017-08-12","Chelsea","Burnley","Watford","Liverpool","D","A",5.52,1.55,8.556,0.108062103790676,0,0.13424939307558,0.00381503784755712,68.8211595446569
"2017-08-12","CrystalPalace","Huddersfield","Everton","Stoke","H","A",1.79,5.21,9.3259,0.0986651549799075,0,0.124178963809553,0.00201659076411148,36.3781750689748
"2017-08-12","CrystalPalace","Huddersfield","Southampton","Swansea","H","A",1.79,6.18,11.0622,0.0831494475226012,0,0.103912079750683,0.000268053904930302,4.83554326193363
"2017-08-12","CrystalPalace","Huddersfield","Watford","Liverpool","H","H",1.79,6.38,11.4202,0.0806051985880947,0,0.100129895937378,9.91828079940303e-05,1.7892026569055
"2017-08-12","CrystalPalace","Huddersfield","WestBrom","Bournemouth","D","A",3.54,2.97,10.5138,0.0872760744656922,0,0.109961770308012,0.0004640820809876,8.371782460275
"2017-08-12","Everton","Stoke","Southampton","Swansea","H","A",1.77,6.18,10.9386,0.0843299964609986,0,0.105248237152243,0.000620014969857062,11.1847249924221
"2017-08-12","Everton","Stoke","Watford","Liverpool","H","H",1.77,6.38,11.2926,0.0817496244917861,0,0.101463092566134,0.000435279211849292,7.85219473099975
"2017-08-12","Everton","Stoke","WestBrom","Bournemouth","D","D",3.52,3.19,11.2288,0.0819529362905738,0,0.102135841609844,0.00019468396535417,3.51199038536542
"2017-08-12","Southampton","Swansea","Watford","Liverpool","H","H",1.59,6.38,10.1442,0.0909721012038081,0,0.114218870804107,0.00136149624765664,24.5606345791374
"2017-08-12","Southampton","Swansea","WestBrom","Bournemouth","D","H",3.99,2.54,10.1346,0.0907690040170395,1,0.114331413952643,0.00105347543347824,19.0041105175948
"2017-08-12","Watford","Liverpool","WestBrom","Bournemouth","D","H",4.19,2.54,10.6426,0.0865032313170202,1,0.108512578937636,0.000669246324351148,12.0728312282244
"2017-08-13","ManchesterUnited","WestHam","Newcastle","Tottenham","D","A",5.51,1.75,9.6425,0.0955740875064101,0,0.120236443309849,0.00177829673704634,31.5780550496428
"2017-08-19","Bournemouth","Watford","Burnley","WestBrom","D","D",3.54,3.06,10.8324,0.0846977932790944,0,0.106408910157258,0.000201079095635,3.56430678413721
"2017-08-19","Bournemouth","Watford","Leicester","Brighton","H","A",2.01,5.19,10.4319,0.0881517937955585,0,0.110892441080808,0.000742193798967123,13.1560487899003
"2017-08-19","Bournemouth","Watford","Liverpool","CrystalPalace","H","D",2.01,5.02,10.0902,0.0911358956939915,0,0.114853234673679,0.00106195223340515,18.8240529827447
"2017-08-19","Bournemouth","Watford","Southampton","WestHam","H","A",2.01,5.08,10.2108,0.0899715591953439,0,0.113440865647087,0.000847451309119862,15.021832283376
"2017-08-19","Bournemouth","Watford","Stoke","Arsenal","H","H",2.01,4.24,8.5224,0.107766612057652,0,0.134704799432812,0.00307387433795486,54.4871714374805
"2017-08-19","Bournemouth","Watford","Swansea","ManchesterUnited","H","D",2.01,4.97,9.9897,0.0917841923313093,0,0.116042357284759,0.000868968884289787,15.4032505452502
"2017-08-19","Burnley","WestBrom","Leicester","Brighton","A","D",3.04,3.68,11.1872,0.0820670164913025,0,0.102576720031762,1.49405912831126e-05,0.264835341044523
"2017-08-19","Burnley","WestBrom","Southampton","WestHam","H","D",2.57,3.87,9.9459,0.0922181501317645,0,0.116564076445749,0.000946183807124621,16.7719541015682
"2017-08-19","Burnley","WestBrom","Stoke","Arsenal","H","H",2.57,4.24,10.8968,0.0841477759429843,0,0.105703677736264,9.99615335231983e-05,1.77190757181563
"2017-08-19","Leicester","Brighton","Liverpool","CrystalPalace","H","D",1.73,5.02,8.6846,0.105957739399767,0,0.132518811866841,0.00301203544100813,53.3910216899658
"2017-08-19","Leicester","Brighton","Southampton","WestHam","A","H",5.19,1.7,8.823,0.104193829652302,0,0.130678262856577,0.00266303849876013,47.2047387997956
"2017-08-19","Leicester","Brighton","Stoke","Arsenal","A","A",5.19,1.85,9.6015,0.095719477910422,0,0.120740605896317,0.00153830600086849,27.2678494880806
"2017-08-19","Leicester","Brighton","Swansea","ManchesterUnited","H","D",1.73,4.97,8.5981,0.106711471457016,0,0.133680682050015,0.00281775906206962,49.9472991425703
"2017-08-19","Liverpool","CrystalPalace","Southampton","WestHam","D","H",5.02,1.7,8.534,0.107720984251011,0,0.13454742331639,0.0031652055131399,56.1060981900961
"2017-08-19","Liverpool","CrystalPalace","Stoke","Arsenal","D","A",5.02,1.85,9.287,0.0989597599676647,0,0.124671250925947,0.00193809096450595,34.3543954743209
"2017-08-19","Liverpool","CrystalPalace","Swansea","ManchesterUnited","H","D",1.38,4.97,6.8586,0.133774333716355,0,0.158987728564475,0.00747659565266207,132.529343852866
"2017-08-19","Southampton","WestHam","Stoke","Arsenal","A","A",5.08,1.85,9.398,0.0976954671272822,0,0.1232711046456,0.00168519548728242,29.8715969899789
"2017-08-19","Southampton","WestHam","Swansea","ManchesterUnited","H","D",1.7,4.97,8.449,0.108487259178433,0,0.13570434513684,0.00297030559557515,52.6513228629542
"2017-08-19","Stoke","Arsenal","Swansea","ManchesterUnited","A","D",1.85,4.97,9.1945,0.099663711787398,0,0.12584883992206,0.0017425319285039,30.8879366834643
"2017-08-20","Huddersfield","Newcastle","Tottenham","Chelsea","D","A",3.14,3.67,11.5238,0.0800773669032327,0,0.0990594371212419,0.000249303842717263,4.25621923291075
"2017-08-26","Bournemouth","ManchesterCity","ManchesterUnited","Leicester","D","H",6.37,1.3,8.281,0.111042113740821,0,0.13801651247214,0.00369301504994071,63.0329756801373
"2017-08-26","CrystalPalace","Swansea","Huddersfield","Southampton","H","H",2.04,4.02,8.2008,0.112020528277655,0,0.139132325740823,0.00374091266425777,63.85049987583
"2017-08-26","CrystalPalace","Swansea","Newcastle","WestHam","D","D",3.3,3.32,10.956,0.0839124501227446,0,0.105059184824389,0.000297303182505856,5.07441860352557
"2017-08-26","CrystalPalace","Swansea","Watford","Brighton","D","D",3.3,3.24,10.692,0.0858067056484704,0,0.107961408666649,0.000304152865873221,5.19133010246969
"2017-08-26","Huddersfield","Southampton","ManchesterUnited","Leicester","A","D",1.99,5.54,11.0246,0.0832023080824163,0,0.10431688421023,4.30377308766509e-05,0.734574922384837
"2017-08-26","Huddersfield","Southampton","Newcastle","WestHam","D","D",3.43,3.32,11.3876,0.0808125298894648,0,0.100468954833744,9.42512257836309e-05,1.60869510205167
"2017-08-26","Huddersfield","Southampton","Watford","Brighton","D","D",3.43,3.24,11.1132,0.0826368072293242,1,0.103365325915607,8.96387476379076e-05,1.52996858216132
"2017-08-26","Newcastle","WestHam","Watford","Brighton","D","D",3.32,3.24,10.7568,0.0854386061007585,0,0.107242306463494,0.000416908765190121,7.11586595280376
"2017-08-27","Chelsea","Everton","Liverpool","Arsenal","D","H",4.27,2.17,9.2659,0.0992669543808751,0,0.124939001957514,0.00205750407177127,34.847999096469
"2017-08-27","Chelsea","Everton","Tottenham","Burnley","H","D",1.51,6.82,10.2982,0.0897093069762138,1,0.11242718223963,0.00131612243680052,22.2911993797336
"2017-08-27","Chelsea","Everton","WestBrom","Stoke","D","H",4.27,2.51,10.7177,0.0859384248308951,0,0.10767568179696,0.000653188710355697,11.0630738964727
"2017-08-27","Liverpool","Arsenal","WestBrom","Stoke","D","A",3.63,3.08,11.1804,0.082174127284003,0,0.102648953831814,8.17269480582134e-05,1.38421140991375
"2017-09-09","Arsenal","Bournemouth","Leicester","Chelsea","D","A",6.08,1.77,10.7616,0.0857086748794262,0,0.107189214795143,0.000749995396768079,12.8226700435055
"2017-09-09","Arsenal","Bournemouth","ManchesterCity","Liverpool","D","H",6.08,1.88,11.4304,0.080759191896238,0,0.100024028363684,0.000338488499702301,5.78713731298539
"2017-09-09","Arsenal","Bournemouth","Southampton","Watford","D","H",6.08,1.67,10.1536,0.0907041389893979,0,0.114108769657524,0.00115010288293299,19.6633070649293
"2017-09-09","Arsenal","Bournemouth","Stoke","ManchesterUnited","D","A",6.08,1.51,9.1808,0.100457286628981,0,0.126024088626881,0.00247642293834249,42.3393988328086
"2017-09-09","Brighton","WestBrom","Everton","Tottenham","D","D",3.04,3.5,10.64,0.0864514179183593,0,0.108541659162323,0.000591588775347947,10.1143923021623
"2017-09-09","Brighton","WestBrom","Leicester","Chelsea","D","D",3.04,3.79,11.5216,0.0799089274843512,0,0.0990820579112758,5.10021514417836e-05,0.871983697853446
"2017-09-09","Brighton","WestBrom","ManchesterCity","Liverpool","D","D",3.04,3.85,11.704,0.0787273347578329,0,0.0972228255751013,1.29922046744359e-05,0.222127701577745
"2017-09-09","Brighton","WestBrom","Southampton","Watford","H","D",2.65,3.85,10.2025,0.0901046120521064,0,0.113537561183261,0.000921040579634576,15.747029248748
"2017-09-09","Brighton","WestBrom","Stoke","ManchesterUnited","H","D",2.65,4.2,11.13,0.0827129051343984,1,0.103185801161459,0.000297173340543832,5.08077210598961
"2017-09-09","Everton","Tottenham","Leicester","Chelsea","A","H",2,4.68,9.36,0.0982151167696007,0,0.123748847380031,0.00187057796293409,31.9812683020689
"2017-09-09","Everton","Tottenham","ManchesterCity","Liverpool","A","A",2,4,8,0.115004799703916,0,0.141960373220481,0.00438039966690601,74.8916857749546
"2017-09-09","Everton","Tottenham","Southampton","Watford","A","A",2,5.39,10.78,0.0851492749925171,1,0.106985920106457,0.000283716086442559,4.85069345513944
"2017-09-09","Everton","Tottenham","Stoke","ManchesterUnited","A","D",2,4.2,8.4,0.109429708891088,1,0.136375215055889,0.00340943614002695,58.2911239807085
"2017-09-09","Leicester","Chelsea","ManchesterCity","Liverpool","H","H",4.68,1.88,8.7984,0.104663823798631,0,0.131003759442994,0.00290257445768584,49.6253106459022
"2017-09-09","Leicester","Chelsea","Southampton","Watford","A","A",1.77,5.39,9.5403,0.0963012735300331,1,0.121496687128655,0.00157692246455647,26.9606407377083
"2017-09-09","Leicester","Chelsea","Stoke","ManchesterUnited","A","D",1.77,4.2,7.434,0.123761715283643,1,0.150199399635995,0.00589269662392368,100.747424318416
"2017-09-09","ManchesterCity","Liverpool","Southampton","Watford","H","A",1.88,5.39,10.1332,0.090740091826235,1,0.114347834893142,0.00100931495675987,17.2562561267412
"2017-09-09","ManchesterCity","Liverpool","Stoke","ManchesterUnited","H","D",1.88,4.2,7.896,0.116614754901531,1,0.143444506340707,0.00473719093262713,80.991745447936
"2017-09-09","Southampton","Watford","Stoke","ManchesterUnited","A","A",5.39,1.51,8.1389,0.112872642720844,0,0.139998874899619,0.00387420837724077,66.2373341426058
"2017-09-10","Burnley","CrystalPalace","Swansea","Newcastle","A","D",3.54,3.19,11.2926,0.0815909795383036,0,0.101463092566134,0.000262585681999801,4.96064838906175
"2017-09-16","CrystalPalace","Southampton","Huddersfield","Leicester","D","H",3.19,3.45,11.0055,0.0835430241434937,0,0.104523072738032,0.000270389928191694,5.1067413228957
"2017-09-16","CrystalPalace","Southampton","Newcastle","Stoke","D","D",3.19,3.34,10.6546,0.0863405494430791,0,0.10837845494005,0.00058796834600172,11.1047118846561
"2017-09-16","CrystalPalace","Southampton","WestBrom","WestHam","D","A",3.19,3.36,10.7184,0.0859627865783756,0,0.107667909060259,0.000685393178089688,12.9447338826171
"2017-09-16","Huddersfield","Leicester","Newcastle","Stoke","D","D",3.29,3.34,10.9886,0.0834977789807926,0,0.10470582495668,9.29575277223697e-05,1.75564989150595
