"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","implied.joint.prob","result.mat","predict.prob","kelly.criterion","bet.money"
"2013-08-17","Arsenal","Aston Villa","Liverpool","Stoke","D","H",4.71,1.4,6.594,0.136559351007682,0,0.160290596431453,0.00561597081473142,63.3578555909369
"2013-08-17","Liverpool","Stoke","West Ham","Cardiff","D","H",4.48,2.04,9.1392,0.0988352449796439,0,0.122119570057271,0.000230908164566473,2.60504312219624
"2013-08-17","Norwich","Everton","Sunderland","Fulham","H","H",3.41,2.34,7.9794,0.112196995762189,0,0.138390842187889,0.000935120904704441,10.5497797611264
"2013-08-17","Norwich","Everton","Swansea","Manchester United","A","H",2.2,3.56,7.832,0.114739475348671,0,0.140590444984982,0.00170825412148403,19.2720584761059
"2013-08-17","Norwich","Everton","West Brom","Southampton","H","H",3.41,2.41,8.2181,0.10892397100485,0,0.134892891052618,0.000495498609144363,5.59008056831934
"2013-08-17","Norwich","Everton","West Ham","Cardiff","A","A",2.2,3.81,8.382,0.107156914356455,0,0.132536496614898,0.000637815615874962,7.19566233824578
"2013-08-17","Sunderland","Fulham","Swansea","Manchester United","H","H",2.34,3.56,8.3304,0.107786141915453,0,0.13327438853696,0.000682778561406759,7.70292206304244
"2013-08-17","Sunderland","Fulham","West Brom","Southampton","D","H",3.2,2.41,7.712,0.11597679703551,0,0.142403684062318,0.00134723233575797,15.1991088615506
"2013-08-17","Sunderland","Fulham","West Ham","Cardiff","H","D",2.34,3.32,7.7688,0.115519994282475,0,0.141542889186423,0.00166972066009764,18.8373344430796
"2013-08-17","Swansea","Manchester United","West Brom","Southampton","H","H",3.56,2.41,8.5796,0.104641791136801,0,0.129744208312911,0.000282822319699666,3.1907245034859
"2013-08-17","Swansea","Manchester United","West Ham","Cardiff","A","A",2.11,3.81,8.0391,0.112056677850805,0,0.137508584452107,0.0016036019904231,18.0914015913426
