Date,League,Home_Team,Away_Team,URL,Over 0.5,Under 0.5,Over 1.5,Under 1.5,Over 2.5,Under 2.5,Over 3.5,Under 3.5,Over 4.5,Under 4.5,Over 5.5,Under 5.5,Chosen_Option,Chosen_Odds,Chosen_Option_Empirical_Prob,N,Chosen_Option_Std,Kelly,Record_Time
2020-10-19,eerste-divisie,Helmond,Graafschap,https://www.playnow.com/sports/sports/event/10224021/helmond-sport-v-de-graafschap,0,0,1.12,5.5,1.4,2.7,2.05,1.7,3.25,1.3,5.5,1.11,Under 1.5,5.5,0.1,10,0.09486833,1.762711864,10/18/2020 0:26
2020-10-18,eerste-divisie,Dordrecht,Almere City,https://www.playnow.com/sports/sports/event/10220705/fc-dordrecht-v-almere-city-fc,0,0,1.11,5.5,1.4,2.7,2,1.75,3.2,1.3,5.25,1.12,Under 1.5,5.5,0.071428571,14,0.068830294,11.21428571,10/17/2020 3:53
2020-10-17,eerste-divisie,G.A. Eagles,Eindhoven FC,https://www.playnow.com/sports/sports/event/10220696/go-ahead-eagles-v-fc-eindhoven,0,0,1.14,4.75,1.5,2.45,2.2,1.6,3.6,1.25,6.5,1.09,Under 1.5,4.75,0.105263158,19,0.0704059,4.4,10/16/2020 1:57
2020-10-16,eerste-divisie,Jong Utrecht,Nijmegen,https://www.playnow.com/sports/sports/event/10220678/jong-fc-utrecht-v-nec-nijmegen,0,0,1.14,4.75,1.47,2.45,2.2,1.62,3.6,1.25,6.5,1.09,Under 1.5,4.75,0,3,0,4.8,10/15/2020 4:27
2020-10-16,eerste-divisie,Jong Ajax,Jong AZ,https://www.playnow.com/sports/sports/event/10220741/jong-ajax-amsterdam-v-jong-az-alkmaar,0,0,1.08,7,1.3,3.25,1.75,2,2.65,1.44,4.25,1.18,Over 5.5,4.25,0,2,0,3.428571429,10/15/2020 4:27
2020-10-16,eerste-divisie,Helmond,Graafschap,https://www.playnow.com/sports/sports/event/10220632/helmond-sport-v-de-graafschap,0,0,1.13,5.25,1.44,2.6,2.1,1.67,3.4,1.28,6,1.1,Under 1.5,5.25,0.1,10,0.09486833,7.3,10/15/2020 4:26
2020-10-16,eerste-divisie,FC Volendam,Jong PSV,https://www.playnow.com/sports/sports/event/10220735/fc-volendam-v-jong-psv-eindhoven,0,0,1.13,5.25,1.44,2.6,2.1,1.67,3.4,1.28,5.75,1.1,Over 5.5,5.75,0.142857143,7,0.132260014,20.71428571,10/15/2020 4:28
2020-10-16,eerste-divisie,Excelsior,Maastricht,https://www.playnow.com/sports/sports/event/10220728/sbv-excelsior-v-mvv-maastricht,0,0,1.09,6,1.36,3,1.87,1.83,2.9,1.36,4.75,1.15,Over 5.5,4.75,0.1,10,0.09486833,4.42,10/15/2020 4:28
2020-10-15,eerste-divisie,Den Bosch,Almere City,https://www.playnow.com/sports/sports/event/10220132/fc-den-bosch-v-almere-city-fc,0,0,1.13,5,1.44,2.6,2.1,1.67,3.4,1.28,5.75,1.1,Over 5.5,5.75,0.098669477,15,0.076999485,21.73060203,10/14/2020 6:34
2020-10-13,eerste-divisie,G.A. Eagles,Graafschap,https://www.playnow.com/sports/sports/event/10193722/go-ahead-eagles-v-de-graafschap,1.03,14,1.18,4,1.62,2.15,2.5,1.47,4.25,1.18,0,0,Over 4.5,4.25,0.212017394,7,0.154488103,2.913672044,10/12/2020 9:59
2020-10-12,eerste-divisie,Den Bosch,Helmond,https://www.playnow.com/sports/sports/event/10214539/fc-den-bosch-v-helmond-sport,0,0,1.13,5,1.44,2.55,2.1,1.67,3.4,1.28,5.75,1.1,Over 5.5,5.75,0.052631579,19,0.051227817,22.78947368,10/11/2020 6:04
2020-10-11,eerste-divisie,Cambuur,Dordrecht,https://www.playnow.com/sports/sports/event/10214524/sc-cambuur-v-fc-dordrecht,0,0,1.05,8.5,1.2,4,1.57,2.3,2.2,1.6,3.25,1.25,Under 2.5,4,0.375,16,0.12103073,2.25,10/10/2020 1:39
2020-10-10,eerste-divisie,Telstar,Oss,https://www.playnow.com/sports/sports/event/10214525/sc-telstar-v-top-oss,0,0,1.14,4.75,1.47,2.5,2.15,1.62,3.6,1.25,6,1.09,Under 1.5,4.75,0.142857143,21,0.076360355,4.257142857,10/9/2020 9:05
2020-10-10,eerste-divisie,Maastricht,G.A. Eagles,https://www.playnow.com/sports/sports/event/10214519/mvv-maastricht-v-go-ahead-eagles,1.02,15,1.18,4.25,1.6,2.2,2.45,1.5,4.25,1.18,0,0,Under 1.5,4.25,0.235294118,17,0.102879368,2.857142857,10/9/2020 9:04
2020-10-10,eerste-divisie,Almere City,Roda,https://www.playnow.com/sports/sports/event/10214523/almere-city-fc-v-roda-jc-kerkrade,0,0,1.14,4.75,1.47,2.45,2.15,1.62,3.6,1.25,6.5,1.09,Under 1.5,4.75,0.333333333,3,0.272165527,3.533333333,10/9/2020 5:57
2020-10-09,eerste-divisie,Eindhoven FC,Excelsior,https://www.playnow.com/sports/sports/event/10214538/fc-eindhoven-v-sbv-excelsior,0,0,1.07,7.5,1.28,3.4,1.67,2.05,2.5,1.47,3.9,1.2,Over 5.5,3.9,0.166666667,12,0.107582871,2.547619048,10/9/2020 9:04
2020-10-06,eerste-divisie,Helmond,Cambuur,https://www.playnow.com/sports/sports/event/10210562/helmond-sport-v-sc-cambuur,0,0,1.11,5.5,1.4,2.75,2,1.75,3.2,1.3,5.25,1.12,Under 1.5,5.5,0.177370434,16,0.095495472,10.04892523,10/6/2020 5:27
2020-10-06,eerste-divisie,Den Bosch,Almere City,https://www.playnow.com/sports/sports/event/10210560/fc-den-bosch-v-almere-city-fc,0,0,1.09,6,1.33,3,1.83,1.87,2.9,1.36,4.75,1.15,Over 5.5,4.75,0.098641699,15,0.076989832,4.425161546,10/6/2020 5:26
2020-10-05,eerste-divisie,Oss,Dordrecht,https://www.playnow.com/sports/sports/event/10210559/top-oss-v-fc-dordrecht,1.03,14,1.18,4,1.62,2.2,2.5,1.47,4.25,1.18,0,0,Over 2.5,1.62,0.7,20,0.102469508,0.015192982,10/4/2020 5:25
2020-10-05,eerste-divisie,Excelsior,Graafschap,https://www.playnow.com/sports/sports/event/10210558/sbv-excelsior-v-de-graafschap,0,0,1.08,6.5,1.33,3.2,1.75,1.95,2.75,1.4,4.25,1.18,Under 3.5,1.95,0.4,5,0.219089023,0.162666667,10/4/2020 5:24
2020-10-04,eerste-divisie,Roda,FC Volendam,https://www.playnow.com/sports/sports/event/10210556/roda-jc-kerkrade-v-fc-volendam,0,0,1.15,4.5,1.5,2.4,2.25,1.57,3.75,1.22,6.5,1.08,Under 5.5,1.08,0.901319261,0,Inf,0.249968699,10/3/2020 11:21
