Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
06.11.2010,2010,Beijing Guoan,Jiangsu Suning,1,0
06.11.2010,2010,Beijing Renhe,Chongqing Lifan,2,2
06.11.2010,2010,Changchun Yatai,Dalian Shide,3,2
06.11.2010,2010,Henan Jianye,Tianjin Teda,0,1
06.11.2010,2010,Qingdao Jonoon,Zhejiang Greentown,0,1
06.11.2010,2010,Shandong Luneng,Shanghai Shenhua,5,2
06.11.2010,2010,Shanghai Shenxin,Guangzhou R&F,0,0
06.11.2010,2010,Shenzhen,Liaoning,4,4
31.10.2010,2010,Chongqing Lifan,Changchun Yatai,1,1
31.10.2010,2010,Dalian Shide,Shenzhen,0,0
31.10.2010,2010,Guangzhou R&F,Shandong Luneng,0,2
31.10.2010,2010,Jiangsu Suning,Shanghai Shenxin,0,2
31.10.2010,2010,Liaoning,Beijing Guoan,2,2
31.10.2010,2010,Shanghai Shenhua,Qingdao Jonoon,0,0
31.10.2010,2010,Tianjin Teda,Beijing Renhe,3,1
31.10.2010,2010,Zhejiang Greentown,Henan Jianye,2,0
27.10.2010,2010,Beijing Guoan,Dalian Shide,2,1
27.10.2010,2010,Beijing Renhe,Zhejiang Greentown,0,2
27.10.2010,2010,Changchun Yatai,Tianjin Teda,1,1
27.10.2010,2010,Henan Jianye,Shanghai Shenhua,2,1
27.10.2010,2010,Jiangsu Suning,Liaoning,1,0
27.10.2010,2010,Qingdao Jonoon,Guangzhou R&F,2,2
27.10.2010,2010,Shanghai Shenxin,Shandong Luneng,1,1
27.10.2010,2010,Shenzhen,Chongqing Lifan,3,1
24.10.2010,2010,Dalian Shide,Jiangsu Suning,1,0
24.10.2010,2010,Shanghai Shenhua,Beijing Renhe,3,2
24.10.2010,2010,Zhejiang Greentown,Changchun Yatai,1,1
23.10.2010,2010,Chongqing Lifan,Beijing Guoan,2,1
23.10.2010,2010,Guangzhou R&F,Henan Jianye,1,2
23.10.2010,2010,Liaoning,Shanghai Shenxin,1,0
23.10.2010,2010,Shandong Luneng,Qingdao Jonoon,1,1
23.10.2010,2010,Tianjin Teda,Shenzhen,1,0
17.10.2010,2010,Beijing Guoan,Tianjin Teda,1,1
17.10.2010,2010,Beijing Renhe,Guangzhou R&F,5,0
17.10.2010,2010,Henan Jianye,Shandong Luneng,1,1
17.10.2010,2010,Shenzhen,Zhejiang Greentown,0,1
16.10.2010,2010,Changchun Yatai,Shanghai Shenhua,3,1
16.10.2010,2010,Jiangsu Suning,Chongqing Lifan,3,0
16.10.2010,2010,Liaoning,Dalian Shide,1,1
16.10.2010,2010,Shanghai Shenxin,Qingdao Jonoon,2,0
03.10.2010,2010,Shenzhen,Guangzhou R&F,2,0
29.09.2010,2010,Chongqing Lifan,Liaoning,1,1
29.09.2010,2010,Dalian Shide,Shanghai Shenxin,2,1
29.09.2010,2010,Guangzhou R&F,Changchun Yatai,2,2
29.09.2010,2010,Qingdao Jonoon,Henan Jianye,1,0
29.09.2010,2010,Shandong Luneng,Beijing Renhe,1,0
29.09.2010,2010,Shenzhen,Shanghai Shenhua,0,4
29.09.2010,2010,Tianjin Teda,Jiangsu Suning,2,1
29.09.2010,2010,Zhejiang Greentown,Beijing Guoan,1,2
25.09.2010,2010,Beijing Guoan,Shanghai Shenhua,4,1
25.09.2010,2010,Beijing Renhe,Qingdao Jonoon,1,0
25.09.2010,2010,Changchun Yatai,Shandong Luneng,1,1
25.09.2010,2010,Dalian Shide,Chongqing Lifan,2,2
25.09.2010,2010,Liaoning,Tianjin Teda,1,3
25.09.2010,2010,Shanghai Shenxin,Henan Jianye,1,1
24.09.2010,2010,Jiangsu Suning,Zhejiang Greentown,1,1
19.09.2010,2010,Guangzhou R&F,Beijing Guoan,1,0
19.09.2010,2010,Qingdao Jonoon,Changchun Yatai,0,1
19.09.2010,2010,Zhejiang Greentown,Liaoning,2,1
18.09.2010,2010,Chongqing Lifan,Shanghai Shenxin,3,2
18.09.2010,2010,Henan Jianye,Beijing Renhe,1,0
18.09.2010,2010,Shandong Luneng,Shenzhen,3,2
18.09.2010,2010,Shanghai Shenhua,Jiangsu Suning,1,0
18.09.2010,2010,Tianjin Teda,Dalian Shide,3,4
12.09.2010,2010,Dalian Shide,Zhejiang Greentown,2,1
12.09.2010,2010,Shenzhen,Qingdao Jonoon,3,4
11.09.2010,2010,Beijing Guoan,Shandong Luneng,2,3
11.09.2010,2010,Changchun Yatai,Henan Jianye,0,0
11.09.2010,2010,Chongqing Lifan,Tianjin Teda,1,2
11.09.2010,2010,Jiangsu Suning,Guangzhou R&F,0,0
11.09.2010,2010,Liaoning,Shanghai Shenhua,1,0
10.09.2010,2010,Shanghai Shenxin,Beijing Renhe,1,1
04.09.2010,2010,Qingdao Jonoon,Chongqing Lifan,2,1
30.08.2010,2010,Shandong Luneng,Jiangsu Suning,3,0
29.08.2010,2010,Guangzhou R&F,Liaoning,1,0
29.08.2010,2010,Henan Jianye,Shenzhen,1,0
29.08.2010,2010,Qingdao Jonoon,Beijing Guoan,0,0
29.08.2010,2010,Shanghai Shenhua,Dalian Shide,1,1
29.08.2010,2010,Zhejiang Greentown,Chongqing Lifan,0,0
28.08.2010,2010,Tianjin Teda,Shanghai Shenxin,1,0
27.08.2010,2010,Beijing Renhe,Changchun Yatai,1,0
26.08.2010,2010,Shandong Luneng,Beijing Guoan,1,0
22.08.2010,2010,Beijing Guoan,Henan Jianye,2,2
22.08.2010,2010,Chongqing Lifan,Shanghai Shenhua,0,1
22.08.2010,2010,Dalian Shide,Guangzhou R&F,0,1
22.08.2010,2010,Jiangsu Suning,Qingdao Jonoon,4,0
22.08.2010,2010,Liaoning,Shandong Luneng,4,1
22.08.2010,2010,Shanghai Shenxin,Changchun Yatai,2,0
22.08.2010,2010,Shenzhen,Beijing Renhe,1,3
22.08.2010,2010,Tianjin Teda,Zhejiang Greentown,0,0
18.08.2010,2010,Beijing Renhe,Beijing Guoan,0,0
18.08.2010,2010,Changchun Yatai,Shenzhen,2,1
18.08.2010,2010,Guangzhou R&F,Chongqing Lifan,2,2
18.08.2010,2010,Henan Jianye,Jiangsu Suning,0,2
18.08.2010,2010,Qingdao Jonoon,Liaoning,0,0
18.08.2010,2010,Shandong Luneng,Dalian Shide,2,1
18.08.2010,2010,Shanghai Shenhua,Tianjin Teda,1,0
18.08.2010,2010,Zhejiang Greentown,Shanghai Shenxin,1,1
14.08.2010,2010,Beijing Guoan,Changchun Yatai,2,1
14.08.2010,2010,Chongqing Lifan,Shandong Luneng,1,2
14.08.2010,2010,Dalian Shide,Qingdao Jonoon,3,2
14.08.2010,2010,Jiangsu Suning,Beijing Renhe,1,0
14.08.2010,2010,Liaoning,Henan Jianye,1,1
14.08.2010,2010,Shanghai Shenxin,Shenzhen,0,1
14.08.2010,2010,Tianjin Teda,Guangzhou R&F,3,2
14.08.2010,2010,Zhejiang Greentown,Shanghai Shenhua,1,1
08.08.2010,2010,Changchun Yatai,Jiangsu Suning,1,0
08.08.2010,2010,Guangzhou R&F,Zhejiang Greentown,1,1
08.08.2010,2010,Henan Jianye,Dalian Shide,0,1
08.08.2010,2010,Shanghai Shenhua,Shanghai Shenxin,1,3
07.08.2010,2010,Beijing Renhe,Liaoning,1,0
07.08.2010,2010,Shandong Luneng,Tianjin Teda,1,0
01.08.2010,2010,Dalian Shide,Beijing Renhe,2,2
01.08.2010,2010,Jiangsu Suning,Shenzhen,0,0
01.08.2010,2010,Liaoning,Changchun Yatai,5,1
01.08.2010,2010,Shanghai Shenhua,Guangzhou R&F,2,1
01.08.2010,2010,Shanghai Shenxin,Beijing Guoan,0,1
01.08.2010,2010,Tianjin Teda,Qingdao Jonoon,2,1
31.07.2010,2010,Chongqing Lifan,Henan Jianye,1,0
31.07.2010,2010,Zhejiang Greentown,Shandong Luneng,2,1
28.07.2010,2010,Chongqing Lifan,Beijing Renhe,2,2
28.07.2010,2010,Dalian Shide,Changchun Yatai,2,1
28.07.2010,2010,Guangzhou R&F,Shanghai Shenxin,2,1
28.07.2010,2010,Jiangsu Suning,Beijing Guoan,0,1
28.07.2010,2010,Liaoning,Shenzhen,1,2
28.07.2010,2010,Shanghai Shenhua,Shandong Luneng,1,2
28.07.2010,2010,Tianjin Teda,Henan Jianye,2,1
28.07.2010,2010,Zhejiang Greentown,Qingdao Jonoon,1,2
25.07.2010,2010,Qingdao Jonoon,Shanghai Shenhua,0,2
25.07.2010,2010,Shenzhen,Dalian Shide,0,0
24.07.2010,2010,Beijing Renhe,Tianjin Teda,0,0
24.07.2010,2010,Changchun Yatai,Chongqing Lifan,1,2
24.07.2010,2010,Henan Jianye,Zhejiang Greentown,1,0
24.07.2010,2010,Shandong Luneng,Guangzhou R&F,4,1
24.07.2010,2010,Shanghai Shenxin,Jiangsu Suning,0,1
18.07.2010,2010,Chongqing Lifan,Shenzhen,0,2
18.07.2010,2010,Dalian Shide,Beijing Guoan,3,0
18.07.2010,2010,Guangzhou R&F,Qingdao Jonoon,0,2
18.07.2010,2010,Liaoning,Jiangsu Suning,2,1
18.07.2010,2010,Shandong Luneng,Shanghai Shenxin,1,0
18.07.2010,2010,Shanghai Shenhua,Henan Jianye,3,3
18.07.2010,2010,Tianjin Teda,Changchun Yatai,1,2
17.07.2010,2010,Zhejiang Greentown,Beijing Renhe,2,0
14.07.2010,2010,Beijing Guoan,Chongqing Lifan,1,0
14.07.2010,2010,Beijing Renhe,Shanghai Shenhua,2,1
14.07.2010,2010,Changchun Yatai,Zhejiang Greentown,3,4
14.07.2010,2010,Henan Jianye,Guangzhou R&F,2,0
14.07.2010,2010,Jiangsu Suning,Dalian Shide,0,0
14.07.2010,2010,Qingdao Jonoon,Shandong Luneng,1,3
14.07.2010,2010,Shanghai Shenxin,Liaoning,0,0
14.07.2010,2010,Shenzhen,Tianjin Teda,1,2
07.07.2010,2010,Beijing Guoan,Liaoning,3,0
06.06.2010,2010,Shenzhen,Beijing Guoan,1,1
30.05.2010,2010,Chongqing Lifan,Jiangsu Suning,2,3
30.05.2010,2010,Dalian Shide,Liaoning,0,2
30.05.2010,2010,Guangzhou R&F,Beijing Renhe,1,1
30.05.2010,2010,Qingdao Jonoon,Shanghai Shenxin,0,2
30.05.2010,2010,Shandong Luneng,Henan Jianye,2,2
30.05.2010,2010,Shanghai Shenhua,Changchun Yatai,1,0
30.05.2010,2010,Tianjin Teda,Beijing Guoan,0,0
29.05.2010,2010,Zhejiang Greentown,Shenzhen,2,1
26.05.2010,2010,Beijing Guoan,Zhejiang Greentown,0,2
26.05.2010,2010,Beijing Renhe,Shandong Luneng,1,0
26.05.2010,2010,Changchun Yatai,Guangzhou R&F,3,0
26.05.2010,2010,Henan Jianye,Qingdao Jonoon,2,2
26.05.2010,2010,Jiangsu Suning,Tianjin Teda,1,0
26.05.2010,2010,Liaoning,Chongqing Lifan,1,0
26.05.2010,2010,Shanghai Shenhua,Shenzhen,1,0
26.05.2010,2010,Shanghai Shenxin,Dalian Shide,1,1
23.05.2010,2010,Guangzhou R&F,Shenzhen,0,0
23.05.2010,2010,Qingdao Jonoon,Beijing Renhe,0,1
22.05.2010,2010,Chongqing Lifan,Dalian Shide,1,3
22.05.2010,2010,Henan Jianye,Shanghai Shenxin,1,0
22.05.2010,2010,Shandong Luneng,Changchun Yatai,2,2
22.05.2010,2010,Shanghai Shenhua,Beijing Guoan,3,2
22.05.2010,2010,Tianjin Teda,Liaoning,2,1
22.05.2010,2010,Zhejiang Greentown,Jiangsu Suning,2,1
16.05.2010,2010,Beijing Guoan,Guangzhou R&F,0,0
16.05.2010,2010,Beijing Renhe,Henan Jianye,1,1
16.05.2010,2010,Liaoning,Zhejiang Greentown,1,0
16.05.2010,2010,Shanghai Shenxin,Chongqing Lifan,2,5
16.05.2010,2010,Shenzhen,Shandong Luneng,0,1
15.05.2010,2010,Changchun Yatai,Qingdao Jonoon,2,0
15.05.2010,2010,Dalian Shide,Tianjin Teda,1,2
15.05.2010,2010,Jiangsu Suning,Shanghai Shenhua,1,1
09.05.2010,2010,Beijing Renhe,Shanghai Shenxin,0,3
09.05.2010,2010,Guangzhou R&F,Jiangsu Suning,0,0
09.05.2010,2010,Qingdao Jonoon,Shenzhen,3,2
