Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
02.11.2014,2014,Beijing Guoan,Henan Jianye,0,0
02.11.2014,2014,Beijing Renhe,Zhejiang Yiteng,3,2
02.11.2014,2014,Jiangsu Suning,Guangzhou R&F,1,3
02.11.2014,2014,Liaoning,Shanghai Shenhua,1,1
02.11.2014,2014,Shandong Luneng,Guangzhou Evergrande,1,1
02.11.2014,2014,Shanghai Shenxin,Dalian Pro,1,1
02.11.2014,2014,Tianjin Teda,Shanghai SIPG,3,3
02.11.2014,2014,Zhejiang Greentown,Changchun Yatai,1,1
26.10.2014,2014,Beijing Renhe,Shandong Luneng,0,0
26.10.2014,2014,Changchun Yatai,Shanghai Shenxin,0,2
26.10.2014,2014,Dalian Pro,Liaoning,1,2
26.10.2014,2014,Guangzhou Evergrande,Beijing Guoan,0,1
26.10.2014,2014,Guangzhou R&F,Zhejiang Yiteng,5,1
26.10.2014,2014,Henan Jianye,Zhejiang Greentown,3,0
26.10.2014,2014,Shanghai Shenhua,Tianjin Teda,2,5
26.10.2014,2014,Shanghai SIPG,Jiangsu Suning,3,0
19.10.2014,2014,Liaoning,Changchun Yatai,3,1
19.10.2014,2014,Shandong Luneng,Guangzhou R&F,3,3
19.10.2014,2014,Shanghai Shenxin,Henan Jianye,2,1
19.10.2014,2014,Tianjin Teda,Dalian Pro,2,1
19.10.2014,2014,Zhejiang Greentown,Beijing Guoan,1,2
19.10.2014,2014,Zhejiang Yiteng,Shanghai SIPG,1,1
18.10.2014,2014,Beijing Renhe,Guangzhou Evergrande,1,2
18.10.2014,2014,Jiangsu Suning,Shanghai Shenhua,1,1
11.10.2014,2014,Shanghai Shenxin,Zhejiang Greentown,1,1
05.10.2014,2014,Beijing Guoan,Shanghai Shenxin,2,1
05.10.2014,2014,Guangzhou Evergrande,Zhejiang Greentown,4,0
05.10.2014,2014,Shanghai SIPG,Shandong Luneng,0,0
04.10.2014,2014,Changchun Yatai,Tianjin Teda,1,1
04.10.2014,2014,Dalian Pro,Jiangsu Suning,2,2
04.10.2014,2014,Guangzhou R&F,Beijing Renhe,1,0
04.10.2014,2014,Henan Jianye,Liaoning,1,0
04.10.2014,2014,Shanghai Shenhua,Zhejiang Yiteng,2,1
28.09.2014,2014,Beijing Renhe,Shanghai SIPG,1,1
28.09.2014,2014,Guangzhou R&F,Guangzhou Evergrande,3,4
28.09.2014,2014,Liaoning,Beijing Guoan,1,3
28.09.2014,2014,Tianjin Teda,Henan Jianye,1,1
27.09.2014,2014,Jiangsu Suning,Changchun Yatai,0,2
27.09.2014,2014,Shandong Luneng,Shanghai Shenhua,2,0
27.09.2014,2014,Zhejiang Yiteng,Dalian Pro,0,1
21.09.2014,2014,Changchun Yatai,Zhejiang Yiteng,0,2
21.09.2014,2014,Henan Jianye,Jiangsu Suning,1,1
21.09.2014,2014,Shanghai SIPG,Guangzhou R&F,1,2
