Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
02.05.2009,2008,Brighton,Stockport County,1,0,1.49,3.88,6.27
02.05.2009,2008,Bristol Rovers,Hartlepool,4,1,2.16,3.18,3.22
02.05.2009,2008,Carlisle,Millwall,2,0,2.18,3.31,3.11
02.05.2009,2008,Crewe,Leicester,0,3,2.82,3.34,2.31
02.05.2009,2008,Hereford,MK Dons,0,1,4.06,3.38,1.84
02.05.2009,2008,Leeds,Northampton,3,0,1.71,3.46,4.75
02.05.2009,2008,Leyton Orient,Huddersfield,1,1,2.53,3.29,2.57
02.05.2009,2008,Peterborough,Swindon,2,2,1.61,3.56,5.46
02.05.2009,2008,Scunthorpe,Tranmere,1,1,2.14,3.23,3.22
02.05.2009,2008,Southend,Cheltenham,2,0,1.52,3.73,5.94
02.05.2009,2008,Walsall,Oldham,1,2,2.16,3.28,3.13
02.05.2009,2008,Yeovil,Colchester,0,2,2.28,3.23,2.94
28.04.2009,2008,Northampton,MK Dons,0,1,2.60,2.95,2.77
28.04.2009,2008,Scunthorpe,Cheltenham,3,0,1.29,4.72,9.49
25.04.2009,2008,Cheltenham,Carlisle,1,1,2.83,3.29,2.34
25.04.2009,2008,Colchester,Peterborough,0,1,4.66,3.56,1.69
25.04.2009,2008,Hartlepool,Leeds,0,1,2.63,3.27,2.49
25.04.2009,2008,Huddersfield,Brighton,2,2,2.50,3.28,2.62
25.04.2009,2008,Millwall,Leyton Orient,2,1,1.70,3.49,4.68
25.04.2009,2008,MK Dons,Walsall,0,1,1.32,4.62,8.67
25.04.2009,2008,Northampton,Hereford,2,1,1.42,4.12,7.32
25.04.2009,2008,Oldham,Southend,1,1,2.49,3.28,2.63
25.04.2009,2008,Swindon,Bristol Rovers,2,1,1.85,3.39,4.03
25.04.2009,2008,Tranmere,Yeovil,1,1,1.48,3.78,6.86
24.04.2009,2008,Leicester,Scunthorpe,2,2,2.11,3.35,3.20
24.04.2009,2008,Stockport County,Crewe,4,3,3.04,3.30,2.21
21.04.2009,2008,Northampton,Scunthorpe,3,3,2.82,3.28,2.34
21.04.2009,2008,Bristol Rovers,Brighton,1,2,2.49,3.27,2.65
21.04.2009,2008,Yeovil,Hereford,2,2,1.52,3.73,6.31
18.04.2009,2008,Brighton,Oldham,3,1,1.82,3.43,4.09
18.04.2009,2008,Bristol Rovers,Millwall,4,2,2.89,3.25,2.34
18.04.2009,2008,Carlisle,Swindon,1,1,2.28,3.24,2.98
18.04.2009,2008,Crewe,Cheltenham,1,2,1.70,3.47,4.67
18.04.2009,2008,Hereford,Colchester,0,2,2.78,3.27,2.36
18.04.2009,2008,Leeds,Tranmere,3,1,1.85,3.33,4.15
18.04.2009,2008,Leyton Orient,Northampton,1,3,2.32,3.27,2.89
18.04.2009,2008,Peterborough,Stockport County,1,0,1.37,4.24,8.30
18.04.2009,2008,Scunthorpe,MK Dons,0,1,2.33,3.27,2.88
18.04.2009,2008,Southend,Leicester,0,2,3.01,3.26,2.26
18.04.2009,2008,Walsall,Huddersfield,2,3,2.45,3.26,2.72
18.04.2009,2008,Yeovil,Hartlepool,2,3,2.25,3.24,3.03
13.04.2009,2008,Cheltenham,Yeovil,1,0,2.62,3.25,2.56
13.04.2009,2008,Colchester,Brighton,0,1,2.01,3.35,3.55
13.04.2009,2008,Hartlepool,Scunthorpe,2,3,2.73,3.27,2.44
13.04.2009,2008,Huddersfield,Carlisle,1,0,1.93,3.35,3.80
13.04.2009,2008,Leicester,Leeds,1,0,2.18,3.27,3.20
13.04.2009,2008,Millwall,Peterborough,2,0,2.63,3.23,2.58
13.04.2009,2008,MK Dons,Bristol Rovers,2,1,1.66,3.54,5.12
13.04.2009,2008,Northampton,Southend,2,3,2.45,3.26,2.73
13.04.2009,2008,Oldham,Crewe,1,1,1.98,3.32,3.65
13.04.2009,2008,Stockport County,Walsall,1,2,2.24,3.25,3.09
13.04.2009,2008,Swindon,Leyton Orient,0,1,2.10,3.31,3.35
13.04.2009,2008,Tranmere,Hereford,2,1,1.36,4.44,8.87
11.04.2009,2008,Brighton,Swindon,2,3,2.24,3.25,3.03
11.04.2009,2008,Crewe,Hartlepool,0,0,2.26,3.26,2.97
11.04.2009,2008,Hereford,Leicester,1,3,5.33,3.61,1.61
