Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
07.05.2011,2011,Barnsley,Millwall,1,0
07.05.2011,2011,Bristol City,Hull,3,0
07.05.2011,2011,Burnley,Cardiff,1,1
07.05.2011,2011,Crystal Palace,Nottingham,0,3
07.05.2011,2011,Leicester,Ipswich,4,2
07.05.2011,2011,Middlesbrough,Doncaster,3,0
07.05.2011,2011,Norwich,Coventry,2,2
07.05.2011,2011,Preston,Watford,3,1
07.05.2011,2011,QPR,Leeds,1,2
07.05.2011,2011,Reading,Derby,2,1
07.05.2011,2011,Scunthorpe,Portsmouth,1,1
07.05.2011,2011,Swansea,Sheffield Utd,4,0
02.05.2011,2011,Cardiff,Middlesbrough,0,3
02.05.2011,2011,Portsmouth,Norwich,0,1
30.04.2011,2011,Coventry,Reading,0,0
30.04.2011,2011,Derby,Bristol City,0,2
30.04.2011,2011,Doncaster,Leicester,1,1
30.04.2011,2011,Hull,Crystal Palace,1,1
30.04.2011,2011,Ipswich,Preston,2,1
30.04.2011,2011,Leeds,Burnley,1,0
30.04.2011,2011,Millwall,Swansea,0,2
30.04.2011,2011,Nottingham,Scunthorpe,5,1
30.04.2011,2011,Sheffield Utd,Barnsley,2,2
30.04.2011,2011,Watford,QPR,0,2
25.04.2011,2011,Barnsley,Doncaster,2,2
25.04.2011,2011,Bristol City,Nottingham,2,3
25.04.2011,2011,Burnley,Portsmouth,1,1
25.04.2011,2011,Crystal Palace,Leeds,1,0
25.04.2011,2011,Leicester,Watford,4,2
25.04.2011,2011,Middlesbrough,Coventry,2,1
25.04.2011,2011,Norwich,Derby,3,2
25.04.2011,2011,Preston,Cardiff,0,1
25.04.2011,2011,QPR,Hull,1,1
25.04.2011,2011,Reading,Sheffield Utd,2,3
25.04.2011,2011,Scunthorpe,Millwall,1,2
25.04.2011,2011,Swansea,Ipswich,4,1
23.04.2011,2011,Cardiff,QPR,2,2
23.04.2011,2011,Derby,Burnley,2,4
23.04.2011,2011,Hull,Middlesbrough,2,4
23.04.2011,2011,Millwall,Preston,4,0
23.04.2011,2011,Portsmouth,Swansea,0,0
23.04.2011,2011,Sheffield Utd,Bristol City,3,2
23.04.2011,2011,Watford,Barnsley,1,0
22.04.2011,2011,Coventry,Scunthorpe,1,1
22.04.2011,2011,Doncaster,Crystal Palace,0,0
22.04.2011,2011,Leeds,Reading,0,0
22.04.2011,2011,Nottingham,Leicester,3,2
21.04.2011,2011,Ipswich,Norwich,1,5
19.04.2011,2011,Burnley,Middlesbrough,3,1
18.04.2011,2011,QPR,Derby,0,0
16.04.2011,2011,Bristol City,Ipswich,0,1
16.04.2011,2011,Burnley,Swansea,2,1
16.04.2011,2011,Cardiff,Portsmouth,3,0
16.04.2011,2011,Coventry,Millwall,2,1
16.04.2011,2011,Crystal Palace,Scunthorpe,1,2
16.04.2011,2011,Hull,Doncaster,3,1
16.04.2011,2011,Leeds,Watford,2,2
16.04.2011,2011,Middlesbrough,Barnsley,1,1
16.04.2011,2011,Preston,Sheffield Utd,3,1
16.04.2011,2011,Reading,Leicester,3,1
15.04.2011,2011,Norwich,Nottingham,2,1
12.04.2011,2011,Barnsley,QPR,0,1
12.04.2011,2011,Derby,Leeds,2,1
12.04.2011,2011,Doncaster,Preston,1,1
12.04.2011,2011,Ipswich,Middlesbrough,3,3
12.04.2011,2011,Leicester,Crystal Palace,1,1
12.04.2011,2011,Millwall,Bristol City,0,0
12.04.2011,2011,Nottingham,Burnley,2,0
12.04.2011,2011,Portsmouth,Coventry,0,3
12.04.2011,2011,Scunthorpe,Reading,0,2
12.04.2011,2011,Sheffield Utd,Cardiff,0,2
12.04.2011,2011,Swansea,Hull,1,1
12.04.2011,2011,Watford,Norwich,2,2
09.04.2011,2011,Barnsley,Bristol City,4,2
09.04.2011,2011,Derby,Coventry,2,2
09.04.2011,2011,Doncaster,Cardiff,1,3
09.04.2011,2011,Ipswich,Crystal Palace,2,1
09.04.2011,2011,Leicester,Burnley,4,0
09.04.2011,2011,Millwall,Leeds,3,2
09.04.2011,2011,Nottingham,Reading,3,4
09.04.2011,2011,Portsmouth,Preston,1,1
09.04.2011,2011,Scunthorpe,QPR,4,1
09.04.2011,2011,Sheffield Utd,Middlesbrough,1,2
09.04.2011,2011,Swansea,Norwich,3,0
09.04.2011,2011,Watford,Hull,1,2
05.04.2011,2011,Reading,Preston,2,1
04.04.2011,2011,QPR,Sheffield Utd,3,0
02.04.2011,2011,Bristol City,Doncaster,1,0
02.04.2011,2011,Burnley,Ipswich,1,2
02.04.2011,2011,Cardiff,Derby,4,1
02.04.2011,2011,Coventry,Watford,2,0
02.04.2011,2011,Crystal Palace,Barnsley,2,1
02.04.2011,2011,Hull,Millwall,0,1
02.04.2011,2011,Leeds,Nottingham,4,1
02.04.2011,2011,Middlesbrough,Leicester,3,3
02.04.2011,2011,Norwich,Scunthorpe,6,0
02.04.2011,2011,Preston,Swansea,2,1
02.04.2011,2011,Reading,Portsmouth,2,0
19.03.2011,2011,Barnsley,Reading,0,1
19.03.2011,2011,Bristol City,Burnley,2,0
19.03.2011,2011,Crystal Palace,Derby,2,2
19.03.2011,2011,Doncaster,QPR,0,1
19.03.2011,2011,Hull,Norwich,1,1
19.03.2011,2011,Ipswich,Scunthorpe,2,0
19.03.2011,2011,Leicester,Portsmouth,0,1
19.03.2011,2011,Middlesbrough,Watford,2,1
19.03.2011,2011,Millwall,Cardiff,3,3
19.03.2011,2011,Preston,Coventry,2,1
19.03.2011,2011,Sheffield Utd,Leeds,2,0
19.03.2011,2011,Swansea,Nottingham,3,2
15.03.2011,2011,Burnley,Coventry,2,2
15.03.2011,2011,Ipswich,Watford,0,3
15.03.2011,2011,Scunthorpe,Preston,0,3
14.03.2011,2011,Norwich,Bristol City,3,1
13.03.2011,2011,Cardiff,Barnsley,2,2
12.03.2011,2011,Burnley,Millwall,0,3
12.03.2011,2011,Coventry,Hull,0,1
12.03.2011,2011,Derby,Swansea,2,1
12.03.2011,2011,Leeds,Ipswich,0,0
12.03.2011,2011,Nottingham,Doncaster,0,0
12.03.2011,2011,Portsmouth,Middlesbrough,0,0
12.03.2011,2011,QPR,Crystal Palace,2,1
12.03.2011,2011,Scunthorpe,Leicester,0,3
12.03.2011,2011,Watford,Sheffield Utd,3,0
08.03.2011,2011,Barnsley,Scunthorpe,2,1
08.03.2011,2011,Bristol City,Portsmouth,2,1
08.03.2011,2011,Crystal Palace,Cardiff,1,0
08.03.2011,2011,Doncaster,Coventry,1,1
08.03.2011,2011,Hull,Burnley,0,1
08.03.2011,2011,Ipswich,Reading,1,3
08.03.2011,2011,Leicester,Norwich,2,3
08.03.2011,2011,Middlesbrough,Derby,2,1
08.03.2011,2011,Millwall,QPR,2,0
08.03.2011,2011,Preston,Leeds,1,2
08.03.2011,2011,Sheffield Utd,Nottingham,2,1
08.03.2011,2011,Swansea,Watford,1,1
05.03.2011,2011,Burnley,Crystal Palace,1,0
05.03.2011,2011,Cardiff,Ipswich,0,2
05.03.2011,2011,Coventry,Bristol City,1,4
05.03.2011,2011,Derby,Barnsley,0,0
05.03.2011,2011,Leeds,Doncaster,5,2
05.03.2011,2011,Norwich,Preston,1,1
05.03.2011,2011,Nottingham,Hull,0,1
05.03.2011,2011,Portsmouth,Sheffield Utd,1,0
05.03.2011,2011,QPR,Leicester,1,0
05.03.2011,2011,Reading,Middlesbrough,5,2
05.03.2011,2011,Scunthorpe,Swansea,1,0
05.03.2011,2011,Watford,Millwall,1,0
01.03.2011,2011,Derby,Doncaster,1,3
01.03.2011,2011,Middlesbrough,Nottingham,1,1
01.03.2011,2011,Portsmouth,Scunthorpe,2,0
26.02.2011,2011,Barnsley,Norwich,0,2
26.02.2011,2011,Bristol City,Scunthorpe,2,0
26.02.2011,2011,Crystal Palace,Reading,3,3
26.02.2011,2011,Doncaster,Watford,1,1
26.02.2011,2011,Hull,Cardiff,0,2
26.02.2011,2011,Ipswich,Portsmouth,0,2
26.02.2011,2011,Leicester,Coventry,1,1
26.02.2011,2011,Middlesbrough,QPR,0,3
26.02.2011,2011,Millwall,Nottingham,0,0
26.02.2011,2011,Preston,Burnley,1,2
26.02.2011,2011,Sheffield Utd,Derby,0,1
26.02.2011,2011,Swansea,Leeds,3,0
22.02.2011,2011,Cardiff,Leicester,2,0
22.02.2011,2011,Coventry,Swansea,0,1
22.02.2011,2011,Derby,Hull,0,1
22.02.2011,2011,Leeds,Barnsley,3,3
22.02.2011,2011,Norwich,Doncaster,1,1
22.02.2011,2011,Nottingham,Preston,2,2
22.02.2011,2011,Portsmouth,Crystal Palace,1,0
22.02.2011,2011,QPR,Ipswich,2,0
22.02.2011,2011,Reading,Millwall,2,1
22.02.2011,2011,Scunthorpe,Sheffield Utd,3,2
22.02.2011,2011,Watford,Bristol City,1,3
19.02.2011,2011,Crystal Palace,Sheffield Utd,1,0
19.02.2011,2011,Ipswich,Hull,1,1
19.02.2011,2011,Leeds,Norwich,2,2
19.02.2011,2011,Millwall,Middlesbrough,2,3
19.02.2011,2011,Nottingham,Cardiff,2,1
19.02.2011,2011,Portsmouth,Barnsley,1,0
19.02.2011,2011,Preston,QPR,1,1
19.02.2011,2011,Reading,Watford,1,1
19.02.2011,2011,Scunthorpe,Derby,0,0
19.02.2011,2011,Swansea,Doncaster,3,0
18.02.2011,2011,Leicester,Bristol City,2,1
16.02.2011,2011,Scunthorpe,Nottingham,1,0
15.02.2011,2011,Doncaster,Ipswich,0,6
15.02.2011,2011,Cardiff,Burnley,1,1
15.02.2011,2011,Watford,Preston,2,2
15.02.2011,2011,Sheffield Utd,Reading,1,1
13.02.2011,2011,QPR,Nottingham,1,1
12.02.2011,2011,Barnsley,Ipswich,1,1
12.02.2011,2011,Bristol City,Leeds,0,2
12.02.2011,2011,Cardiff,Scunthorpe,1,0
12.02.2011,2011,Coventry,Crystal Palace,2,1
12.02.2011,2011,Derby,Leicester,0,2
12.02.2011,2011,Doncaster,Portsmouth,0,2
12.02.2011,2011,Hull,Preston,1,0
