Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
11.05.2002,2001,Arsenal,Everton,4,3,1.33,4.86,7.53
11.05.2002,2001,Blackburn,Fulham,3,0,2.05,3.27,3.57
11.05.2002,2001,Chelsea,Aston Villa,1,3,1.53,3.87,5.93
11.05.2002,2001,Leeds,Middlesbrough,1,0,1.54,3.83,5.87
11.05.2002,2001,Leicester,Tottenham,2,1,3.07,3.13,2.32
11.05.2002,2001,Liverpool,Ipswich,5,0,1.31,5.20,8.53
11.05.2002,2001,Manchester Utd,Charlton,0,0,1.29,5.23,8.53
11.05.2002,2001,Southampton,Newcastle,3,1,3.10,3.27,2.23
11.05.2002,2001,Sunderland,Derby,1,1,1.53,3.80,6.33
11.05.2002,2001,West Ham,Bolton,2,1,1.68,3.65,4.90
08.05.2002,2001,Manchester Utd,Arsenal,0,1,2.07,3.25,3.60
08.05.2002,2001,Liverpool,Blackburn,4,3,1.35,4.73,8.30
29.04.2002,2001,Bolton,Arsenal,0,2,6.63,4.36,1.43
28.04.2002,2001,Everton,Blackburn,1,2,2.18,3.13,3.23
27.04.2002,2001,Aston Villa,Southampton,2,1,1.92,3.33,3.75
27.04.2002,2001,Charlton,Sunderland,2,2,2.22,3.20,2.92
27.04.2002,2001,Derby,Leeds,0,1,3.90,3.50,1.84
27.04.2002,2001,Fulham,Leicester,0,0,1.51,3.77,6.10
27.04.2002,2001,Ipswich,Manchester Utd,0,1,5.83,4.26,1.49
27.04.2002,2001,Middlesbrough,Chelsea,0,2,2.87,3.27,2.32
27.04.2002,2001,Newcastle,West Ham,3,1,1.59,3.70,5.63
27.04.2002,2001,Tottenham,Liverpool,1,0,3.97,3.53,1.80
24.04.2002,2001,Ipswich,Middlesbrough,1,0,1.86,3.37,3.50
24.04.2002,2001,Arsenal,West Ham,2,0,1.28,5.13,8.87
23.04.2002,2001,Fulham,Bolton,3,0,2.00,3.10,3.55
23.04.2002,2001,Blackburn,Newcastle,2,2,2.60,3.13,2.45
21.04.2002,2001,Arsenal,Ipswich,2,0,1.21,6.00,9.99
20.04.2002,2001,Bolton,Tottenham,1,1,2.50,3.03,2.78
20.04.2002,2001,Chelsea,Manchester Utd,0,3,2.83,3.02,2.45
20.04.2002,2001,Leeds,Fulham,0,1,1.47,3.96,6.77
20.04.2002,2001,Leicester,Aston Villa,2,2,2.92,3.10,2.35
20.04.2002,2001,Liverpool,Derby,2,0,1.21,6.03,9.99
20.04.2002,2001,Middlesbrough,Blackburn,1,3,2.05,3.20,3.47
20.04.2002,2001,Newcastle,Charlton,3,0,1.46,4.03,6.93
20.04.2002,2001,Southampton,Everton,0,1,2.01,3.20,3.60
20.04.2002,2001,West Ham,Sunderland,3,0,1.77,3.40,4.43
13.04.2002,2001,Aston Villa,Leeds,0,1,2.78,2.97,2.60
13.04.2002,2001,Charlton,Southampton,1,1,2.10,3.20,3.52
13.04.2002,2001,Derby,Newcastle,2,3,3.63,3.30,2.00
13.04.2002,2001,Everton,Leicester,2,2,1.49,3.96,6.23
13.04.2002,2001,Sunderland,Liverpool,0,1,4.46,3.47,1.78
13.04.2002,2001,Tottenham,West Ham,1,1,2.08,3.20,3.47
10.04.2002,2001,Blackburn,Chelsea,0,0,3.05,3.03,2.36
08.04.2002,2001,Newcastle,Fulham,1,1,1.46,4.03,7.00
07.04.2002,2001,Leeds,Sunderland,2,0,1.47,4.13,7.07
06.04.2002,2001,Arsenal,Tottenham,2,1,1.42,4.26,7.47
06.04.2002,2001,Bolton,Ipswich,4,1,2.13,3.25,3.45
06.04.2002,2001,Chelsea,Everton,3,0,1.48,4.16,7.03
06.04.2002,2001,Leicester,Manchester Utd,0,1,8.30,4.67,1.34
06.04.2002,2001,Middlesbrough,Aston Villa,2,1,2.26,3.13,3.17
06.04.2002,2001,Southampton,Derby,2,0,1.90,3.32,4.07
06.04.2002,2001,West Ham,Charlton,2,0,2.10,3.22,3.50
02.04.2002,2001,Aston Villa,Newcastle,1,1,2.68,2.95,2.65
01.04.2002,2001,Blackburn,Southampton,2,0,2.13,3.23,3.43
01.04.2002,2001,Charlton,Arsenal,0,3,4.78,3.50,1.71
01.04.2002,2001,Derby,Middlesbrough,0,1,2.35,3.08,3.05
01.04.2002,2001,Everton,Bolton,3,1,1.96,3.27,3.83
01.04.2002,2001,Fulham,West Ham,0,1,2.30,3.17,3.17
01.04.2002,2001,Ipswich,Chelsea,0,0,3.40,3.20,2.17
01.04.2002,2001,Sunderland,Leicester,2,1,1.55,3.87,5.73
01.04.2002,2001,Tottenham,Leeds,2,1,2.68,3.03,2.60
30.03.2002,2001,Arsenal,Sunderland,3,0,1.30,4.93,8.60
30.03.2002,2001,Bolton,Aston Villa,3,2,2.60,2.97,2.73
30.03.2002,2001,Chelsea,Derby,2,1,1.39,4.50,7.43
30.03.2002,2001,Leeds,Manchester Utd,3,4,2.95,3.03,2.42
30.03.2002,2001,Leicester,Blackburn,2,1,3.18,3.08,2.27
30.03.2002,2001,Liverpool,Charlton,2,0,1.35,4.70,7.87
30.03.2002,2001,Middlesbrough,Tottenham,1,1,2.31,3.13,3.10
30.03.2002,2001,Southampton,Fulham,1,1,2.11,3.27,3.50
30.03.2002,2001,West Ham,Ipswich,3,1,1.86,3.37,4.06
29.03.2002,2001,Newcastle,Everton,6,2,1.56,3.77,5.90
24.03.2002,2001,Fulham,Tottenham,0,2,2.40,3.07,2.97
24.03.2002,2001,Liverpool,Chelsea,1,0,1.84,3.38,4.30
23.03.2002,2001,Charlton,Bolton,1,2,1.81,3.40,4.39
23.03.2002,2001,Derby,Everton,3,4,2.18,3.17,3.27
23.03.2002,2001,Ipswich,Aston Villa,0,0,2.48,3.03,2.80
23.03.2002,2001,Leicester,Leeds,0,2,4.70,3.57,1.73
23.03.2002,2001,Manchester Utd,Middlesbrough,0,1,1.25,5.20,9.99
23.03.2002,2001,Sunderland,Southampton,1,1,2.03,3.25,3.58
18.03.2002,2001,Tottenham,Charlton,0,1,1.96,3.20,3.75
17.03.2002,2001,Aston Villa,Arsenal,1,2,3.28,3.15,2.20
17.03.2002,2001,Leeds,Blackburn,3,1,1.57,3.70,5.87
16.03.2002,2001,Bolton,Derby,1,3,2.10,3.25,3.43
16.03.2002,2001,Chelsea,Sunderland,4,0,1.54,3.80,6.20
16.03.2002,2001,Everton,Fulham,2,1,2.29,3.13,3.12
16.03.2002,2001,Middlesbrough,Liverpool,1,2,3.83,3.25,1.97
