Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
04.05.2008,2008,Blackpool,Watford,1,1
04.05.2008,2008,Bristol City,Preston,3,0
04.05.2008,2008,Cardiff,Barnsley,3,0
04.05.2008,2008,Charlton,Coventry,4,1
04.05.2008,2008,Crystal Palace,Burnley,5,0
04.05.2008,2008,Ipswich,Hull,1,0
04.05.2008,2008,QPR,West Brom,0,2
04.05.2008,2008,Scunthorpe,Colchester,3,3
04.05.2008,2008,Sheffield Wed,Norwich,4,1
04.05.2008,2008,Southampton,Sheffield Utd,3,2
04.05.2008,2008,Stoke,Leicester,0,0
04.05.2008,2008,Wolves,Plymouth,1,0
28.04.2008,2008,West Brom,Southampton,1,1
26.04.2008,2008,Barnsley,Charlton,3,0
26.04.2008,2008,Burnley,Cardiff,3,3
26.04.2008,2008,Colchester,Stoke,0,1
26.04.2008,2008,Coventry,Wolves,1,1
26.04.2008,2008,Hull,Crystal Palace,2,1
26.04.2008,2008,Leicester,Sheffield Wed,1,3
26.04.2008,2008,Norwich,QPR,3,0
26.04.2008,2008,Plymouth,Blackpool,3,0
26.04.2008,2008,Preston,Ipswich,2,2
26.04.2008,2008,Sheffield Utd,Bristol City,2,1
26.04.2008,2008,Watford,Scunthorpe,0,1
22.04.2008,2008,Wolves,Cardiff,3,0
19.04.2008,2008,Barnsley,Leicester,0,1
19.04.2008,2008,Blackpool,Sheffield Wed,2,1
19.04.2008,2008,Colchester,Coventry,1,5
19.04.2008,2008,Norwich,West Brom,1,2
19.04.2008,2008,Plymouth,Preston,2,2
19.04.2008,2008,QPR,Charlton,1,0
19.04.2008,2008,Scunthorpe,Cardiff,3,2
19.04.2008,2008,Sheffield Utd,Hull,2,0
19.04.2008,2008,Southampton,Burnley,0,1
19.04.2008,2008,Stoke,Bristol City,2,1
19.04.2008,2008,Watford,Crystal Palace,0,2
19.04.2008,2008,Wolves,Ipswich,1,1
15.04.2008,2008,Barnsley,Hull,1,3
15.04.2008,2008,Wolves,West Brom,0,1
14.04.2008,2008,Sheffield Wed,Plymouth,1,1
13.04.2008,2008,Ipswich,Norwich,2,1
12.04.2008,2008,Bristol City,Wolves,0,0
12.04.2008,2008,Burnley,Sheffield Utd,1,2
12.04.2008,2008,Cardiff,Blackpool,3,1
12.04.2008,2008,Charlton,Southampton,1,1
12.04.2008,2008,Coventry,Stoke,1,2
12.04.2008,2008,Crystal Palace,Scunthorpe,2,0
12.04.2008,2008,Hull,QPR,1,1
12.04.2008,2008,Leicester,Colchester,1,1
12.04.2008,2008,Preston,Barnsley,1,2
12.04.2008,2008,West Brom,Watford,1,1
09.04.2008,2008,Ipswich,Cardiff,1,1
09.04.2008,2008,Watford,Barnsley,0,3
08.04.2008,2008,Blackpool,West Brom,1,3
08.04.2008,2008,Sheffield Utd,Sheffield Wed,2,2
07.04.2008,2008,Stoke,Crystal Palace,1,2
05.04.2008,2008,Colchester,Ipswich,2,0
05.04.2008,2008,Norwich,Burnley,2,0
05.04.2008,2008,Plymouth,Charlton,1,2
05.04.2008,2008,QPR,Preston,2,2
05.04.2008,2008,Scunthorpe,Sheffield Wed,1,1
05.04.2008,2008,Sheffield Utd,Leicester,3,0
05.04.2008,2008,Southampton,Bristol City,2,0
05.04.2008,2008,Watford,Coventry,2,1
01.04.2008,2008,Cardiff,West Brom,0,0
01.04.2008,2008,Sheffield Wed,Coventry,1,1
29.03.2008,2008,Bristol City,Norwich,2,1
29.03.2008,2008,Burnley,Barnsley,2,1
29.03.2008,2008,Cardiff,Southampton,1,0
29.03.2008,2008,Charlton,Wolves,2,3
29.03.2008,2008,Coventry,Plymouth,3,1
29.03.2008,2008,Crystal Palace,Blackpool,0,0
29.03.2008,2008,Hull,Watford,3,0
29.03.2008,2008,Ipswich,QPR,0,0
29.03.2008,2008,Leicester,Scunthorpe,1,0
29.03.2008,2008,Preston,Sheffield Utd,3,1
29.03.2008,2008,Sheffield Wed,Stoke,1,1
29.03.2008,2008,West Brom,Colchester,4,3
22.03.2008,2008,Barnsley,Sheffield Utd,0,1
22.03.2008,2008,Cardiff,Bristol City,2,1
22.03.2008,2008,Leicester,Hull,0,2
22.03.2008,2008,Norwich,Colchester,5,1
22.03.2008,2008,Plymouth,Watford,1,1
22.03.2008,2008,Preston,Burnley,2,1
22.03.2008,2008,Scunthorpe,Ipswich,1,2
22.03.2008,2008,Sheffield Wed,Crystal Palace,2,2
22.03.2008,2008,Southampton,Coventry,0,0
22.03.2008,2008,Stoke,Blackpool,1,1
22.03.2008,2008,Wolves,QPR,3,3
21.03.2008,2008,Charlton,West Brom,1,1
18.03.2008,2008,Wolves,Scunthorpe,2,1
18.03.2008,2008,Colchester,Hull,1,3
15.03.2008,2008,Blackpool,Preston,0,0
15.03.2008,2008,Bristol City,Plymouth,1,2
15.03.2008,2008,Burnley,Wolves,1,3
15.03.2008,2008,Colchester,Cardiff,1,1
15.03.2008,2008,Coventry,Sheffield Wed,0,0
15.03.2008,2008,Crystal Palace,Barnsley,2,0
15.03.2008,2008,Hull,Southampton,5,0
15.03.2008,2008,Ipswich,Charlton,2,0
15.03.2008,2008,QPR,Scunthorpe,3,1
15.03.2008,2008,Sheffield Utd,Norwich,2,0
15.03.2008,2008,Watford,Stoke,0,0
15.03.2008,2008,West Brom,Leicester,1,4
12.03.2008,2008,Cardiff,Hull,1,0
12.03.2008,2008,West Brom,Crystal Palace,1,1
11.03.2008,2008,Barnsley,Ipswich,4,1
11.03.2008,2008,Bristol City,Watford,0,0
11.03.2008,2008,Burnley,Charlton,1,0
11.03.2008,2008,Colchester,Sheffield Wed,1,2
11.03.2008,2008,Norwich,Stoke,0,1
11.03.2008,2008,Preston,Wolves,2,1
11.03.2008,2008,QPR,Blackpool,3,2
11.03.2008,2008,Scunthorpe,Plymouth,1,0
11.03.2008,2008,Sheffield Utd,Coventry,2,1
11.03.2008,2008,Southampton,Leicester,1,0
08.03.2008,2008,Blackpool,Southampton,2,2
08.03.2008,2008,Charlton,Preston,1,2
08.03.2008,2008,Coventry,Norwich,1,0
08.03.2008,2008,Crystal Palace,Colchester,2,1
08.03.2008,2008,Hull,Scunthorpe,2,0
08.03.2008,2008,Leicester,Bristol City,0,0
08.03.2008,2008,Plymouth,Sheffield Utd,0,1
08.03.2008,2008,Sheffield Wed,QPR,2,1
08.03.2008,2008,Stoke,Burnley,1,1
05.03.2008,2008,Coventry,QPR,0,0
04.03.2008,2008,Blackpool,Barnsley,1,1
04.03.2008,2008,Charlton,Bristol City,1,1
04.03.2008,2008,Crystal Palace,Cardiff,0,0
04.03.2008,2008,Hull,Burnley,2,0
04.03.2008,2008,Ipswich,Sheffield Utd,1,1
04.03.2008,2008,Leicester,Preston,0,1
04.03.2008,2008,Plymouth,Colchester,4,1
04.03.2008,2008,Sheffield Wed,West Brom,0,1
04.03.2008,2008,Watford,Norwich,1,1
04.03.2008,2008,Wolves,Southampton,2,2
02.03.2008,2008,QPR,Stoke,3,0
01.03.2008,2008,Barnsley,Sheffield Wed,0,0
01.03.2008,2008,Bristol City,Hull,2,1
01.03.2008,2008,Burnley,Watford,2,2
01.03.2008,2008,Cardiff,Leicester,0,1
01.03.2008,2008,Colchester,Wolves,0,1
01.03.2008,2008,Norwich,Blackpool,1,2
01.03.2008,2008,Preston,Crystal Palace,0,1
01.03.2008,2008,Scunthorpe,Coventry,2,1
01.03.2008,2008,Sheffield Utd,Charlton,0,2
01.03.2008,2008,Southampton,Ipswich,1,1
01.03.2008,2008,West Brom,Plymouth,3,0
26.02.2008,2008,Barnsley,QPR,0,0
26.02.2008,2008,Burnley,Coventry,2,0
26.02.2008,2008,Preston,Stoke,2,0
23.02.2008,2008,Blackpool,Charlton,5,3
23.02.2008,2008,Colchester,Bristol City,1,2
23.02.2008,2008,Coventry,Leicester,2,0
23.02.2008,2008,Crystal Palace,Wolves,0,2
23.02.2008,2008,Norwich,Barnsley,1,0
23.02.2008,2008,Plymouth,Burnley,3,1
23.02.2008,2008,QPR,Sheffield Utd,1,1
23.02.2008,2008,Scunthorpe,Southampton,1,1
23.02.2008,2008,Sheffield Wed,Cardiff,1,0
23.02.2008,2008,Stoke,Ipswich,1,0
23.02.2008,2008,Watford,Preston,0,0
23.02.2008,2008,West Brom,Hull,1,2
19.02.2008,2008,Southampton,Plymouth,0,2
18.02.2008,2008,Bristol City,Crystal Palace,1,1
16.02.2008,2008,Charlton,Watford,2,2
16.02.2008,2008,Hull,Colchester,1,1
16.02.2008,2008,Ipswich,Blackpool,2,1
16.02.2008,2008,Leicester,Norwich,4,0
15.02.2008,2008,Stoke,Scunthorpe,3,2
12.02.2008,2008,Blackpool,Wolves,0,0
12.02.2008,2008,Colchester,Preston,2,1
12.02.2008,2008,Coventry,Cardiff,0,0
12.02.2008,2008,Crystal Palace,Ipswich,0,1
12.02.2008,2008,Norwich,Hull,1,1
12.02.2008,2008,Plymouth,Barnsley,3,0
12.02.2008,2008,QPR,Burnley,2,4
12.02.2008,2008,Scunthorpe,Bristol City,0,1
12.02.2008,2008,Sheffield Wed,Charlton,0,0
12.02.2008,2008,Stoke,Southampton,3,2
12.02.2008,2008,Watford,Leicester,1,0
12.02.2008,2008,West Brom,Sheffield Utd,0,0
09.02.2008,2008,Barnsley,West Brom,2,1
09.02.2008,2008,Bristol City,Sheffield Wed,2,1
09.02.2008,2008,Burnley,Colchester,1,1
09.02.2008,2008,Cardiff,Norwich,1,2
09.02.2008,2008,Hull,Blackpool,2,2
09.02.2008,2008,Ipswich,Watford,1,2
09.02.2008,2008,Leicester,Plymouth,0,1
09.02.2008,2008,Preston,Coventry,1,0
09.02.2008,2008,Sheffield Utd,Scunthorpe,0,0
09.02.2008,2008,Southampton,QPR,2,3
09.02.2008,2008,Wolves,Stoke,2,4
08.02.2008,2008,Charlton,Crystal Palace,2,0
02.02.2008,2008,Blackpool,Leicester,2,1
02.02.2008,2008,Colchester,Sheffield Utd,2,2
02.02.2008,2008,Coventry,Barnsley,4,0
02.02.2008,2008,Crystal Palace,Southampton,1,1
02.02.2008,2008,Norwich,Preston,1,0
02.02.2008,2008,Plymouth,Hull,0,1
02.02.2008,2008,QPR,Bristol City,3,0
02.02.2008,2008,Scunthorpe,Charlton,1,0
02.02.2008,2008,Sheffield Wed,Ipswich,1,2
02.02.2008,2008,Stoke,Cardiff,2,1
02.02.2008,2008,Watford,Wolves,3,0
02.02.2008,2008,West Brom,Burnley,2,1
29.01.2008,2008,Barnsley,Colchester,1,0
29.01.2008,2008,Cardiff,QPR,3,1
29.01.2008,2008,Charlton,Stoke,1,0
29.01.2008,2008,Hull,Coventry,1,0
29.01.2008,2008,Ipswich,Plymouth,0,0
29.01.2008,2008,Preston,West Brom,2,1
29.01.2008,2008,Sheffield Utd,Watford,1,1
29.01.2008,2008,Southampton,Norwich,0,1
29.01.2008,2008,Wolves,Sheffield Wed,2,1
28.01.2008,2008,Leicester,Crystal Palace,1,0
26.01.2008,2008,Bristol City,Blackpool,1,0
26.01.2008,2008,Burnley,Scunthorpe,2,0
19.01.2008,2008,Blackpool,Ipswich,1,1
19.01.2008,2008,Coventry,Burnley,1,2
19.01.2008,2008,Crystal Palace,Bristol City,2,0
19.01.2008,2008,Norwich,Leicester,0,0
19.01.2008,2008,Plymouth,Southampton,1,1
19.01.2008,2008,QPR,Barnsley,2,0
19.01.2008,2008,Scunthorpe,Wolves,0,2
19.01.2008,2008,Sheffield Wed,Sheffield Utd,2,0
19.01.2008,2008,Stoke,Preston,3,1
19.01.2008,2008,Watford,Charlton,1,1
19.01.2008,2008,West Brom,Cardiff,3,3
12.01.2008,2008,Barnsley,Norwich,1,3
12.01.2008,2008,Bristol City,Colchester,1,1
12.01.2008,2008,Burnley,Plymouth,1,0
12.01.2008,2008,Cardiff,Sheffield Wed,1,0
12.01.2008,2008,Charlton,Blackpool,4,1
12.01.2008,2008,Hull,West Brom,1,3
12.01.2008,2008,Ipswich,Stoke,1,1
12.01.2008,2008,Leicester,Coventry,2,0
12.01.2008,2008,Preston,Watford,1,0
12.01.2008,2008,Sheffield Utd,QPR,2,1
12.01.2008,2008,Southampton,Scunthorpe,1,0
12.01.2008,2008,Wolves,Crystal Palace,0,3
01.01.2008,2008,Blackpool,Burnley,3,0
01.01.2008,2008,Bristol City,Coventry,2,1
01.01.2008,2008,Cardiff,Plymouth,1,0
01.01.2008,2008,Charlton,Colchester,1,2
01.01.2008,2008,Crystal Palace,Norwich,1,1
01.01.2008,2008,Ipswich,West Brom,2,0
01.01.2008,2008,QPR,Leicester,3,1
01.01.2008,2008,Scunthorpe,Barnsley,2,2
01.01.2008,2008,Sheffield Wed,Preston,2,1
01.01.2008,2008,Southampton,Watford,0,3
01.01.2008,2008,Stoke,Hull,1,1
01.01.2008,2008,Wolves,Sheffield Utd,0,0
30.12.2007,2008,Hull,Sheffield Wed,1,0
29.12.2007,2008,Barnsley,Southampton,2,2
29.12.2007,2008,Burnley,Bristol City,0,1
29.12.2007,2008,Colchester,Blackpool,0,2
29.12.2007,2008,Coventry,Ipswich,2,1
29.12.2007,2008,Leicester,Charlton,1,1
29.12.2007,2008,Norwich,Wolves,1,1
29.12.2007,2008,Plymouth,Stoke,2,2
29.12.2007,2008,Preston,Cardiff,1,2
29.12.2007,2008,Sheffield Utd,Crystal Palace,0,1
29.12.2007,2008,Watford,QPR,2,4
29.12.2007,2008,West Brom,Scunthorpe,5,0
26.12.2007,2008,Barnsley,Stoke,3,3
26.12.2007,2008,Burnley,Sheffield Wed,1,1
26.12.2007,2008,Colchester,Southampton,1,1
26.12.2007,2008,Coventry,Crystal Palace,0,2
26.12.2007,2008,Hull,Wolves,2,0
26.12.2007,2008,Leicester,Ipswich,2,0
26.12.2007,2008,Norwich,Charlton,1,1
26.12.2007,2008,Plymouth,QPR,2,1
26.12.2007,2008,Preston,Scunthorpe,0,1
26.12.2007,2008,Sheffield Utd,Blackpool,1,1
26.12.2007,2008,Watford,Cardiff,2,2
26.12.2007,2008,West Brom,Bristol City,4,1
22.12.2007,2008,Blackpool,Coventry,4,0
22.12.2007,2008,Bristol City,Barnsley,3,2
22.12.2007,2008,Cardiff,Sheffield Utd,1,0
22.12.2007,2008,Charlton,Hull,1,1
22.12.2007,2008,Crystal Palace,Plymouth,2,1
22.12.2007,2008,Ipswich,Burnley,0,0
22.12.2007,2008,QPR,Colchester,2,1
22.12.2007,2008,Scunthorpe,Norwich,0,1
22.12.2007,2008,Sheffield Wed,Watford,0,1
22.12.2007,2008,Southampton,Preston,0,1
22.12.2007,2008,Stoke,West Brom,3,1
22.12.2007,2008,Wolves,Leicester,1,1
15.12.2007,2008,Blackpool,Stoke,2,3
15.12.2007,2008,Bristol City,Cardiff,1,0
15.12.2007,2008,Burnley,Preston,2,3
15.12.2007,2008,Colchester,Norwich,1,1
15.12.2007,2008,Coventry,Southampton,1,1
15.12.2007,2008,Crystal Palace,Sheffield Wed,2,1
15.12.2007,2008,Hull,Leicester,2,0
15.12.2007,2008,Ipswich,Scunthorpe,3,2
15.12.2007,2008,QPR,Wolves,0,0
15.12.2007,2008,Sheffield Utd,Barnsley,1,0
15.12.2007,2008,Watford,Plymouth,0,1
15.12.2007,2008,West Brom,Charlton,4,2
11.12.2007,2008,Blackpool,Cardiff,0,1
11.12.2007,2008,Ipswich,Leicester,3,1
11.12.2007,2008,Burnley,QPR,0,2
09.12.2007,2008,Stoke,Watford,0,0
08.12.2007,2008,Barnsley,Crystal Palace,0,0
08.12.2007,2008,Cardiff,Colchester,4,1
08.12.2007,2008,Charlton,Ipswich,3,1
08.12.2007,2008,Leicester,West Brom,1,2
08.12.2007,2008,Norwich,Sheffield Utd,1,0
08.12.2007,2008,Plymouth,Bristol City,1,1
08.12.2007,2008,Preston,Blackpool,0,1
08.12.2007,2008,Scunthorpe,QPR,2,2
08.12.2007,2008,Southampton,Hull,4,0
08.12.2007,2008,Wolves,Burnley,2,3
04.12.2007,2008,Barnsley,Wolves,1,0
04.12.2007,2008,Bristol City,Ipswich,2,0
04.12.2007,2008,Burnley,Leicester,1,1
04.12.2007,2008,Cardiff,Charlton,0,2
04.12.2007,2008,Colchester,Watford,2,3
04.12.2007,2008,Norwich,Plymouth,2,1
04.12.2007,2008,Preston,Hull,3,0
04.12.2007,2008,QPR,Crystal Palace,1,2
04.12.2007,2008,Sheffield Utd,Stoke,0,3
04.12.2007,2008,Southampton,Sheffield Wed,0,0
04.12.2007,2008,West Brom,Coventry,2,4
03.12.2007,2008,Scunthorpe,Blackpool,1,1
01.12.2007,2008,Blackpool,QPR,1,0
01.12.2007,2008,Charlton,Burnley,1,3
01.12.2007,2008,Coventry,Sheffield Utd,0,1
01.12.2007,2008,Crystal Palace,West Brom,1,1
01.12.2007,2008,Hull,Cardiff,2,2
01.12.2007,2008,Ipswich,Barnsley,0,0
01.12.2007,2008,Leicester,Southampton,1,2
01.12.2007,2008,Plymouth,Scunthorpe,3,0
01.12.2007,2008,Sheffield Wed,Colchester,1,2
01.12.2007,2008,Stoke,Norwich,2,1
01.12.2007,2008,Watford,Bristol City,1,2
01.12.2007,2008,Wolves,Preston,1,0
28.11.2007,2008,Plymouth,West Brom,1,2
28.11.2007,2008,Wolves,Colchester,1,0
27.11.2007,2008,Blackpool,Norwich,1,3
27.11.2007,2008,Charlton,Sheffield Utd,0,3
27.11.2007,2008,Coventry,Scunthorpe,1,1
27.11.2007,2008,Crystal Palace,Preston,2,1
27.11.2007,2008,Hull,Bristol City,0,0
27.11.2007,2008,Ipswich,Southampton,2,0
27.11.2007,2008,Sheffield Wed,Barnsley,1,0
27.11.2007,2008,Stoke,QPR,3,1
27.11.2007,2008,Watford,Burnley,1,2
26.11.2007,2008,Leicester,Cardiff,0,0
25.11.2007,2008,West Brom,Wolves,0,0
24.11.2007,2008,Barnsley,Watford,3,2
24.11.2007,2008,Bristol City,Leicester,0,2
24.11.2007,2008,Burnley,Stoke,0,0
24.11.2007,2008,Cardiff,Ipswich,1,0
24.11.2007,2008,Colchester,Crystal Palace,1,2
24.11.2007,2008,Norwich,Coventry,2,0
24.11.2007,2008,Preston,Charlton,0,2
24.11.2007,2008,QPR,Sheffield Wed,0,0
24.11.2007,2008,Scunthorpe,Hull,1,2
24.11.2007,2008,Sheffield Utd,Plymouth,0,1
24.11.2007,2008,Southampton,Blackpool,1,0
12.11.2007,2008,Coventry,West Brom,0,4
10.11.2007,2008,Blackpool,Scunthorpe,1,0
10.11.2007,2008,Charlton,Cardiff,3,0
10.11.2007,2008,Crystal Palace,QPR,1,1
10.11.2007,2008,Hull,Preston,3,0
10.11.2007,2008,Ipswich,Bristol City,6,0
10.11.2007,2008,Leicester,Burnley,0,1
10.11.2007,2008,Plymouth,Norwich,3,0
10.11.2007,2008,Sheffield Wed,Southampton,5,0
10.11.2007,2008,Stoke,Sheffield Utd,0,1
10.11.2007,2008,Watford,Colchester,2,2
10.11.2007,2008,Wolves,Barnsley,1,0
06.11.2007,2008,Bristol City,Charlton,0,1
06.11.2007,2008,Burnley,Hull,0,1
06.11.2007,2008,Cardiff,Crystal Palace,1,1
06.11.2007,2008,Colchester,Plymouth,1,1
06.11.2007,2008,Norwich,Watford,1,3
06.11.2007,2008,Preston,Leicester,1,1
06.11.2007,2008,QPR,Coventry,1,2
06.11.2007,2008,Scunthorpe,Stoke,2,3
06.11.2007,2008,Sheffield Utd,Ipswich,3,1
06.11.2007,2008,Southampton,Wolves,0,0
06.11.2007,2008,West Brom,Sheffield Wed,1,1
05.11.2007,2008,Barnsley,Blackpool,2,1
04.11.2007,2008,Norwich,Ipswich,2,2
03.11.2007,2008,Barnsley,Preston,1,0
03.11.2007,2008,Colchester,Leicester,1,1
03.11.2007,2008,Plymouth,Sheffield Wed,1,2
03.11.2007,2008,QPR,Hull,2,0
03.11.2007,2008,Scunthorpe,Crystal Palace,0,0
03.11.2007,2008,Sheffield Utd,Burnley,0,0
03.11.2007,2008,Southampton,Charlton,0,1
03.11.2007,2008,Stoke,Coventry,1,3
03.11.2007,2008,Watford,West Brom,0,3
03.11.2007,2008,Wolves,Bristol City,1,1
29.10.2007,2008,Crystal Palace,Watford,0,2
27.10.2007,2008,Bristol City,Stoke,1,0
27.10.2007,2008,Burnley,Southampton,2,3
27.10.2007,2008,Cardiff,Scunthorpe,1,1
27.10.2007,2008,Charlton,QPR,0,1
27.10.2007,2008,Coventry,Colchester,1,0
27.10.2007,2008,Hull,Sheffield Utd,1,1
27.10.2007,2008,Ipswich,Wolves,3,0
27.10.2007,2008,Leicester,Barnsley,2,0
27.10.2007,2008,Preston,Plymouth,2,0
27.10.2007,2008,Sheffield Wed,Blackpool,2,1
27.10.2007,2008,West Brom,Norwich,2,0
24.10.2007,2008,Bristol City,Southampton,2,1
24.10.2007,2008,Cardiff,Wolves,2,3
23.10.2007,2008,Burnley,Norwich,2,1
23.10.2007,2008,Charlton,Plymouth,1,2
23.10.2007,2008,Coventry,Watford,0,3
23.10.2007,2008,Crystal Palace,Stoke,1,3
23.10.2007,2008,Ipswich,Colchester,3,1
23.10.2007,2008,Leicester,Sheffield Utd,0,1
23.10.2007,2008,Preston,QPR,0,0
23.10.2007,2008,Sheffield Wed,Scunthorpe,1,2
23.10.2007,2008,West Brom,Blackpool,2,1
22.10.2007,2008,Hull,Barnsley,3,0
21.10.2007,2008,Southampton,Cardiff,1,0
20.10.2007,2008,Barnsley,Burnley,1,1
20.10.2007,2008,Blackpool,Crystal Palace,1,1
20.10.2007,2008,Colchester,West Brom,3,2
20.10.2007,2008,Norwich,Bristol City,1,3
20.10.2007,2008,Plymouth,Coventry,1,0
20.10.2007,2008,QPR,Ipswich,1,1
20.10.2007,2008,Scunthorpe,Leicester,0,0
20.10.2007,2008,Sheffield Utd,Preston,1,1
20.10.2007,2008,Stoke,Sheffield Wed,2,4
20.10.2007,2008,Watford,Hull,1,0
20.10.2007,2008,Wolves,Charlton,2,0
08.10.2007,2008,QPR,Norwich,1,0
06.10.2007,2008,Blackpool,Plymouth,0,0
06.10.2007,2008,Bristol City,Sheffield Utd,2,0
06.10.2007,2008,Cardiff,Burnley,2,1
06.10.2007,2008,Charlton,Barnsley,1,1
06.10.2007,2008,Crystal Palace,Hull,1,1
06.10.2007,2008,Ipswich,Preston,2,1
06.10.2007,2008,Scunthorpe,Watford,1,3
06.10.2007,2008,Sheffield Wed,Leicester,0,2
06.10.2007,2008,Southampton,West Brom,3,2
06.10.2007,2008,Stoke,Colchester,2,1
06.10.2007,2008,Wolves,Coventry,1,0
