Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
02.05.2015,2015,Blackburn,Ipswich,3,2
02.05.2015,2015,Blackpool,Huddersfield,0,0
02.05.2015,2015,Bolton,Birmingham,0,1
02.05.2015,2015,Brentford,Wigan,3,0
02.05.2015,2015,Charlton,Bournemouth,0,3
02.05.2015,2015,Derby,Reading,0,3
02.05.2015,2015,Leeds,Rotherham,0,0
02.05.2015,2015,Middlesbrough,Brighton,0,0
02.05.2015,2015,Norwich,Fulham,4,2
02.05.2015,2015,Nottingham,Cardiff,1,2
02.05.2015,2015,Watford,Sheffield Wed,1,1
02.05.2015,2015,Wolves,Millwall,4,2
28.04.2015,2015,Rotherham,Reading,2,1
27.04.2015,2015,Bournemouth,Bolton,3,0
25.04.2015,2015,Birmingham,Charlton,1,0
25.04.2015,2015,Brighton,Watford,0,2
25.04.2015,2015,Cardiff,Blackpool,3,2
25.04.2015,2015,Fulham,Middlesbrough,4,3
25.04.2015,2015,Huddersfield,Blackburn,2,2
25.04.2015,2015,Ipswich,Nottingham,2,1
25.04.2015,2015,Millwall,Derby,3,3
25.04.2015,2015,Reading,Brentford,0,2
25.04.2015,2015,Rotherham,Norwich,1,1
25.04.2015,2015,Sheffield Wed,Leeds,1,2
25.04.2015,2015,Wigan,Wolves,0,1
22.04.2015,2015,Reading,Birmingham,0,1
21.04.2015,2015,Blackburn,Millwall,2,0
18.04.2015,2015,Blackburn,Nottingham,3,3
18.04.2015,2015,Blackpool,Fulham,0,1
18.04.2015,2015,Bournemouth,Sheffield Wed,2,2
18.04.2015,2015,Brentford,Bolton,2,2
18.04.2015,2015,Cardiff,Millwall,0,0
18.04.2015,2015,Charlton,Leeds,2,1
18.04.2015,2015,Huddersfield,Derby,4,4
18.04.2015,2015,Watford,Birmingham,1,0
18.04.2015,2015,Wigan,Brighton,2,1
18.04.2015,2015,Wolves,Ipswich,1,1
17.04.2015,2015,Norwich,Middlesbrough,0,1
15.04.2015,2015,Fulham,Rotherham,1,1
15.04.2015,2015,Nottingham,Watford,1,3
14.04.2015,2015,Birmingham,Blackburn,2,2
14.04.2015,2015,Bolton,Charlton,1,1
14.04.2015,2015,Brighton,Huddersfield,0,0
14.04.2015,2015,Derby,Blackpool,4,0
14.04.2015,2015,Ipswich,Cardiff,3,1
14.04.2015,2015,Leeds,Norwich,0,2
14.04.2015,2015,Middlesbrough,Wolves,2,1
14.04.2015,2015,Millwall,Wigan,2,0
14.04.2015,2015,Reading,Bournemouth,0,1
14.04.2015,2015,Sheffield Wed,Brentford,1,0
11.04.2015,2015,Birmingham,Wolves,2,1
11.04.2015,2015,Bolton,Norwich,1,2
11.04.2015,2015,Derby,Brentford,1,1
11.04.2015,2015,Ipswich,Blackpool,3,2
11.04.2015,2015,Leeds,Cardiff,1,2
