Date,League,Home_Team,Away_Team,URL,Over 0.5,Under 0.5,Over 1.5,Under 1.5,Over 2.5,Under 2.5,Over 3.5,Under 3.5,Over 4.5,Under 4.5,Over 5.5,Under 5.5,Chosen_Option,Chosen_Odds,Chosen_Option_Empirical_Prob,N,Chosen_Option_Std,Kelly,Record_Time
2020-10-03,league-one,Wigan,Doncaster,https://www.playnow.com/sports/sports/event/10208756/wigan-athletic-v-doncaster-rovers,1.03,12,1.22,3.75,1.75,2,2.75,1.4,5,1.14,0,0,Under 0.5,12,0.5,2,0.353553390593274,0.004,2020-10-02 22:51:07
2020-10-03,league-one,Shrewsbury,Gillingham,https://www.playnow.com/sports/sports/event/10208757/shrewsbury-town-v-gillingham-fc,1.08,7.5,1.4,2.65,2.25,1.57,4,1.2,7.5,1.06,0,0,Under 2.5,1.57,0.5,6,0.204124145231932,0.0282558139534884,2020-10-02 22:50:47
2020-10-03,league-one,Rochdale,Fleetwood,https://www.playnow.com/sports/sports/event/10208760/rochdale-afc-v-fleetwood-town,1.04,10,1.28,3.25,1.87,1.83,3,1.33,5.75,1.11,0,0,Over 2.5,1.87,0.4,5,0.219089023002066,0.0963076923076924,2020-10-02 22:50:27
2020-10-03,league-one,Peterborough,Swindon,https://www.playnow.com/sports/sports/event/10208759/peterborough-united-v-swindon-town,1.04,11,1.22,3.6,1.75,1.95,2.8,1.38,5,1.13,0,0,Under 2.5,1.95,0.4,10,0.154919333848297,0.244,2020-10-02 22:50:07
2020-10-03,league-one,Oxford Utd,Crewe,https://www.playnow.com/sports/sports/event/10208761/oxford-united-v-crewe-alexandra,1.04,11,1.25,3.4,1.83,1.87,3,1.33,5.5,1.12,0,0,"",,,,,,2020-10-02 22:49:48
2020-10-03,league-one,MK Dons,Ipswich,https://www.playnow.com/sports/sports/event/10208754/milton-keynes-dons-v-ipswich-town,1.06,8.5,1.33,2.9,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Under 1.5,2.9,1,1,0,0.01,2020-10-02 22:49:28
2020-10-03,league-one,Hull,Plymouth,https://www.playnow.com/sports/sports/event/10208763/hull-city-v-plymouth-argyle,1.03,13,1.2,3.9,1.67,2.1,2.65,1.44,4.5,1.16,0,0,"",,,,,,2020-10-02 22:49:09
2020-10-03,league-one,Charlton,Sunderland,https://www.playnow.com/sports/sports/event/10208755/charlton-athletic-v-sunderland-afc,1.06,8.5,1.33,2.9,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Under 2.5,1.67,1,1,0,0.01,2020-10-02 22:48:49
2020-10-03,league-one,Burton,Portsmouth,https://www.playnow.com/sports/sports/event/10208758/burton-albion-v-portsmouth-fc,1.04,10,1.25,3.5,1.83,1.9,3,1.36,5.5,1.12,0,0,Under 2.5,1.9,0,1,0,0.2,2020-10-02 22:48:29
2020-10-03,league-one,Bristol Rovers,Northampton,https://www.playnow.com/sports/sports/event/10208753/bristol-rovers-v-northampton-town,1.05,9,1.3,3.2,1.95,1.75,3.25,1.3,6,1.09,0,0,Over 2.5,1.95,0.166666666666667,6,0.152145154862546,0.335,2020-10-02 22:48:09
2020-10-03,league-one,Blackpool,Lincoln,https://www.playnow.com/sports/sports/event/10208762/blackpool-v-lincoln-city,1.06,8.5,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,Under 2.5,1.7,0.5,2,0.353553390593274,0.0383333333333333,2020-10-02 22:47:49
2020-10-03,league-one,AFC Wimbledon,Accrington,https://www.playnow.com/sports/sports/event/10208752/afc-wimbledon-v-accrington-stanley,1.04,11,1.25,3.5,1.8,1.9,2.9,1.36,5.25,1.12,0,0,Over 2.5,1.8,0,2,0,0.1,2020-10-02 22:47:24
2020-09-27,league-one,Lincoln,Charlton,https://www.playnow.com/sports/sports/event/10203521/lincoln-city-v-charlton-athletic,1.05,9,1.3,3.2,1.95,1.75,3.25,1.3,6,1.09,0,0,"",,,,,,""
2020-09-26,league-one,Swindon,Burton,https://www.playnow.com/sports/sports/event/10203517/swindon-town-v-burton-albion,1.04,10,1.25,3.4,1.83,1.87,3,1.33,5.5,1.11,0,0,Under 1.5,3.4,1,1,0,1,""
2020-09-26,league-one,Sunderland,Peterborough,https://www.playnow.com/sports/sports/event/10203524/sunderland-afc-v-peterborough-united,1.05,9,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,Over 3.5,3.25,1,1,0,1,""
2020-09-26,league-one,Portsmouth,Wigan,https://www.playnow.com/sports/sports/event/10203523/portsmouth-fc-v-wigan-athletic,1.04,11,1.28,3.25,1.87,1.83,3.2,1.33,5.75,1.11,0,0,Over 2.5,1.87,1,1,0,1,""
2020-09-26,league-one,Plymouth,Shrewsbury,https://www.playnow.com/sports/sports/event/10203518/plymouth-argyle-v-shrewsbury-town,1.06,8.5,1.33,2.9,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Over 1.5,1.33,1,2,0,1,""
2020-09-26,league-one,Northampton,Hull,https://www.playnow.com/sports/sports/event/10203516/northampton-town-v-hull-city,1.04,11,1.25,3.6,1.75,1.95,2.9,1.36,5.25,1.13,0,0,"",,,,,,""
2020-09-26,league-one,Ipswich,Rochdale,https://www.playnow.com/sports/sports/event/10203522/ipswich-town-v-rochdale-afc,1.03,13,1.2,4,1.67,2.1,2.6,1.44,4.5,1.16,0,0,"",,,,,,""
2020-09-26,league-one,Gillingham,Blackpool,https://www.playnow.com/sports/sports/event/10203513/gillingham-fc-v-blackpool,1.06,8.5,1.33,2.9,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Over 2.5,2.05,0.75,8,0.153093108923949,0.511904761904762,""
2020-09-26,league-one,Fleetwood,AFC Wimbledon,https://www.playnow.com/sports/sports/event/10203514/fleetwood-town-v-afc-wimbledon,1.04,11,1.25,3.5,1.8,1.9,3,1.36,5.25,1.12,0,0,Under 0.5,11,0.25,4,0.21650635094611,0.175,""
2020-09-26,league-one,Doncaster,Bristol Rovers,https://www.playnow.com/sports/sports/event/10203519/doncaster-rovers-v-bristol-rovers,1.06,8.5,1.33,3,2,1.7,3.4,1.28,6.5,1.08,0,0,Over 3.5,3.4,0.5,4,0.25,0.291666666666667,""
2020-09-26,league-one,Crewe,MK Dons,https://www.playnow.com/sports/sports/event/10203520/crewe-alexandra-v-milton-keynes-dons,1.06,8.5,1.33,2.9,2.05,1.7,3.6,1.25,6.5,1.08,0,0,Over 2.5,2.05,0.666666666666667,3,0.272165526975909,0.349206349206349,""
2020-09-26,league-one,Accrington,Oxford Utd,https://www.playnow.com/sports/sports/event/10203515/accrington-stanley-v-oxford-united,1.05,9,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 3.5,3.2,1,2,0,1,""
2020-09-20,league-one,Rochdale,Portsmouth,https://www.playnow.com/sports/in-play/event/10198972/rochdale-v-portsmouth,1.52,2.35,3.4,1.26,9,1.03,0,0,0,0,0,0,Over 2.5,9,1,3,0,1,""
