Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
12.05.2019,2019,Brighton,Manchester City,1,4
12.05.2019,2019,Burnley,Arsenal,1,3
12.05.2019,2019,Crystal Palace,Bournemouth,5,3
12.05.2019,2019,Fulham,Newcastle,0,4
12.05.2019,2019,Leicester,Chelsea,0,0
12.05.2019,2019,Liverpool,Wolves,2,0
12.05.2019,2019,Manchester Utd,Cardiff,0,2
12.05.2019,2019,Southampton,Huddersfield,1,1
12.05.2019,2019,Tottenham,Everton,2,2
12.05.2019,2019,Watford,West Ham,1,4
06.05.2019,2019,Manchester City,Leicester,1,0
05.05.2019,2019,Arsenal,Brighton,1,1
05.05.2019,2019,Chelsea,Watford,3,0
05.05.2019,2019,Huddersfield,Manchester Utd,1,1
04.05.2019,2019,Bournemouth,Tottenham,1,0
04.05.2019,2019,Cardiff,Crystal Palace,2,3
04.05.2019,2019,Newcastle,Liverpool,2,3
04.05.2019,2019,West Ham,Southampton,3,0
04.05.2019,2019,Wolves,Fulham,1,0
03.05.2019,2019,Everton,Burnley,2,0
28.04.2019,2019,Burnley,Manchester City,0,1
28.04.2019,2019,Leicester,Arsenal,3,0
28.04.2019,2019,Manchester Utd,Chelsea,1,1
27.04.2019,2019,Brighton,Newcastle,1,1
27.04.2019,2019,Crystal Palace,Everton,0,0
27.04.2019,2019,Fulham,Cardiff,1,0
27.04.2019,2019,Southampton,Bournemouth,3,3
27.04.2019,2019,Tottenham,West Ham,0,1
27.04.2019,2019,Watford,Wolves,1,2
26.04.2019,2019,Liverpool,Huddersfield,5,0
24.04.2019,2019,Manchester Utd,Manchester City,0,2
24.04.2019,2019,Wolves,Arsenal,3,1
23.04.2019,2019,Tottenham,Brighton,1,0
23.04.2019,2019,Watford,Southampton,1,1
22.04.2019,2019,Chelsea,Burnley,2,2
21.04.2019,2019,Arsenal,Crystal Palace,2,3
21.04.2019,2019,Cardiff,Liverpool,0,2
21.04.2019,2019,Everton,Manchester Utd,4,0
20.04.2019,2019,Bournemouth,Fulham,0,1
20.04.2019,2019,Huddersfield,Watford,1,2
20.04.2019,2019,Manchester City,Tottenham,1,0
