Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
08.05.1999,1999,Brighton,Rochdale,1,1
08.05.1999,1999,Cambridge Utd,Brentford,0,1
08.05.1999,1999,Carlisle,Plymouth,2,1
08.05.1999,1999,Chester,Rotherham,1,1
08.05.1999,1999,Exeter,FC Halifax,2,1
08.05.1999,1999,Leyton Orient,Barnet,2,2
08.05.1999,1999,Mansfield,Cardiff,3,0
08.05.1999,1999,Scarborough FC,Peterborough,1,1
08.05.1999,1999,Scunthorpe,Darlington,0,1
08.05.1999,1999,Southend,Hartlepool,1,1
08.05.1999,1999,Swansea,Hull,2,0
08.05.1999,1999,Torquay,Shrewsbury,0,3
06.05.1999,1999,Swansea,Cambridge Utd,2,0
05.05.1999,1999,Scarborough FC,Plymouth,3,0
04.05.1999,1999,Brentford,Swansea,4,1
04.05.1999,1999,Darlington,Exeter,4,0
01.05.1999,1999,Barnet,Southend,0,2
01.05.1999,1999,Brentford,Exeter,3,0
01.05.1999,1999,Cardiff,Scunthorpe,0,0
01.05.1999,1999,Darlington,Chester,1,2
01.05.1999,1999,FC Halifax,Scarborough FC,1,2
01.05.1999,1999,Hartlepool,Carlisle,0,0
01.05.1999,1999,Hull,Torquay,1,0
01.05.1999,1999,Peterborough,Leyton Orient,3,0
01.05.1999,1999,Plymouth,Cambridge Utd,2,2
01.05.1999,1999,Rochdale,Swansea,0,3
01.05.1999,1999,Rotherham,Brighton,2,1
01.05.1999,1999,Shrewsbury,Mansfield,1,0
27.04.1999,1999,FC Halifax,Scunthorpe,1,0
27.04.1999,1999,Hartlepool,Leyton Orient,1,0
27.04.1999,1999,Mansfield,Exeter,0,1
27.04.1999,1999,Darlington,Brentford,2,2
27.04.1999,1999,Rotherham,Barnet,1,1
27.04.1999,1999,Rochdale,Cambridge Utd,0,2
24.04.1999,1999,Brighton,Hull,0,0
24.04.1999,1999,Cambridge Utd,Peterborough,1,1
24.04.1999,1999,Carlisle,Darlington,3,3
24.04.1999,1999,Chester,FC Halifax,2,2
24.04.1999,1999,Exeter,Rochdale,2,1
24.04.1999,1999,Leyton Orient,Shrewsbury,6,1
24.04.1999,1999,Mansfield,Hartlepool,2,0
24.04.1999,1999,Scarborough FC,Cardiff,1,2
24.04.1999,1999,Scunthorpe,Barnet,3,1
24.04.1999,1999,Southend,Brentford,1,4
24.04.1999,1999,Swansea,Plymouth,2,3
24.04.1999,1999,Torquay,Rotherham,2,0
21.04.1999,1999,Scarborough FC,Leyton Orient,1,3
20.04.1999,1999,Shrewsbury,Rotherham,2,3
18.04.1999,1999,Cardiff,Swansea,0,0
17.04.1999,1999,Barnet,Mansfield,0,0
17.04.1999,1999,Brentford,Leyton Orient,0,0
17.04.1999,1999,Darlington,Cambridge Utd,0,0
17.04.1999,1999,FC Halifax,Brighton,1,0
17.04.1999,1999,Hartlepool,Scarborough FC,3,0
17.04.1999,1999,Hull,Scunthorpe,2,3
17.04.1999,1999,Peterborough,Torquay,4,0
17.04.1999,1999,Plymouth,Southend,0,3
17.04.1999,1999,Rochdale,Chester,3,1
17.04.1999,1999,Rotherham,Carlisle,3,1
17.04.1999,1999,Shrewsbury,Exeter,1,1
14.04.1999,1999,Scarborough FC,Darlington,0,2
13.04.1999,1999,Brighton,Shrewsbury,1,0
13.04.1999,1999,Cambridge Utd,Rochdale,1,1
13.04.1999,1999,Carlisle,Hull,0,0
13.04.1999,1999,Chester,Brentford,1,3
13.04.1999,1999,Exeter,Rotherham,3,0
13.04.1999,1999,Leyton Orient,Plymouth,4,3
13.04.1999,1999,Mansfield,FC Halifax,0,1
13.04.1999,1999,Scunthorpe,Peterborough,1,1
13.04.1999,1999,Southend,Cardiff,0,1
13.04.1999,1999,Swansea,Hartlepool,1,0
13.04.1999,1999,Torquay,Barnet,1,1
10.04.1999,1999,Barnet,Scarborough FC,1,0
10.04.1999,1999,Cambridge Utd,FC Halifax,4,0
10.04.1999,1999,Carlisle,Peterborough,1,1
10.04.1999,1999,Darlington,Torquay,0,2
10.04.1999,1999,Hartlepool,Chester,2,0
10.04.1999,1999,Hull,Exeter,2,1
10.04.1999,1999,Leyton Orient,Cardiff,1,1
10.04.1999,1999,Mansfield,Southend,0,0
10.04.1999,1999,Plymouth,Brighton,1,2
10.04.1999,1999,Rochdale,Rotherham,0,0
10.04.1999,1999,Scunthorpe,Brentford,0,0
09.04.1999,1999,Swansea,Shrewsbury,1,1
06.04.1999,1999,Brighton,Cambridge Utd,1,3
06.04.1999,1999,Shrewsbury,Hartlepool,0,1
05.04.1999,1999,Brentford,Plymouth,3,1
05.04.1999,1999,Cardiff,Hull,1,1
05.04.1999,1999,Chester,Barnet,3,0
05.04.1999,1999,Exeter,Leyton Orient,1,1
05.04.1999,1999,FC Halifax,Rochdale,0,0
05.04.1999,1999,Peterborough,Darlington,0,1
05.04.1999,1999,Rotherham,Swansea,1,0
05.04.1999,1999,Scarborough FC,Carlisle,3,0
05.04.1999,1999,Southend,Scunthorpe,0,1
05.04.1999,1999,Torquay,Mansfield,0,0
03.04.1999,1999,Barnet,FC Halifax,2,2
03.04.1999,1999,Cambridge Utd,Cardiff,0,0
03.04.1999,1999,Carlisle,Torquay,3,0
03.04.1999,1999,Darlington,Rotherham,1,2
03.04.1999,1999,Hartlepool,Brentford,0,1
03.04.1999,1999,Hull,Scarborough FC,1,1
03.04.1999,1999,Leyton Orient,Southend,0,3
03.04.1999,1999,Mansfield,Brighton,2,0
03.04.1999,1999,Plymouth,Shrewsbury,2,0
03.04.1999,1999,Rochdale,Peterborough,0,3
03.04.1999,1999,Scunthorpe,Exeter,2,0
03.04.1999,1999,Swansea,Chester,1,1
30.03.1999,1999,Rochdale,Southend,1,0
30.03.1999,1999,Plymouth,Scunthorpe,5,0
28.03.1999,1999,Peterborough,Mansfield,1,0
27.03.1999,1999,Brighton,Barnet,0,1
27.03.1999,1999,Cardiff,Carlisle,2,1
27.03.1999,1999,Chester,Plymouth,3,2
27.03.1999,1999,Rotherham,Scunthorpe,0,0
27.03.1999,1999,Torquay,Hartlepool,3,0
26.03.1999,1999,Exeter,Darlington,0,0
26.03.1999,1999,FC Halifax,Leyton Orient,1,2
26.03.1999,1999,Scarborough FC,Rochdale,1,0
26.03.1999,1999,Shrewsbury,Cambridge Utd,1,1
26.03.1999,1999,Southend,Hull,0,1
23.03.1999,1999,Scunthorpe,Swansea,1,2
23.03.1999,1999,Darlington,Carlisle,1,1
20.03.1999,1999,Cambridge Utd,Mansfield,7,2
20.03.1999,1999,Carlisle,Brentford,0,1
20.03.1999,1999,Darlington,Southend,2,1
20.03.1999,1999,Exeter,Cardiff,0,2
20.03.1999,1999,Hartlepool,Brighton,0,0
20.03.1999,1999,Hull,Plymouth,1,0
20.03.1999,1999,Rochdale,Barnet,0,0
20.03.1999,1999,Rotherham,Peterborough,2,2
20.03.1999,1999,Scunthorpe,Leyton Orient,2,0
20.03.1999,1999,Shrewsbury,Chester,2,0
20.03.1999,1999,Swansea,FC Halifax,1,2
20.03.1999,1999,Torquay,Scarborough FC,0,1
16.03.1999,1999,Brentford,FC Halifax,1,1
16.03.1999,1999,Rotherham,Cardiff,1,0
13.03.1999,1999,Barnet,Cambridge Utd,3,0
