Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
23.05.2015,2014,FC Koln,Wolfsburg,2,2,3.88,3.72,1.90
23.05.2015,2014,Bayern Munich,Mainz,2,0,1.18,7.96,13.47
23.05.2015,2014,B. Monchengladbach,Augsburg,1,3,1.47,4.62,6.52
23.05.2015,2014,Dortmund,Werder Bremen,3,2,1.26,6.50,10.05
23.05.2015,2014,Eintracht Frankfurt,Bayer Leverkusen,2,1,4.17,4.08,1.76
23.05.2015,2014,Hamburger SV,Schalke,2,0,2.10,3.73,3.22
23.05.2015,2014,Hannover,Freiburg,2,1,1.95,3.38,4.06
23.05.2015,2014,Hoffenheim,Hertha Berlin,2,1,2.08,3.50,3.50
23.05.2015,2014,Paderborn,Stuttgart,1,2,3.38,3.95,1.99
16.05.2015,2014,Augsburg,Hannover,1,2,2.09,3.52,3.44
16.05.2015,2014,Bayer Leverkusen,Hoffenheim,2,0,1.40,5.00,7.20
16.05.2015,2014,Freiburg,Bayern Munich,2,1,6.84,4.44,1.47
16.05.2015,2014,Hertha Berlin,Eintracht Frankfurt,0,0,1.97,3.55,3.82
16.05.2015,2014,Mainz,FC Koln,2,0,1.99,3.50,3.83
16.05.2015,2014,Schalke,Paderborn,1,0,1.62,4.13,5.25
16.05.2015,2014,Stuttgart,Hamburger SV,2,1,1.74,3.87,4.65
16.05.2015,2014,Werder Bremen,B. Monchengladbach,0,2,4.32,3.98,1.77
16.05.2015,2014,Wolfsburg,Dortmund,2,1,2.76,3.53,2.47
10.05.2015,2014,FC Koln,Schalke,2,0,2.96,3.23,2.48
10.05.2015,2014,Paderborn,Wolfsburg,1,3,5.39,4.22,1.60
09.05.2015,2014,Bayern Munich,Augsburg,0,1,1.30,5.48,10.13
09.05.2015,2014,B. Monchengladbach,Bayer Leverkusen,3,0,2.66,3.33,2.66
09.05.2015,2014,Dortmund,Hertha Berlin,2,0,1.37,4.88,8.75
09.05.2015,2014,Eintracht Frankfurt,Hoffenheim,3,1,3.15,3.69,2.16
09.05.2015,2014,Hannover,Werder Bremen,1,1,1.80,3.91,4.16
09.05.2015,2014,Stuttgart,Mainz,2,0,1.92,3.70,3.90
08.05.2015,2014,Hamburger SV,Freiburg,1,1,2.17,3.42,3.33
03.05.2015,2014,Hertha Berlin,B. Monchengladbach,1,2,3.99,3.40,1.98
03.05.2015,2014,Mainz,Hamburger SV,1,2,1.74,3.83,4.68
02.05.2015,2014,Augsburg,FC Koln,0,0,2.09,3.38,3.61
02.05.2015,2014,Bayer Leverkusen,Bayern Munich,2,0,2.28,3.37,3.19
02.05.2015,2014,Freiburg,Paderborn,1,2,1.90,3.65,3.99
02.05.2015,2014,Hoffenheim,Dortmund,1,1,3.88,3.82,1.88
02.05.2015,2014,Schalke,Stuttgart,3,2,1.95,3.55,3.91
02.05.2015,2014,Werder Bremen,Eintracht Frankfurt,1,0,2.09,3.69,3.32
02.05.2015,2014,Wolfsburg,Hannover,2,2,1.44,4.69,7.05
26.04.2015,2014,B. Monchengladbach,Wolfsburg,1,0,2.23,3.50,3.16
26.04.2015,2014,Paderborn,Werder Bremen,2,2,2.58,3.45,2.66
25.04.2015,2014,FC Koln,Bayer Leverkusen,1,1,5.29,3.71,1.69
25.04.2015,2014,Bayern Munich,Hertha Berlin,1,0,1.15,7.95,20.35
25.04.2015,2014,Dortmund,Eintracht Frankfurt,2,0,1.31,5.59,9.30
25.04.2015,2014,Hamburger SV,Augsburg,3,2,2.81,3.30,2.56
25.04.2015,2014,Hannover,Hoffenheim,1,2,2.18,3.53,3.23
25.04.2015,2014,Stuttgart,Freiburg,2,2,1.95,3.49,3.97
24.04.2015,2014,Mainz,Schalke,2,0,2.38,3.43,2.95
19.04.2015,2014,Werder Bremen,Hamburger SV,1,0,2.03,3.55,3.63
19.04.2015,2014,Wolfsburg,Schalke,1,1,1.62,4.15,5.20
18.04.2015,2014,Augsburg,Stuttgart,2,1,2.24,3.37,3.25
