Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
14.05.2022,2021,Arminia Bielefeld,RB Leipzig,1,1,8.73,5.48,1.34
14.05.2022,2021,Augsburg,Greuther Furth,2,1,1.64,4.30,4.83
14.05.2022,2021,Bayer Leverkusen,Freiburg,2,1,2.22,3.89,2.96
14.05.2022,2021,B. Monchengladbach,Hoffenheim,5,1,2.06,4.32,3.03
14.05.2022,2021,Dortmund,Hertha Berlin,2,1,1.53,4.79,5.30
14.05.2022,2021,Mainz,Eintracht Frankfurt,2,2,1.87,3.97,3.83
14.05.2022,2021,Union Berlin,Bochum,3,2,1.29,5.82,9.88
14.05.2022,2021,Stuttgart,FC Koln,2,1,2.21,3.96,2.94
14.05.2022,2021,Wolfsburg,Bayern Munich,2,2,6.28,5.74,1.40
08.05.2022,2021,Bayern Munich,Stuttgart,2,2,1.27,6.62,9.05
08.05.2022,2021,Eintracht Frankfurt,B. Monchengladbach,1,1,2.64,3.79,2.47
08.05.2022,2021,RB Leipzig,Augsburg,4,0,1.22,6.62,13.51
07.05.2022,2021,FC Koln,Wolfsburg,0,1,1.49,4.84,5.91
07.05.2022,2021,Freiburg,Union Berlin,1,4,1.81,3.65,4.51
07.05.2022,2021,Greuther Furth,Dortmund,1,3,7.30,5.62,1.37
07.05.2022,2021,Hertha Berlin,Mainz,1,2,2.80,3.34,2.56
07.05.2022,2021,Hoffenheim,Bayer Leverkusen,2,4,2.90,3.90,2.24
06.05.2022,2021,Bochum,Arminia Bielefeld,2,1,2.17,3.58,3.26
02.05.2022,2021,Bayer Leverkusen,Eintracht Frankfurt,2,0,1.45,4.89,6.43
02.05.2022,2021,B. Monchengladbach,RB Leipzig,3,1,4.88,4.30,1.64
30.04.2022,2021,Arminia Bielefeld,Hertha Berlin,1,1,2.75,3.25,2.68
30.04.2022,2021,Augsburg,FC Koln,1,4,3.10,3.51,2.27
