Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
20.05.2017,2016,FC Koln,Mainz,2,0,1.48,4.64,6.26
20.05.2017,2016,Bayern Munich,Freiburg,4,1,1.15,8.70,16.69
20.05.2017,2016,B. Monchengladbach,Darmstadt,2,2,1.23,6.70,11.19
20.05.2017,2016,Dortmund,Werder Bremen,4,3,1.17,8.82,12.92
20.05.2017,2016,Eintracht Frankfurt,RB Leipzig,2,2,2.87,3.45,2.44
20.05.2017,2016,Hamburger SV,Wolfsburg,2,1,2.40,3.40,2.96
20.05.2017,2016,Hertha Berlin,Bayer Leverkusen,2,6,2.12,3.54,3.40
20.05.2017,2016,Hoffenheim,Augsburg,0,0,1.44,4.84,6.83
20.05.2017,2016,Ingolstadt,Schalke,1,1,2.42,3.63,2.80
13.05.2017,2016,Augsburg,Dortmund,1,1,7.44,5.29,1.39
13.05.2017,2016,Bayer Leverkusen,FC Koln,2,2,2.22,3.34,3.40
13.05.2017,2016,Darmstadt,Hertha Berlin,0,2,2.76,3.41,2.57
13.05.2017,2016,Freiburg,Ingolstadt,1,1,2.47,3.53,2.79
13.05.2017,2016,Mainz,Eintracht Frankfurt,4,2,1.83,3.57,4.62
13.05.2017,2016,RB Leipzig,Bayern Munich,4,5,4.67,4.36,1.68
13.05.2017,2016,Schalke,Hamburger SV,1,1,1.85,3.88,4.09
13.05.2017,2016,Werder Bremen,Hoffenheim,3,5,2.82,3.97,2.29
13.05.2017,2016,Wolfsburg,B. Monchengladbach,1,1,2.05,3.70,3.52
07.05.2017,2016,Freiburg,Schalke,2,0,3.65,3.57,2.05
07.05.2017,2016,Hamburger SV,Mainz,0,0,2.36,3.35,3.11
06.05.2017,2016,Bayern Munich,Darmstadt,1,0,1.07,13.42,29.28
06.05.2017,2016,B. Monchengladbach,Augsburg,1,1,1.77,3.74,4.71
06.05.2017,2016,Dortmund,Hoffenheim,2,1,1.50,4.80,5.99
06.05.2017,2016,Eintracht Frankfurt,Wolfsburg,0,2,2.60,3.40,2.74
06.05.2017,2016,Hertha Berlin,RB Leipzig,1,4,3.61,3.50,2.09
06.05.2017,2016,Ingolstadt,Bayer Leverkusen,1,1,2.36,3.47,3.01
05.05.2017,2016,FC Koln,Werder Bremen,4,3,2.42,3.52,2.88
30.04.2017,2016,Augsburg,Hamburger SV,4,0,2.43,3.24,3.08
30.04.2017,2016,Hoffenheim,Eintracht Frankfurt,1,0,1.50,4.45,6.70
29.04.2017,2016,Darmstadt,Freiburg,3,0,3.42,3.55,2.13
29.04.2017,2016,Dortmund,FC Koln,0,0,1.29,6.04,9.89
29.04.2017,2016,Mainz,B. Monchengladbach,1,2,2.07,3.54,3.62
29.04.2017,2016,RB Leipzig,Ingolstadt,0,0,1.56,4.35,5.89
29.04.2017,2016,Werder Bremen,Hertha Berlin,2,0,1.79,3.85,4.43
29.04.2017,2016,Wolfsburg,Bayern Munich,0,6,7.55,4.99,1.41
28.04.2017,2016,Bayer Leverkusen,Schalke,1,4,2.22,3.44,3.30
23.04.2017,2016,Freiburg,Bayer Leverkusen,2,1,3.49,3.48,2.13
23.04.2017,2016,Schalke,RB Leipzig,1,1,3.07,3.62,2.27
22.04.2017,2016,Bayern Munich,Mainz,2,2,1.18,7.87,15.63
22.04.2017,2016,B. Monchengladbach,Dortmund,2,3,3.35,3.82,2.08
22.04.2017,2016,Eintracht Frankfurt,Augsburg,3,1,1.82,3.47,4.86
22.04.2017,2016,Hamburger SV,Darmstadt,1,2,1.34,5.26,9.36
22.04.2017,2016,Hertha Berlin,Wolfsburg,1,0,2.75,3.24,2.71
22.04.2017,2016,Ingolstadt,Werder Bremen,2,4,2.29,3.52,3.10
21.04.2017,2016,FC Koln,Hoffenheim,1,1,2.96,3.47,2.39
16.04.2017,2016,Darmstadt,Schalke,2,1,4.51,3.80,1.79
16.04.2017,2016,Werder Bremen,Hamburger SV,2,1,2.14,3.57,3.37
15.04.2017,2016,Augsburg,FC Koln,2,1,2.80,3.21,2.67
15.04.2017,2016,Bayer Leverkusen,Bayern Munich,0,0,4.85,3.91,1.73
15.04.2017,2016,Dortmund,Eintracht Frankfurt,3,1,1.41,4.80,7.83
15.04.2017,2016,Hoffenheim,B. Monchengladbach,5,3,1.80,3.87,4.32
15.04.2017,2016,Mainz,Hertha Berlin,1,0,2.15,3.31,3.63
15.04.2017,2016,RB Leipzig,Freiburg,4,0,1.39,4.92,8.22
15.04.2017,2016,Wolfsburg,Ingolstadt,3,0,2.03,3.42,3.87
09.04.2017,2016,Hertha Berlin,Augsburg,2,0,1.81,3.49,4.90
09.04.2017,2016,Ingolstadt,Darmstadt,3,2,1.46,4.31,7.89
08.04.2017,2016,FC Koln,B. Monchengladbach,2,3,2.74,3.27,2.67
08.04.2017,2016,Bayern Munich,Dortmund,4,1,1.47,4.74,6.78
08.04.2017,2016,Freiburg,Mainz,1,0,2.73,3.26,2.71
08.04.2017,2016,Hamburger SV,Hoffenheim,2,1,2.90,3.44,2.45
08.04.2017,2016,RB Leipzig,Bayer Leverkusen,1,0,1.89,3.74,4.07
08.04.2017,2016,Schalke,Wolfsburg,4,1,2.08,3.51,3.62
07.04.2017,2016,Eintracht Frankfurt,Werder Bremen,2,2,1.99,3.51,3.92
05.04.2017,2016,Augsburg,Ingolstadt,2,3,2.62,3.10,2.93
05.04.2017,2016,B. Monchengladbach,Hertha Berlin,1,0,1.88,3.42,4.56
05.04.2017,2016,Darmstadt,Bayer Leverkusen,0,2,4.94,4.01,1.69
05.04.2017,2016,Mainz,RB Leipzig,2,3,3.30,3.36,2.27
05.04.2017,2016,Wolfsburg,Freiburg,0,1,1.60,4.04,5.88
04.04.2017,2016,FC Koln,Eintracht Frankfurt,1,0,2.39,3.12,3.29
04.04.2017,2016,Dortmund,Hamburger SV,3,0,1.27,6.24,10.80
04.04.2017,2016,Hoffenheim,Bayern Munich,1,0,5.83,4.42,1.55
04.04.2017,2016,Werder Bremen,Schalke,3,0,2.98,3.44,2.41
02.04.2017,2016,Bayer Leverkusen,Wolfsburg,3,3,1.98,3.60,3.88
02.04.2017,2016,Ingolstadt,Mainz,2,1,2.29,3.22,3.38
01.04.2017,2016,Bayern Munich,Augsburg,6,0,1.11,10.13,25.53
01.04.2017,2016,Eintracht Frankfurt,B. Monchengladbach,0,0,2.66,3.24,2.79
01.04.2017,2016,Freiburg,Werder Bremen,2,5,2.27,3.43,3.24
01.04.2017,2016,Hamburger SV,FC Koln,2,1,2.13,3.34,3.65
01.04.2017,2016,RB Leipzig,Darmstadt,4,0,1.34,5.15,9.82
01.04.2017,2016,Schalke,Dortmund,1,1,3.80,3.78,1.95
31.03.2017,2016,Hertha Berlin,Hoffenheim,1,3,2.92,3.21,2.58
19.03.2017,2016,B. Monchengladbach,Bayern Munich,0,1,8.75,5.42,1.35
19.03.2017,2016,Mainz,Schalke,0,1,2.91,3.33,2.51
18.03.2017,2016,FC Koln,Hertha Berlin,4,2,2.43,3.14,3.20
18.03.2017,2016,Augsburg,Freiburg,1,1,2.36,3.21,3.26
18.03.2017,2016,Eintracht Frankfurt,Hamburger SV,0,0,2.21,3.29,3.54
18.03.2017,2016,Hoffenheim,Bayer Leverkusen,1,0,2.11,3.66,3.38
18.03.2017,2016,Werder Bremen,RB Leipzig,3,0,3.38,3.53,2.16
18.03.2017,2016,Wolfsburg,Darmstadt,1,0,1.60,3.96,6.13
17.03.2017,2016,Dortmund,Ingolstadt,1,0,1.29,5.62,10.89
12.03.2017,2016,Hamburger SV,B. Monchengladbach,2,1,2.53,3.20,2.99
12.03.2017,2016,Schalke,Augsburg,3,0,1.72,3.64,5.33
11.03.2017,2016,Bayern Munich,Eintracht Frankfurt,3,0,1.13,8.98,23.49
11.03.2017,2016,Darmstadt,Mainz,2,1,3.75,3.38,2.07
11.03.2017,2016,Freiburg,Hoffenheim,1,1,3.38,3.54,2.15
11.03.2017,2016,Hertha Berlin,Dortmund,2,1,4.40,3.68,1.83
11.03.2017,2016,Ingolstadt,FC Koln,2,2,2.54,3.14,3.02
11.03.2017,2016,RB Leipzig,Wolfsburg,0,1,1.61,4.06,5.81
10.03.2017,2016,Bayer Leverkusen,Werder Bremen,1,1,1.51,4.49,6.25
05.03.2017,2016,Eintracht Frankfurt,Freiburg,1,2,2.10,3.26,3.83
05.03.2017,2016,Hamburger SV,Hertha Berlin,1,0,2.57,3.18,2.95
04.03.2017,2016,FC Koln,Bayern Munich,0,3,9.88,5.14,1.34
04.03.2017,2016,B. Monchengladbach,Schalke,4,2,2.15,3.36,3.62
04.03.2017,2016,Dortmund,Bayer Leverkusen,6,2,1.43,4.89,7.34
04.03.2017,2016,Hoffenheim,Ingolstadt,5,2,1.75,3.66,5.05
04.03.2017,2016,Mainz,Wolfsburg,1,1,2.31,3.30,3.27
04.03.2017,2016,Werder Bremen,Darmstadt,2,0,1.68,3.93,5.18
03.03.2017,2016,Augsburg,RB Leipzig,2,2,4.26,3.51,1.92
26.02.2017,2016,Ingolstadt,B. Monchengladbach,0,2,2.89,3.14,2.64
26.02.2017,2016,Schalke,Hoffenheim,1,1,2.09,3.55,3.56
25.02.2017,2016,Bayer Leverkusen,Mainz,0,2,1.68,3.88,5.26
25.02.2017,2016,Bayern Munich,Hamburger SV,8,0,1.16,8.02,19.57
25.02.2017,2016,Darmstadt,Augsburg,1,2,2.84,3.07,2.73
25.02.2017,2016,Freiburg,Dortmund,0,3,6.13,4.62,1.51
25.02.2017,2016,Hertha Berlin,Eintracht Frankfurt,2,0,1.99,3.26,4.30
25.02.2017,2016,RB Leipzig,FC Koln,3,1,1.67,3.78,5.56
24.02.2017,2016,Wolfsburg,Werder Bremen,1,2,2.00,3.60,3.82
19.02.2017,2016,FC Koln,Schalke,1,1,2.69,3.17,2.83
19.02.2017,2016,B. Monchengladbach,RB Leipzig,1,2,2.55,3.24,2.92
18.02.2017,2016,Dortmund,Wolfsburg,3,0,1.37,5.22,8.48
18.02.2017,2016,Eintracht Frankfurt,Ingolstadt,0,2,2.05,3.20,4.12
18.02.2017,2016,Hamburger SV,Freiburg,2,2,1.90,3.52,4.35
18.02.2017,2016,Hertha Berlin,Bayern Munich,1,1,8.31,4.49,1.43
18.02.2017,2016,Hoffenheim,Darmstadt,2,0,1.41,4.86,7.91
18.02.2017,2016,Mainz,Werder Bremen,0,2,1.99,3.53,3.91
17.02.2017,2016,Augsburg,Bayer Leverkusen,1,3,3.33,3.30,2.29
12.02.2017,2016,Freiburg,FC Koln,2,1,2.69,3.17,2.81
12.02.2017,2016,Wolfsburg,Hoffenheim,2,1,2.56,3.39,2.79
11.02.2017,2016,Bayer Leverkusen,Eintracht Frankfurt,3,0,1.89,3.48,4.38
11.02.2017,2016,Darmstadt,Dortmund,2,1,8.32,4.97,1.39
11.02.2017,2016,Ingolstadt,Bayern Munich,0,2,9.31,4.74,1.38
11.02.2017,2016,RB Leipzig,Hamburger SV,0,3,1.57,4.13,6.19
11.02.2017,2016,Schalke,Hertha Berlin,2,0,1.80,3.55,4.83
11.02.2017,2016,Werder Bremen,B. Monchengladbach,0,1,2.79,3.45,2.54
10.02.2017,2016,Mainz,Augsburg,2,0,2.08,3.28,3.90
05.02.2017,2016,Augsburg,Werder Bremen,3,2,2.07,3.43,3.69
05.02.2017,2016,Eintracht Frankfurt,Darmstadt,2,0,1.69,3.57,5.86
04.02.2017,2016,FC Koln,Wolfsburg,1,0,2.06,3.42,3.75
04.02.2017,2016,Bayern Munich,Schalke,1,1,1.22,6.59,13.69
04.02.2017,2016,B. Monchengladbach,Freiburg,3,0,1.66,3.88,5.50
04.02.2017,2016,Dortmund,RB Leipzig,1,0,1.58,4.28,5.80
04.02.2017,2016,Hertha Berlin,Ingolstadt,1,0,2.18,3.10,3.82
04.02.2017,2016,Hoffenheim,Mainz,4,0,1.95,3.60,3.95
03.02.2017,2016,Hamburger SV,Bayer Leverkusen,1,0,3.15,3.28,2.38
29.01.2017,2016,Freiburg,Hertha Berlin,2,1,2.50,3.19,3.03
29.01.2017,2016,Mainz,Dortmund,1,1,5.52,4.48,1.57
28.01.2017,2016,Bayer Leverkusen,B. Monchengladbach,2,3,1.79,3.77,4.62
28.01.2017,2016,Darmstadt,FC Koln,1,6,3.78,3.23,2.13
28.01.2017,2016,Ingolstadt,Hamburger SV,3,1,2.31,3.16,3.39
