Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
22.09.2001,Sunderland,Charlton,2:02,D,1.79,3.7,4.75
19.09.2001,Blackburn,Bolton,1:01,D,2.1,3.2,3.7
19.09.2001,Sunderland,Tottenham,1:02,A,2.04,3.15,3.8
17.09.2001,Leicester,Middlesbrough,1:02,A,2.2,3.05,3.7
16.09.2001,Aston Villa,Sunderland,0:00,D,1.95,3.2,4.09
16.09.2001,Charlton,Leeds,0:02,A,3.3,3.25,2.25
16.09.2001,Ipswich,Blackburn,1:01,D,1.95,3.2,4.09
16.09.2001,Tottenham,Chelsea,2:03,A,2.7,2.9,2.6
15.09.2001,Bolton,Southampton,0:01,A,1.74,3.5,5
15.09.2001,Derby,Leicester,2:03,A,2.04,3.2,3.75
15.09.2001,Everton,Liverpool,1:03,A,3.2,3.2,2.29
15.09.2001,Fulham,Arsenal,1:03,A,3.25,3.1,2.35
15.09.2001,Middlesbrough,West Ham,2:00,H,2.4,3,3
15.09.2001,Newcastle,Manchester United,4:03,H,3.75,3.25,2.1
09.09.2001,Charlton,Fulham,1:01,D,2.6,3,2.6
09.09.2001,Tottenham,Southampton,2:00,H,1.74,3.6,5
08.09.2001,Chelsea,Arsenal,1:01,D,2.5,3,2.75
08.09.2001,Derby,West Ham,0:00,D,2.2,3.15,3.4
08.09.2001,Leeds,Bolton,0:00,D,1.53,3.8,6.5
08.09.2001,Leicester,Ipswich,1:01,D,2.6,3,2.6
08.09.2001,Liverpool,Aston Villa,1:03,A,1.53,3.8,6.5
08.09.2001,Manchester United,Everton,4:01,H,1.32,5,8.5
08.09.2001,Middlesbrough,Newcastle,1:04,A,2.5,3,2.7
08.09.2001,Sunderland,Blackburn,1:00,H,2.04,3.2,3.75
27.08.2001,Bolton,Liverpool,2:01,H,4,3.5,1.8
26.08.2001,Aston Villa,Manchester United,1:01,D,3.75,3.3,1.96
26.08.2001,Newcastle,Sunderland,1:01,D,2.1,3.2,3.4
25.08.2001,Arsenal,Leicester,4:00,H,1.35,4,4
25.08.2001,Blackburn,Tottenham,2:01,H,2.29,3.2,2.85
25.08.2001,Everton,Middlesbrough,2:00,H,1.95,3.3,4.09
25.08.2001,Fulham,Derby,0:00,D,1.68,3.7,4.5
25.08.2001,Ipswich,Charlton,0:01,A,1.84,3.35,4.2
