Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
21.05.2000,2000,Ankaragucu,Trabzonspor,1,1
21.05.2000,2000,Antalyaspor,Altay,3,1
21.05.2000,2000,Bursaspor,Kocaelispor,2,0
21.05.2000,2000,Erzurumspor,Besiktas,1,4
21.05.2000,2000,Galatasaray,Istanbulspor AS,1,1
20.05.2000,2000,Adanaspor AS,Gaziantepspor,3,0
20.05.2000,2000,Fenerbahce,Denizlispor,2,1
20.05.2000,2000,Goztepe,FK Vanspor,2,1
19.05.2000,2000,Samsunspor,Genclerbirligi,1,2
14.05.2000,2000,Besiktas,Fenerbahce,1,3
13.05.2000,2000,Denizlispor,Goztepe,2,0
13.05.2000,2000,Trabzonspor,Samsunspor,3,2
12.05.2000,2000,Altay,Galatasaray,1,0
12.05.2000,2000,FK Vanspor,Bursaspor,3,1
12.05.2000,2000,Gaziantepspor,Ankaragucu,2,2
12.05.2000,2000,Genclerbirligi,Erzurumspor,5,0
12.05.2000,2000,Istanbulspor AS,Adanaspor AS,3,2
12.05.2000,2000,Kocaelispor,Antalyaspor,1,1
07.05.2000,2000,Adanaspor AS,Altay,1,0
07.05.2000,2000,Ankaragucu,Istanbulspor AS,2,2
07.05.2000,2000,Antalyaspor,FK Vanspor,4,1
07.05.2000,2000,Galatasaray,Kocaelispor,5,0
07.05.2000,2000,Samsunspor,Erzurumspor,2,1
06.05.2000,2000,Bursaspor,Denizlispor,4,1
06.05.2000,2000,Gaziantepspor,Trabzonspor,3,0
06.05.2000,2000,Goztepe,Besiktas,2,4
05.05.2000,2000,Fenerbahce,Genclerbirligi,1,3
30.04.2000,2000,Erzurumspor,Fenerbahce,1,5
30.04.2000,2000,Genclerbirligi,Goztepe,1,0
30.04.2000,2000,Samsunspor,Gaziantepspor,0,2
29.04.2000,2000,Altay,Ankaragucu,0,0
29.04.2000,2000,Denizlispor,Antalyaspor,4,0
29.04.2000,2000,FK Vanspor,Galatasaray,1,3
29.04.2000,2000,Istanbulspor AS,Trabzonspor,5,1
29.04.2000,2000,Kocaelispor,Adanaspor AS,0,0
28.04.2000,2000,Besiktas,Bursaspor,5,1
23.04.2000,2000,Galatasaray,Denizlispor,2,2
23.04.2000,2000,Gaziantepspor,Istanbulspor AS,1,0
23.04.2000,2000,Goztepe,Erzurumspor,1,4
23.04.2000,2000,Kocaelispor,Ankaragucu,4,1
22.04.2000,2000,Adanaspor AS,FK Vanspor,2,0
22.04.2000,2000,Antalyaspor,Besiktas,2,2
