"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","implied.joint.prob","result.mat","predict.prob","kelly.criterion","bet.money"
"2006-06-09","Germany","Costa Rica","Poland","Ecuador","D","H",5.04,1.93,9.7272,0.0886085368075185,0,0.113256948991089,0.00364773965705222,43.5837315717836
"2006-06-10","Argentina","Ivory Coast","England","Paraguay","D","D",3.6,3.38,12.168,0.0725241506802209,0,0.0852419720752016,0.00209007949858517,24.8814847337154
"2006-06-10","Argentina","Ivory Coast","Trinidad & Tobago","Sweden","H","D",1.6,5.65,9.04,0.100008670956547,1,0.122492497887605,0.0103681003346894,123.42771189796
"2006-06-10","England","Paraguay","Trinidad & Tobago","Sweden","H","D",1.61,5.65,9.0965,0.0968674410574095,1,0.121709209554648,0.00741737826905807,88.3006528176038
"2006-06-11","Angola","Portugal","Serbia and Montenegro","Netherlands","D","A",3.75,1.88,7.05,0.115080846905913,0,0.152966996464137,0.00515300180105722,70.0136672379445
"2006-06-12","Australia","Japan","Italy","Ghana","D","D",3.13,3.4,10.642,0.0798293403624189,0,0.101915157353481,0.00079045875809132,10.6845944231697
"2006-06-12","Australia","Japan","USA","Czech Republic","A","H",2.88,4.1,11.808,0.0730521045088865,0,0.0889354999458696,0.000679533030817021,9.18521650510751
"2006-06-12","Italy","Ghana","USA","Czech Republic","D","A",3.4,1.88,6.392,0.131242469393993,0,0.164335547160949,0.0137157471799774,185.39511938947
"2006-06-13","France","Switzerland","South Korea","Togo","D","H",3.25,1.97,6.4025,0.128849968073807,1,0.164148899893484,0.0111667486308896,148.64828217825
"2006-06-13","France","Switzerland","Brazil","Croatia","A","H",5.4,1.4,7.56,0.107348924297121,0,0.144607289874689,0.00306725657482171,40.8303648553488
"2006-06-13","South Korea","Togo","Brazil","Croatia","H","D",1.97,3.5,6.895,0.116486365391502,0,0.155585337801588,0.00457836860765139,60.9458179101133
"2006-06-15","Sweden","Paraguay","Ecuador","Costa Rica","D","D",3.18,3.18,10.1124,0.0840804878845107,0,0.108351822741294,0.00165729288473659,23.2236201961533
"2006-06-16","Mexico","Angola","Netherlands","Ivory Coast","D","H",3.5,1.93,6.755,0.121271097278144,1,0.157981749695089,0.00795982677887226,111.356076596911
"2006-06-17","Czech Republic","Ghana","Portugal","Iran","A","H",5,1.3,6.5,0.121704297811491,1,0.162423906700487,0.00459820418635643,67.2745575201121
"2006-06-18","France","South Korea","Brazil","Australia","H","D",1.44,5,7.2,0.110007333822255,0,0.150467757627077,0.00147164282496881,22.0755630100751
"2006-06-18","France","South Korea","Japan","Croatia","H","H",1.44,5,7.2,0.110016543156031,0,0.150467757627077,0.00148197524822981,22.2305558227841
"2006-06-18","Brazil","Australia","Japan","Croatia","H","H",1.2,5,6,0.131875817806979,0,0.171426644088385,0.00785807749369021,117.876078289369
"2006-06-19","Spain","Tunisia","Togo","Switzerland","D","A",4,1.44,5.76,0.137105740934625,0,0.175887075739376,0.00945866119122609,140.351808597411
"2006-06-20","Paraguay","Trinidad & Tobago","Costa Rica","Poland","H","H",1.8,4.75,8.55,0.09578189490829,0,0.129470119206827,0.00109937081491724,16.1586529156477
"2006-06-20","Sweden","England","Costa Rica","Poland","A","D",2.37,3.45,8.1765,0.100072834322823,0,0.135015011648159,0.00200416264220625,29.4573660520142
"2006-06-21","Iran","Angola","Portugal","Mexico","D","H",3.1,2.2,6.82,0.116287510733378,1,0.156865405383126,0.00328079855094578,48.0718205812856
