"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","implied.joint.prob","result.mat","predict.prob","kelly.criterion","bet.money"
"2010-06-11","South Africa","Mexico","Uruguay","France","A","A",2.54,2.19,5.5626,0.160639835949812,0,0.185896453287445,0.0327392837220077,469.737207071325
"2010-06-12","England","USA","Argentina","Nigeria","D","H",4.02,1.4,5.628,0.158948376489992,1,0.183305147058968,0.0320546493460558,444.85693780601
"2010-06-12","England","USA","South Korea","Greece","H","D",1.51,2.98,4.4998,0.198753312482685,0,0.232870729458691,0.0530667988790425,736.465197096377
"2010-06-12","Argentina","Nigeria","South Korea","Greece","H","D",1.4,2.98,4.172,0.214162303239228,0,0.249168557785145,0.0622215266033483,863.515226498229
"2010-06-13","Germany","Australia","Serbia","Ghana","H","A",1.52,3.98,6.0496,0.147876362515612,1,0.167423076950836,0.0270009032719118,387.109139922783
"2010-06-13","Germany","Australia","Algeria","Slovenia","H","H",1.52,3.66,5.5632,0.160413226235085,0,0.185872522579845,0.0324898392036199,465.803443080602
"2010-06-13","Serbia","Ghana","Algeria","Slovenia","H","A",2.03,2.14,4.3442,0.206158243343195,0,0.240504852511626,0.0576155696676579,826.028425627149
"2010-06-14","Italy","Paraguay","Japan","Cameroon","H","A",2.13,2.16,4.6008,0.193136880377485,0,0.228016262039522,0.0490747607476968,736.112104826953
"2010-06-14","Italy","Paraguay","Netherlands","Denmark","A","H",3.82,1.51,5.7682,0.153951584138438,0,0.177866277324571,0.028948124450255,434.216377119472
"2010-06-14","Japan","Cameroon","Netherlands","Denmark","H","H",3.64,1.51,5.4964,0.162372019238209,1,0.188554726647948,0.0334347646415417,501.515129155961
"2010-06-15","Brazil","North Korea","Ivory Coast","Portugal","H","H",1.09,3.75,4.0875,0.218692692648339,0,0.253500642391182,0.065118774741379,1047.40257468428
"2010-06-15","Brazil","North Korea","New Zealand","Slovakia","H","D",1.09,3.85,4.1965,0.21269006272035,1,0.247922355616752,0.0611823291920806,984.086837866222
"2010-06-15","Ivory Coast","Portugal","New Zealand","Slovakia","H","A",3.75,1.5,5.625,0.158485787996566,0,0.183423257865564,0.0314647748639718,506.094998489639
"2010-06-16","Honduras","Chile","Spain","Switzerland","D","H",3.42,1.26,4.3092,0.207217222939381,0,0.242247652023443,0.0578947681325137,1023.38442485026
"2010-06-16","Honduras","Chile","South Africa","Uruguay","A","H",1.69,3.26,5.5094,0.162309830033143,0,0.188029904952697,0.0336205238041727,594.297576902722
"2010-06-16","Spain","Switzerland","South Africa","Uruguay","H","H",1.26,3.26,4.1076,0.217608934234383,0,0.252465426518159,0.0644271921704744,1138.85567091631
"2010-06-17","Argentina","South Korea","Greece","Nigeria","H","H",1.5,3.8,5.7,0.156780303367478,1,0.180492259098041,0.0309266173029229,461.428001362805
"2010-06-17","Argentina","South Korea","France","Mexico","H","A",1.5,3.82,5.73,0.156092239803656,1,0.179332536138188,0.0306973274416431,458.006975345417
"2010-06-17","Greece","Nigeria","France","Mexico","A","H",2.08,2.1,4.368,0.204164245442097,0,0.239325086488389,0.055908702491668,834.163031696321
"2010-06-18","Germany","Serbia","England","Algeria","D","H",3.73,1.23,4.5879,0.196125693466245,0,0.2286318214328,0.0522658701813342,962.790347621375
"2010-06-18","Germany","Serbia","Slovenia","USA","H","H",1.63,3.68,5.9984,0.149299365688637,0,0.169276603148924,0.027742919313557,511.052716376098
"2010-06-18","England","Algeria","Slovenia","USA","H","H",1.23,3.68,4.5264,0.198340182086214,0,0.231584466324825,0.0532801397596024,981.474222135559
"2010-06-19","Cameroon","Denmark","Netherlands","Japan","D","H",3.2,1.43,4.576,0.195288802364913,0,0.229200826224891,0.0509718730903274,813.801487459652
"2010-06-19","Cameroon","Denmark","Ghana","Australia","A","H",2.53,2.29,5.7937,0.154236390361173,0,0.176893997817516,0.029744050452312,474.884500678862
"2010-06-19","Netherlands","Japan","Ghana","Australia","H","A",1.43,3.29,4.7047,0.190224322081818,0,0.223106425358158,0.0482754592287003,770.751360431548
"2010-06-20","Brazil","Ivory Coast","Italy","New Zealand","D","H",3.44,1.21,4.1624,0.215609801023976,0,0.24965807860542,0.0636668677030351,885.36800118712
"2010-06-20","Brazil","Ivory Coast","Slovakia","Paraguay","H","D",1.74,3.19,5.5506,0.161122511043812,0,0.186375679670449,0.0330613427605723,459.759620859983
"2010-06-20","Italy","New Zealand","Slovakia","Paraguay","H","H",1.21,3.79,4.5859,0.194595487527348,0,0.22872737449265,0.0504102152395073,701.017548314025
"2010-06-21","Chile","Switzerland","Spain","Honduras","A","H",3.64,1.11,4.0404,0.220419049062412,0,0.255937937241239,0.065752564073604,779.832945304986
