Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
20.04.2002,2002,Exeter,Hartlepool,0,2
20.04.2002,2002,FC Halifax,Rushden,2,4
20.04.2002,2002,Hull,Lincoln,1,1
20.04.2002,2002,Kidderminster,Leyton Orient,0,1
20.04.2002,2002,Macclesfield,Southend,0,0
20.04.2002,2002,Mansfield,Carlisle,2,0
20.04.2002,2002,Oxford Utd,Darlington,1,2
20.04.2002,2002,Plymouth,Cheltenham,2,0
20.04.2002,2002,Rochdale,Bristol Rovers,2,1
20.04.2002,2002,Scunthorpe,York,1,0
20.04.2002,2002,Shrewsbury,Luton,0,2
20.04.2002,2002,Swansea,Torquay,2,2
16.04.2002,2002,York,Bristol Rovers,3,0
16.04.2002,2002,Carlisle,Cheltenham,0,0
15.04.2002,2002,Darlington,Plymouth,1,4
13.04.2002,2002,Bristol Rovers,Hull,1,1
13.04.2002,2002,Carlisle,Plymouth,0,2
13.04.2002,2002,Cheltenham,Oxford Utd,2,0
13.04.2002,2002,Darlington,Scunthorpe,2,1
13.04.2002,2002,Hartlepool,Swansea,7,1
13.04.2002,2002,Leyton Orient,Exeter,1,1
13.04.2002,2002,Lincoln,Rochdale,1,1
13.04.2002,2002,Luton,Macclesfield,0,0
13.04.2002,2002,Rushden,Kidderminster,0,2
13.04.2002,2002,Southend,Shrewsbury,0,2
13.04.2002,2002,Torquay,FC Halifax,2,4
13.04.2002,2002,York,Mansfield,3,1
09.04.2002,2002,Rochdale,Hull,3,2
09.04.2002,2002,York,Carlisle,0,0
09.04.2002,2002,Mansfield,Cheltenham,2,1
07.04.2002,2002,Exeter,Torquay,0,0
06.04.2002,2002,FC Halifax,Hartlepool,0,2
06.04.2002,2002,Hull,Luton,0,4
06.04.2002,2002,Kidderminster,Lincoln,1,1
06.04.2002,2002,Macclesfield,Cheltenham,1,0
06.04.2002,2002,Mansfield,Bristol Rovers,2,0
06.04.2002,2002,Oxford Utd,Leyton Orient,1,1
06.04.2002,2002,Plymouth,Southend,0,0
06.04.2002,2002,Rochdale,Darlington,3,1
06.04.2002,2002,Scunthorpe,Rushden,1,1
06.04.2002,2002,Shrewsbury,Carlisle,1,0
06.04.2002,2002,Swansea,York,0,1
01.04.2002,2002,Bristol Rovers,Kidderminster,2,1
01.04.2002,2002,Carlisle,Macclesfield,3,2
01.04.2002,2002,Cheltenham,Hull,1,0
01.04.2002,2002,Darlington,FC Halifax,5,0
01.04.2002,2002,Hartlepool,Plymouth,1,0
01.04.2002,2002,Leyton Orient,Scunthorpe,0,0
01.04.2002,2002,Lincoln,Shrewsbury,1,2
01.04.2002,2002,Luton,Mansfield,5,3
01.04.2002,2002,Rushden,Swansea,4,0
01.04.2002,2002,Southend,Exeter,3,1
01.04.2002,2002,Torquay,Rochdale,3,0
01.04.2002,2002,York,Oxford Utd,1,0
30.03.2002,2002,Exeter,Lincoln,1,1
