Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
20.05.2017,2016,Chemnitzer,Hansa Rostock,2,0,2.06,3.46,3.25
20.05.2017,2016,Duisburg,Zwickau,5,1,1.81,3.72,3.88
20.05.2017,2016,Erfurt,Grossaspach,4,1,1.69,3.75,4.53
20.05.2017,2016,Holstein Kiel,Hallescher,3,0,1.40,4.51,6.87
20.05.2017,2016,Magdeburg,Lotte,2,0,1.38,4.61,7.16
20.05.2017,2016,Mainz II,Fortuna Koln,4,0,1.98,3.54,3.44
20.05.2017,2016,Preussen Munster,Regensburg,0,1,3.51,3.57,1.93
20.05.2017,2016,VfL Osnabruck,Paderborn,0,0,2.95,3.50,2.21
20.05.2017,2016,Wehen,FSV Frankfurt,4,1,1.56,4.04,5.22
20.05.2017,2016,Werder Bremen II,Aalen,1,0,1.67,3.76,4.65
13.05.2017,2016,Aalen,Magdeburg,2,2,3.41,3.30,2.07
13.05.2017,2016,Fortuna Koln,Duisburg,0,3,5.06,3.66,1.64
13.05.2017,2016,FSV Frankfurt,Werder Bremen II,0,4,3.53,3.30,2.03
13.05.2017,2016,Hallescher,Wehen,0,3,2.26,3.07,3.21
13.05.2017,2016,Hansa Rostock,Erfurt,1,2,2.84,3.14,2.43
13.05.2017,2016,Lotte,Mainz II,3,3,2.82,3.37,2.32
13.05.2017,2016,Paderborn,Preussen Munster,1,0,1.88,3.46,3.85
13.05.2017,2016,Regensburg,Chemnitzer,3,2,1.46,4.32,6.15
13.05.2017,2016,Grossaspach,Holstein Kiel,0,1,5.20,3.76,1.60
13.05.2017,2016,Zwickau,VfL Osnabruck,1,0,1.95,3.38,3.64
07.05.2017,2016,Chemnitzer,Preussen Munster,0,3,2.12,3.30,3.30
06.05.2017,2016,Duisburg,Lotte,1,1,1.44,4.19,6.90
06.05.2017,2016,Holstein Kiel,Hansa Rostock,2,1,1.36,4.73,7.44
06.05.2017,2016,Magdeburg,FSV Frankfurt,1,1,1.29,4.98,9.73
06.05.2017,2016,Mainz II,Aalen,2,0,2.56,3.25,2.57
06.05.2017,2016,Paderborn,Zwickau,1,1,1.91,3.41,3.79
06.05.2017,2016,VfL Osnabruck,Fortuna Koln,1,2,1.58,3.87,5.29
06.05.2017,2016,Wehen,Grossaspach,0,0,1.92,3.35,3.83
05.05.2017,2016,Erfurt,Regensburg,1,4,2.94,3.11,2.38
05.05.2017,2016,Werder Bremen II,Hallescher,1,1,2.07,3.16,3.55
30.04.2017,2016,Preussen Munster,Zwickau,5,1,2.53,3.16,2.71
29.04.2017,2016,Aalen,Duisburg,2,1,2.61,3.04,2.71
29.04.2017,2016,Chemnitzer,Erfurt,1,1,2.15,3.18,3.33
29.04.2017,2016,FSV Frankfurt,Mainz II,1,2,2.60,3.25,2.57
29.04.2017,2016,Hallescher,Magdeburg,1,1,2.74,3.03,2.59
29.04.2017,2016,Hansa Rostock,Wehen,1,3,2.34,3.13,3.01
29.04.2017,2016,Lotte,VfL Osnabruck,0,0,2.75,3.21,2.47
29.04.2017,2016,Regensburg,Holstein Kiel,0,3,2.86,3.23,2.37
29.04.2017,2016,Grossaspach,Werder Bremen II,0,0,1.97,3.39,3.58
28.04.2017,2016,Fortuna Koln,Paderborn,0,1,2.57,3.18,2.65
23.04.2017,2016,Erfurt,Preussen Munster,0,0,2.39,3.04,2.98
23.04.2017,2016,Zwickau,Fortuna Koln,2,1,1.76,3.49,4.47
22.04.2017,2016,Duisburg,FSV Frankfurt,3,2,1.36,4.34,8.74
22.04.2017,2016,Holstein Kiel,Chemnitzer,2,0,1.62,3.68,5.29
22.04.2017,2016,Magdeburg,Grossaspach,2,1,1.86,3.37,4.08
22.04.2017,2016,Mainz II,Hallescher,3,2,2.74,3.15,2.51
22.04.2017,2016,Paderborn,Lotte,3,1,2.13,3.23,3.26
22.04.2017,2016,VfL Osnabruck,Aalen,1,0,2.02,3.26,3.54
22.04.2017,2016,Wehen,Regensburg,1,1,2.49,3.13,2.76
22.04.2017,2016,Werder Bremen II,Hansa Rostock,0,2,2.63,3.04,2.69
19.04.2017,2016,Wehen,Werder Bremen II,2,0,1.81,3.24,4.58
16.04.2017,2016,FSV Frankfurt,VfL Osnabruck,1,1,4.08,3.41,1.84
15.04.2017,2016,Aalen,Paderborn,4,0,1.98,3.24,3.69
15.04.2017,2016,Chemnitzer,Wehen,4,2,2.03,3.22,3.59
15.04.2017,2016,Erfurt,Holstein Kiel,1,1,3.75,3.13,2.02
15.04.2017,2016,Hallescher,Duisburg,1,1,2.50,3.09,2.78
15.04.2017,2016,Hansa Rostock,Magdeburg,1,1,2.68,3.11,2.59
15.04.2017,2016,Lotte,Zwickau,2,1,2.48,3.16,2.73
15.04.2017,2016,Preussen Munster,Fortuna Koln,4,2,1.95,3.28,3.79
15.04.2017,2016,Regensburg,Werder Bremen II,3,1,1.56,3.87,5.57
15.04.2017,2016,Grossaspach,Mainz II,2,1,1.92,3.36,3.82
09.04.2017,2016,Holstein Kiel,Preussen Munster,0,0,1.55,3.85,5.75
09.04.2017,2016,Magdeburg,Regensburg,1,2,2.09,3.27,3.38
09.04.2017,2016,Mainz II,Hansa Rostock,2,4,2.18,3.20,3.23
08.04.2017,2016,Duisburg,Grossaspach,2,1,1.66,3.64,4.90
08.04.2017,2016,Fortuna Koln,Lotte,3,0,2.53,3.02,2.83
08.04.2017,2016,Paderborn,FSV Frankfurt,3,0,2.26,3.12,3.13
08.04.2017,2016,VfL Osnabruck,Hallescher,1,2,2.15,3.26,3.24
08.04.2017,2016,Wehen,Erfurt,0,0,2.06,3.07,3.70
08.04.2017,2016,Werder Bremen II,Chemnitzer,0,0,3.04,3.14,2.32
08.04.2017,2016,Zwickau,Aalen,2,1,2.27,3.01,3.24
05.04.2017,2016,FSV Frankfurt,Zwickau,0,1,2.26,3.10,3.17
05.04.2017,2016,Hallescher,Paderborn,1,1,1.74,3.38,4.79
05.04.2017,2016,Hansa Rostock,Duisburg,1,0,2.92,3.04,2.44
05.04.2017,2016,Holstein Kiel,Wehen,3,0,1.67,3.52,5.14
05.04.2017,2016,Preussen Munster,Lotte,1,0,2.19,3.21,3.18
05.04.2017,2016,Grossaspach,VfL Osnabruck,1,0,2.28,3.23,3.02
04.04.2017,2016,Aalen,Fortuna Koln,3,0,1.71,3.45,4.89
04.04.2017,2016,Chemnitzer,Magdeburg,1,1,2.18,3.15,3.29
04.04.2017,2016,Erfurt,Werder Bremen II,1,1,2.17,3.07,3.40
04.04.2017,2016,Regensburg,Mainz II,2,1,1.72,3.59,4.58
02.04.2017,2016,VfL Osnabruck,Hansa Rostock,2,1,1.93,3.33,3.79
02.04.2017,2016,Wehen,Preussen Munster,1,0,2.16,3.16,3.31
02.04.2017,2016,Zwickau,Hallescher,2,0,2.63,3.01,2.73
01.04.2017,2016,Duisburg,Regensburg,1,1,1.94,3.29,3.85
01.04.2017,2016,Fortuna Koln,FSV Frankfurt,0,0,2.53,3.07,2.77
01.04.2017,2016,Lotte,Aalen,0,2,2.47,3.01,2.91
01.04.2017,2016,Magdeburg,Erfurt,2,0,1.72,3.36,5.01
01.04.2017,2016,Paderborn,Grossaspach,1,2,2.18,3.21,3.23
01.04.2017,2016,Werder Bremen II,Holstein Kiel,0,2,3.88,3.23,1.95
31.03.2017,2016,Mainz II,Chemnitzer,0,1,2.60,3.15,2.65
28.03.2017,2016,Lotte,Holstein Kiel,0,0,3.09,3.10,2.29
25.03.2017,2016,Chemnitzer,Duisburg,2,3,2.38,3.06,2.98
25.03.2017,2016,Erfurt,Mainz II,0,0,2.17,3.11,3.34
25.03.2017,2016,FSV Frankfurt,Lotte,2,0,2.26,3.18,3.10
25.03.2017,2016,Hallescher,Fortuna Koln,0,0,1.72,3.46,4.76
25.03.2017,2016,Hansa Rostock,Paderborn,1,1,2.06,3.20,3.56
25.03.2017,2016,Holstein Kiel,Magdeburg,1,1,2.09,3.14,3.53
25.03.2017,2016,Preussen Munster,Aalen,2,1,2.56,3.02,2.74
25.03.2017,2016,Regensburg,VfL Osnabruck,1,2,1.78,3.56,4.21
25.03.2017,2016,Grossaspach,Zwickau,1,2,2.02,3.28,3.55
22.03.2017,2016,Grossaspach,Lotte,2,0,2.42,3.13,2.79
20.03.2017,2016,Zwickau,Hansa Rostock,2,2,2.33,3.05,3.07
19.03.2017,2016,Lotte,Hallescher,0,0,2.36,3.09,3.00
19.03.2017,2016,Magdeburg,Wehen,0,0,1.78,3.34,4.62
18.03.2017,2016,Aalen,FSV Frankfurt,2,0,1.96,3.16,3.83
18.03.2017,2016,Duisburg,Erfurt,3,2,1.58,3.60,5.93
18.03.2017,2016,Fortuna Koln,Grossaspach,2,0,2.62,3.20,2.55
18.03.2017,2016,Mainz II,Holstein Kiel,0,3,3.39,3.15,2.12
18.03.2017,2016,Paderborn,Regensburg,0,2,2.62,3.23,2.55
18.03.2017,2016,VfL Osnabruck,Chemnitzer,3,0,2.37,3.12,2.92
17.03.2017,2016,Werder Bremen II,Preussen Munster,0,1,2.52,3.16,2.70
15.03.2017,2016,Chemnitzer,Paderborn,2,1,1.67,3.65,4.77
15.03.2017,2016,Hansa Rostock,Fortuna Koln,1,1,1.86,3.34,4.11
15.03.2017,2016,Regensburg,Zwickau,1,2,1.68,3.67,4.77
15.03.2017,2016,Wehen,Mainz II,0,2,1.88,3.29,4.05
14.03.2017,2016,Erfurt,VfL Osnabruck,1,0,2.22,3.12,3.19
14.03.2017,2016,Hallescher,Aalen,1,4,1.86,3.19,4.32
14.03.2017,2016,Holstein Kiel,Duisburg,2,0,2.09,3.13,3.44
14.03.2017,2016,Preussen Munster,FSV Frankfurt,2,1,2.18,3.13,3.26
14.03.2017,2016,Werder Bremen II,Magdeburg,0,1,3.06,3.00,2.34
12.03.2017,2016,Zwickau,Chemnitzer,1,0,2.79,3.07,2.51
11.03.2017,2016,Aalen,Grossaspach,2,0,2.19,3.11,3.29
11.03.2017,2016,Duisburg,Wehen,0,1,1.79,3.39,4.40
11.03.2017,2016,Fortuna Koln,Regensburg,2,2,2.99,3.20,2.30
11.03.2017,2016,FSV Frankfurt,Hallescher,0,1,2.51,3.02,2.85
11.03.2017,2016,Lotte,Hansa Rostock,2,0,2.09,3.24,3.41
11.03.2017,2016,Mainz II,Werder Bremen II,0,1,2.10,3.22,3.39
11.03.2017,2016,Paderborn,Erfurt,0,1,2.11,3.11,3.51
10.03.2017,2016,Magdeburg,Preussen Munster,1,0,1.71,3.54,4.77
10.03.2017,2016,VfL Osnabruck,Holstein Kiel,2,1,3.42,3.14,2.12
08.03.2017,2016,Lotte,Chemnitzer,3,0,2.34,3.19,2.94
05.03.2017,2016,Werder Bremen II,Duisburg,0,0,3.16,3.09,2.27
04.03.2017,2016,Erfurt,Zwickau,1,3,2.31,2.98,3.19
04.03.2017,2016,Hansa Rostock,Aalen,1,1,2.11,3.02,3.67
04.03.2017,2016,Holstein Kiel,Paderborn,2,1,1.57,3.72,5.73
04.03.2017,2016,Magdeburg,Mainz II,1,2,1.62,3.66,5.28
04.03.2017,2016,Preussen Munster,Hallescher,1,1,2.69,3.07,2.61
04.03.2017,2016,Regensburg,Lotte,2,0,2.06,3.33,3.41
04.03.2017,2016,Grossaspach,FSV Frankfurt,3,1,2.22,3.20,3.12
04.03.2017,2016,Wehen,VfL Osnabruck,2,1,2.14,3.20,3.28
03.03.2017,2016,Chemnitzer,Fortuna Koln,3,1,1.66,3.63,4.88
26.02.2017,2016,Zwickau,Holstein Kiel,1,0,3.75,3.05,2.07
25.02.2017,2016,Aalen,Regensburg,1,2,2.35,3.08,3.03
25.02.2017,2016,Fortuna Koln,Erfurt,0,1,2.10,3.16,3.48
