Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
14.05.2022,2021,Braunschweig,Viktoria Koln,0,1,1.52,4.40,5.08
14.05.2022,2021,Freiburg II,Saarbrucken,1,1,2.28,3.51,2.79
14.05.2022,2021,Hallescher,Wehen,1,1,3.13,3.61,2.07
14.05.2022,2021,Kaiserslautern,Turkgucu Munchen,CAN.,CAN.,NA,NA,NA
14.05.2022,2021,Mannheim,TSV Havelse,7,0,1.20,6.69,10.86
14.05.2022,2021,Munich 1860,Dortmund II,6,3,1.54,4.36,4.94
14.05.2022,2021,Verl,Duisburg,1,1,1.61,4.07,4.71
14.05.2022,2021,VfL Osnabruck,Magdeburg,1,5,2.11,3.84,2.88
14.05.2022,2021,Viktoria Berlin,Meppen,3,4,1.81,3.84,3.74
14.05.2022,2021,Zwickau,Wurzburger Kickers,7,0,2.07,3.67,3.09
08.05.2022,2021,Viktoria Koln,Kaiserslautern,2,0,4.26,3.72,1.73
08.05.2022,2021,Wurzburger Kickers,Hallescher,1,2,2.31,3.34,2.86
07.05.2022,2021,Duisburg,Freiburg II,1,0,2.00,3.43,3.46
07.05.2022,2021,Magdeburg,Munich 1860,4,0,1.92,3.77,3.46
07.05.2022,2021,Meppen,Braunschweig,3,2,9.17,5.31,1.28
07.05.2022,2021,Saarbrucken,Zwickau,1,1,1.96,3.49,3.51
07.05.2022,2021,TSV Havelse,VfL Osnabruck,0,1,6.38,4.69,1.41
07.05.2022,2021,Turkgucu Munchen,Viktoria Berlin,CAN.,CAN.,NA,NA,NA
07.05.2022,2021,Wehen,Mannheim,1,1,3.29,3.41,2.07
06.05.2022,2021,Dortmund II,Verl,1,2,3.17,3.62,2.05
02.05.2022,2021,Mannheim,Duisburg,3,1,1.88,3.56,3.73
30.04.2022,2021,Freiburg II,VfL Osnabruck,4,1,3.56,3.43,1.98
30.04.2022,2021,Hallescher,Viktoria Koln,1,1,2.97,3.12,2.37
30.04.2022,2021,Kaiserslautern,Dortmund II,1,3,1.39,4.60,7.05
30.04.2022,2021,Meppen,Wurzburger Kickers,2,4,2.85,3.28,2.36
30.04.2022,2021,Munich 1860,TSV Havelse,3,0,1.29,5.43,8.77
30.04.2022,2021,Verl,Wehen,3,0,2.00,3.60,3.34
30.04.2022,2021,Zwickau,Turkgucu Munchen,CAN.,CAN.,NA,NA,NA
29.04.2022,2021,Braunschweig,Magdeburg,2,1,2.37,3.39,2.75
29.04.2022,2021,Viktoria Berlin,Saarbrucken,2,1,3.19,3.36,2.12
25.04.2022,2021,Viktoria Koln,Meppen,1,1,1.63,3.81,4.92
24.04.2022,2021,Duisburg,Munich 1860,0,6,2.66,3.27,2.50
24.04.2022,2021,Magdeburg,Zwickau,3,0,1.21,6.01,11.72
23.04.2022,2021,Dortmund II,Hallescher,0,0,2.13,3.33,3.19
23.04.2022,2021,Saarbrucken,Verl,1,2,2.11,3.49,3.13
23.04.2022,2021,TSV Havelse,Freiburg II,1,0,3.45,3.26,2.07
23.04.2022,2021,Turkgucu Munchen,Braunschweig,CAN.,CAN.,NA,NA,NA
23.04.2022,2021,VfL Osnabruck,Mannheim,1,2,1.99,3.40,3.53
23.04.2022,2021,Wurzburger Kickers,Viktoria Berlin,3,0,1.94,3.35,3.78
22.04.2022,2021,Wehen,Kaiserslautern,2,1,4.30,3.46,1.79
19.04.2022,2021,Hallescher,VfL Osnabruck,3,3,4.07,3.66,1.77
18.04.2022,2021,Mannheim,Freiburg II,0,1,1.64,3.66,5.04
17.04.2022,2021,Kaiserslautern,Saarbrucken,3,1,1.85,3.40,4.03
17.04.2022,2021,Verl,Magdeburg,4,5,4.82,4.02,1.60
16.04.2022,2021,Braunschweig,Wurzburger Kickers,1,0,1.48,4.17,6.01
16.04.2022,2021,Viktoria Koln,Turkgucu Munchen,CAN.,CAN.,NA,NA,NA
16.04.2022,2021,Hallescher,TSV Havelse,1,1,1.59,3.93,5.06
16.04.2022,2021,Meppen,Dortmund II,1,1,2.85,3.29,2.35
16.04.2022,2021,Munich 1860,VfL Osnabruck,2,3,2.68,3.34,2.43
16.04.2022,2021,Viktoria Berlin,Duisburg,0,1,3.54,3.37,1.99
16.04.2022,2021,Zwickau,Wehen,2,1,2.79,3.16,2.45
11.04.2022,2021,VfL Osnabruck,Verl,3,2,1.69,3.88,4.43
10.04.2022,2021,Freiburg II,Munich 1860,1,2,3.12,3.17,2.28
10.04.2022,2021,TSV Havelse,Zwickau,0,3,3.96,3.34,1.90
09.04.2022,2021,Dortmund II,Viktoria Berlin,0,1,1.73,3.75,4.37
09.04.2022,2021,Duisburg,Hallescher,2,1,2.10,3.32,3.34
09.04.2022,2021,Magdeburg,Viktoria Koln,4,2,1.48,4.20,6.14
09.04.2022,2021,Saarbrucken,Mannheim,0,0,2.51,3.11,2.80
09.04.2022,2021,Turkgucu Munchen,Meppen,CAN.,CAN.,NA,NA,NA
09.04.2022,2021,Wehen,Braunschweig,0,1,3.05,3.16,2.32
08.04.2022,2021,Wurzburger Kickers,Kaiserslautern,1,2,4.67,3.82,1.66
06.04.2022,2021,Hallescher,Freiburg II,1,0,2.33,3.10,3.06
04.04.2022,2021,Viktoria Berlin,Magdeburg,2,1,9.63,5.46,1.27
03.04.2022,2021,Turkgucu Munchen,Wurzburger Kickers,CAN.,CAN.,NA,NA,NA
03.04.2022,2021,Zwickau,Mannheim,1,1,3.25,3.21,2.17
02.04.2022,2021,Braunschweig,TSV Havelse,3,2,1.27,5.18,10.13
02.04.2022,2021,Viktoria Koln,Dortmund II,0,2,1.97,3.43,3.58
02.04.2022,2021,Kaiserslautern,Duisburg,5,1,1.67,3.67,4.77
02.04.2022,2021,Munich 1860,Saarbrucken,1,1,2.69,3.24,2.48
02.04.2022,2021,Verl,Freiburg II,3,1,2.36,3.17,2.91
01.04.2022,2021,Meppen,Wehen,0,4,3.45,3.42,2.00
29.03.2022,2021,Verl,Zwickau,0,0,2.20,3.24,3.13
26.03.2022,2021,VfL Osnabruck,Braunschweig,1,1,2.21,3.26,3.12
21.03.2022,2021,Dortmund II,Braunschweig,0,1,3.85,3.63,1.84
20.03.2022,2021,Duisburg,Zwickau,0,1,2.18,3.30,3.13
20.03.2022,2021,Mannheim,Munich 1860,3,0,1.92,3.53,3.70
19.03.2022,2021,Freiburg II,Kaiserslautern,0,0,4.04,3.19,1.94
19.03.2022,2021,Magdeburg,Meppen,0,0,1.15,7.57,13.28
19.03.2022,2021,Saarbrucken,Hallescher,2,1,1.57,3.87,5.55
19.03.2022,2021,TSV Havelse,Verl,1,3,3.48,3.56,1.97
19.03.2022,2021,VfL Osnabruck,Viktoria Berlin,3,1,1.32,5.10,8.20
19.03.2022,2021,Wehen,Turkgucu Munchen,1,0,1.58,3.94,5.29
18.03.2022,2021,Wurzburger Kickers,Viktoria Koln,0,1,2.46,3.31,2.72
16.03.2022,2021,Viktoria Berlin,Zwickau,0,0,2.85,3.12,2.45
14.03.2022,2021,Meppen,Duisburg,1,2,2.87,3.44,2.27
13.03.2022,2021,Wurzburger Kickers,Dortmund II,3,1,2.50,3.33,2.63
13.03.2022,2021,Zwickau,VfL Osnabruck,1,3,3.23,3.21,2.18
12.03.2022,2021,Braunschweig,Saarbrucken,0,2,1.85,3.47,3.96
12.03.2022,2021,Viktoria Koln,Wehen,2,1,2.42,3.31,2.76
12.03.2022,2021,Kaiserslautern,TSV Havelse,3,0,1.28,5.19,9.64
12.03.2022,2021,Turkgucu Munchen,Magdeburg,2,1,7.53,4.66,1.37
12.03.2022,2021,Verl,Mannheim,1,3,3.19,3.43,2.12
11.03.2022,2021,Viktoria Berlin,Munich 1860,0,2,4.04,3.72,1.78
07.03.2022,2021,TSV Havelse,Viktoria Berlin,1,1,2.52,3.19,2.69
06.03.2022,2021,Mannheim,Braunschweig,0,3,2.34,3.18,2.93
06.03.2022,2021,Saarbrucken,Meppen,1,0,1.89,3.41,3.86
05.03.2022,2021,Dortmund II,Turkgucu Munchen,0,1,1.51,4.27,5.65
05.03.2022,2021,Duisburg,Viktoria Koln,2,0,2.58,3.31,2.58
