Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
23.05.2009,2008,Aue,SG Dynamo Dresden,1,1,2.26,3.17,2.78
23.05.2009,2008,Bayern II,Offenbach,1,1,1.82,3.26,4.14
23.05.2009,2008,Burghausen,Stuttgart II,2,1,2.40,3.28,2.64
23.05.2009,2008,Dusseldorf,Werder Bremen II,1,0,1.56,3.79,5.15
23.05.2009,2008,Emden,Union Berlin,3,2,2.33,3.23,2.76
23.05.2009,2008,Erfurt,Wuppertaler,2,2,1.91,3.28,3.69
23.05.2009,2008,Regensburg,Braunschweig,2,0,1.94,2.98,4.01
23.05.2009,2008,Sandhausen,Jena,2,2,3.12,3.26,2.12
23.05.2009,2008,Stutt. Kickers,Paderborn,0,3,8.73,4.98,1.28
23.05.2009,2008,Unterhaching,Aalen,2,1,1.57,4.12,4.50
16.05.2009,2008,Aalen,Dusseldorf,1,2,2.82,3.23,2.30
16.05.2009,2008,Braunschweig,Sandhausen,3,3,2.05,3.23,3.30
16.05.2009,2008,SG Dynamo Dresden,Regensburg,3,1,2.01,3.25,3.38
16.05.2009,2008,Jena,Unterhaching,4,3,2.87,3.22,2.27
16.05.2009,2008,Offenbach,Emden,0,0,1.96,3.28,3.52
16.05.2009,2008,Paderborn,Burghausen,6,0,1.48,3.86,6.03
16.05.2009,2008,Union Berlin,Erfurt,1,1,1.55,3.79,5.34
16.05.2009,2008,Stuttgart II,Bayern II,2,2,2.40,3.19,2.70
16.05.2009,2008,Werder Bremen II,Stutt. Kickers,2,0,1.32,4.63,8.40
16.05.2009,2008,Wuppertaler,Aue,1,0,1.64,3.53,4.83
13.05.2009,2008,Bayern II,Burghausen,3,1,1.95,3.28,3.44
13.05.2009,2008,Dusseldorf,Jena,1,0,1.58,3.59,5.19
13.05.2009,2008,Emden,Stuttgart II,2,1,2.24,3.21,2.88
13.05.2009,2008,Erfurt,Offenbach,1,1,2.12,3.23,3.07
13.05.2009,2008,Sandhausen,SG Dynamo Dresden,2,2,1.99,3.25,3.41
13.05.2009,2008,Unterhaching,Braunschweig,2,0,1.48,3.83,5.85
12.05.2009,2008,Aue,Union Berlin,0,1,2.45,3.22,2.62
12.05.2009,2008,Paderborn,Werder Bremen II,0,2,1.57,3.64,5.41
12.05.2009,2008,Regensburg,Wuppertaler,2,0,2.28,3.11,2.97
12.05.2009,2008,Stutt. Kickers,Aalen,1,4,2.46,3.24,2.65
10.05.2009,2008,Braunschweig,Dusseldorf,5,5,2.86,3.24,2.27
10.05.2009,2008,Stuttgart II,Erfurt,3,1,2.18,3.27,3.02
09.05.2009,2008,Aalen,Paderborn,3,3,2.94,3.23,2.22
09.05.2009,2008,Bayern II,Emden,4,0,2.08,3.24,3.22
09.05.2009,2008,SG Dynamo Dresden,Unterhaching,1,0,2.73,3.24,2.35
09.05.2009,2008,Offenbach,Aue,0,0,2.02,3.27,3.33
09.05.2009,2008,Union Berlin,Regensburg,2,0,1.52,3.67,6.16
09.05.2009,2008,Wuppertaler,Sandhausen,1,0,1.98,3.27,3.46
08.05.2009,2008,Burghausen,Werder Bremen II,2,2,2.20,3.23,3.01
05.05.2009,2008,Jena,Stutt. Kickers,0,0,1.84,3.38,3.86
03.05.2009,2008,Sandhausen,Union Berlin,0,0,2.82,3.22,2.31
03.05.2009,2008,Unterhaching,Wuppertaler,1,1,1.52,3.67,6.07
03.05.2009,2008,Werder Bremen II,Aalen,3,1,1.99,3.27,3.43
02.05.2009,2008,Aue,Stuttgart II,0,3,1.85,3.30,3.90
02.05.2009,2008,Dusseldorf,SG Dynamo Dresden,1,0,1.66,3.45,4.94
02.05.2009,2008,Emden,Burghausen,1,1,2.02,3.23,3.39
02.05.2009,2008,Paderborn,Jena,2,0,1.65,3.46,4.83
02.05.2009,2008,Regensburg,Offenbach,1,1,2.15,3.24,3.09
02.05.2009,2008,Stutt. Kickers,Braunschweig,3,1,2.44,3.21,2.65
01.05.2009,2008,Erfurt,Bayern II,1,1,2.24,3.15,2.99
26.04.2009,2008,Bayern II,Aue,2,3,2.20,3.19,3.01
25.04.2009,2008,Braunschweig,Paderborn,2,0,2.94,3.22,2.22
25.04.2009,2008,Burghausen,Aalen,1,0,2.13,3.20,3.17
25.04.2009,2008,SG Dynamo Dresden,Stutt. Kickers,1,2,1.52,3.68,5.85
25.04.2009,2008,Emden,Erfurt,1,0,2.20,3.22,2.98
25.04.2009,2008,Jena,Werder Bremen II,3,1,2.06,3.23,3.30
25.04.2009,2008,Offenbach,Sandhausen,0,3,1.90,3.28,3.76
25.04.2009,2008,Union Berlin,Unterhaching,0,1,1.95,3.23,3.57
24.04.2009,2008,Stuttgart II,Regensburg,1,2,1.88,3.29,3.83
24.04.2009,2008,Wuppertaler,Dusseldorf,0,0,2.96,3.20,2.22
19.04.2009,2008,Dusseldorf,Union Berlin,0,1,2.26,3.18,2.91
19.04.2009,2008,Regensburg,Bayern II,1,2,2.46,3.17,2.66
18.04.2009,2008,Aalen,Jena,3,2,2.27,3.17,2.91
18.04.2009,2008,Aue,Emden,3,0,1.98,3.23,3.48
18.04.2009,2008,Erfurt,Burghausen,0,3,1.72,3.37,4.31
18.04.2009,2008,Paderborn,SG Dynamo Dresden,1,2,1.61,3.52,5.12
18.04.2009,2008,Stutt. Kickers,Wuppertaler,0,1,2.36,3.20,2.74
18.04.2009,2008,Unterhaching,Offenbach,1,0,1.87,3.29,3.82
18.04.2009,2008,Werder Bremen II,Braunschweig,1,1,2.06,3.22,3.31
17.04.2009,2008,Sandhausen,Stuttgart II,1,1,2.09,3.22,3.25
15.04.2009,2008,Stutt. Kickers,Regensburg,1,1,2.33,3.22,2.79
15.04.2009,2008,Bayern II,Wuppertaler,2,0,2.03,3.21,3.41
14.04.2009,2008,Aalen,Emden,0,0,2.01,3.24,3.40
12.04.2009,2008,Bayern II,Sandhausen,2,1,2.04,3.16,3.49
12.04.2009,2008,Union Berlin,Stutt. Kickers,5,1,1.37,4.11,8.23
11.04.2009,2008,Braunschweig,Aalen,2,0,1.79,3.28,4.37
11.04.2009,2008,Burghausen,Jena,0,2,2.50,3.18,2.60
11.04.2009,2008,SG Dynamo Dresden,Werder Bremen II,2,1,2.21,3.18,3.04
11.04.2009,2008,Emden,Regensburg,0,0,1.74,3.35,4.39
11.04.2009,2008,Erfurt,Aue,2,0,2.20,3.17,3.04
11.04.2009,2008,Offenbach,Dusseldorf,0,2,2.26,3.15,2.95
11.04.2009,2008,Stuttgart II,Unterhaching,1,3,2.56,3.19,2.54
11.04.2009,2008,Wuppertaler,Paderborn,0,1,2.88,3.20,2.27
07.04.2009,2008,Aalen,SG Dynamo Dresden,4,3,2.39,3.11,2.80
07.04.2009,2008,Jena,Braunschweig,2,0,2.21,3.19,3.01
07.04.2009,2008,Regensburg,Erfurt,1,0,2.59,3.17,2.51
07.04.2009,2008,Stutt. Kickers,Offenbach,0,1,2.77,3.17,2.37
07.04.2009,2008,Werder Bremen II,Wuppertaler,1,1,2.04,3.26,3.33
05.04.2009,2008,Paderborn,Union Berlin,0,0,2.17,3.19,2.99
