Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
14.05.2016,2015,Aalen,Werder Bremen II,1,2,3.02,3.38,2.15
14.05.2016,2015,Aue,Preussen Munster,3,0,1.69,3.64,4.64
14.05.2016,2015,SG Dynamo Dresden,Grossaspach,2,1,1.69,3.83,4.36
14.05.2016,2015,Energie Cottbus,Mainz II,2,3,1.49,4.10,5.90
14.05.2016,2015,Hansa Rostock,Hallescher,3,1,2.20,3.33,3.05
14.05.2016,2015,Holstein Kiel,Erfurt,0,3,1.61,3.71,5.09
14.05.2016,2015,Magdeburg,Wurzburger Kickers,0,1,1.95,3.47,3.52
14.05.2016,2015,Stutt. Kickers,Chemnitzer,0,1,2.13,3.23,3.26
14.05.2016,2015,VfL Osnabruck,Fortuna Koln,1,3,1.50,4.08,5.62
14.05.2016,2015,Wehen,Stuttgart II,3,1,1.34,4.74,7.84
07.05.2016,2015,Chemnitzer,VfL Osnabruck,2,1,2.31,3.30,2.89
07.05.2016,2015,Erfurt,Energie Cottbus,0,1,2.66,3.27,2.45
07.05.2016,2015,Fortuna Koln,Aue,0,2,4.60,3.69,1.69
07.05.2016,2015,Hallescher,Aalen,3,1,2.01,3.32,3.52
07.05.2016,2015,Mainz II,Hansa Rostock,4,0,2.11,3.28,3.28
07.05.2016,2015,Preussen Munster,SG Dynamo Dresden,2,3,3.00,3.19,2.30
07.05.2016,2015,Grossaspach,Wehen,0,1,2.27,3.25,2.98
07.05.2016,2015,Stuttgart II,Magdeburg,0,1,4.37,3.68,1.71
07.05.2016,2015,Werder Bremen II,Stutt. Kickers,1,0,2.34,3.33,2.82
07.05.2016,2015,Wurzburger Kickers,Holstein Kiel,1,1,1.65,3.50,5.16
30.04.2016,2015,Aalen,Mainz II,3,2,2.30,3.06,3.12
30.04.2016,2015,SG Dynamo Dresden,Aue,1,1,2.36,3.10,2.96
30.04.2016,2015,Energie Cottbus,Wurzburger Kickers,1,2,3.91,3.20,1.95
30.04.2016,2015,Hansa Rostock,Erfurt,3,1,1.73,3.53,4.55
30.04.2016,2015,Holstein Kiel,Stuttgart II,1,0,1.55,3.81,5.72
30.04.2016,2015,Magdeburg,Grossaspach,4,0,2.45,3.23,2.74
30.04.2016,2015,Stutt. Kickers,Hallescher,1,0,2.01,3.33,3.48
30.04.2016,2015,VfL Osnabruck,Werder Bremen II,3,1,1.81,3.50,4.11
29.04.2016,2015,Fortuna Koln,Chemnitzer,0,3,2.92,3.19,2.34
29.04.2016,2015,Wehen,Preussen Munster,0,2,1.75,3.46,4.45
24.04.2016,2015,Aue,Chemnitzer,2,0,1.87,3.28,4.12
23.04.2016,2015,SG Dynamo Dresden,Wehen,4,0,1.75,3.46,4.54
23.04.2016,2015,Erfurt,Aalen,2,0,2.24,3.16,3.13
23.04.2016,2015,Hallescher,VfL Osnabruck,1,0,2.29,3.19,3.01
23.04.2016,2015,Mainz II,Stutt. Kickers,1,2,2.31,3.16,2.99
23.04.2016,2015,Grossaspach,Holstein Kiel,0,0,2.09,3.17,3.46
23.04.2016,2015,Wurzburger Kickers,Hansa Rostock,2,1,1.73,3.36,4.85
22.04.2016,2015,Preussen Munster,Magdeburg,1,2,2.10,3.29,3.33
22.04.2016,2015,Stuttgart II,Energie Cottbus,0,1,2.10,3.34,3.26
22.04.2016,2015,Werder Bremen II,Fortuna Koln,1,3,2.10,3.31,3.29
17.04.2016,2015,Fortuna Koln,Hallescher,0,2,2.38,3.24,2.83
16.04.2016,2015,Chemnitzer,Werder Bremen II,2,1,1.75,3.47,4.54
16.04.2016,2015,Energie Cottbus,Grossaspach,0,5,2.36,3.19,2.89
16.04.2016,2015,Hansa Rostock,Stuttgart II,2,0,1.65,3.60,5.12
16.04.2016,2015,Holstein Kiel,Preussen Munster,0,0,1.74,3.43,4.54
16.04.2016,2015,Magdeburg,SG Dynamo Dresden,2,2,3.07,3.18,2.26
16.04.2016,2015,Stutt. Kickers,Erfurt,0,1,1.90,3.40,3.76
16.04.2016,2015,VfL Osnabruck,Mainz II,1,1,1.82,3.38,4.28
15.04.2016,2015,Aalen,Wurzburger Kickers,0,1,3.28,3.03,2.24
15.04.2016,2015,Wehen,Aue,1,0,3.01,3.07,2.35
10.04.2016,2015,Hallescher,Chemnitzer,1,2,2.48,3.07,2.83
09.04.2016,2015,Aue,Werder Bremen II,1,0,1.56,3.78,5.65
09.04.2016,2015,SG Dynamo Dresden,Holstein Kiel,0,0,1.78,3.43,4.33
09.04.2016,2015,Erfurt,VfL Osnabruck,4,2,2.61,3.05,2.68
09.04.2016,2015,Mainz II,Fortuna Koln,0,1,2.39,3.15,2.86
09.04.2016,2015,Preussen Munster,Energie Cottbus,3,0,2.26,3.07,3.20
09.04.2016,2015,Stuttgart II,Aalen,1,1,2.60,3.07,2.68
09.04.2016,2015,Wurzburger Kickers,Stutt. Kickers,2,1,1.93,3.28,3.86
08.04.2016,2015,Grossaspach,Hansa Rostock,0,1,2.15,3.23,3.22
08.04.2016,2015,Wehen,Magdeburg,0,0,2.36,3.09,2.99
02.04.2016,2015,Aalen,Grossaspach,0,1,2.52,3.14,2.71
02.04.2016,2015,Chemnitzer,Mainz II,5,1,1.94,3.25,3.84
02.04.2016,2015,Energie Cottbus,SG Dynamo Dresden,0,2,3.24,3.15,2.17
02.04.2016,2015,Fortuna Koln,Erfurt,1,3,2.00,3.36,3.47
02.04.2016,2015,Hansa Rostock,Preussen Munster,0,0,1.74,3.37,4.64
02.04.2016,2015,Holstein Kiel,Wehen,1,1,1.55,3.70,5.99
02.04.2016,2015,Stutt. Kickers,Stuttgart II,4,1,1.80,3.46,4.20
02.04.2016,2015,VfL Osnabruck,Wurzburger Kickers,1,1,2.83,3.07,2.49
02.04.2016,2015,Werder Bremen II,Hallescher,2,0,2.61,3.08,2.66
01.04.2016,2015,Magdeburg,Aue,0,3,2.70,2.94,2.67
24.03.2016,2015,Chemnitzer,Energie Cottbus,4,0,2.26,3.04,3.21
20.03.2016,2015,Erfurt,Chemnitzer,0,2,2.39,3.05,2.97
20.03.2016,2015,Magdeburg,Holstein Kiel,0,1,2.32,3.14,3.01
19.03.2016,2015,SG Dynamo Dresden,Hansa Rostock,2,2,1.55,3.81,5.79
19.03.2016,2015,Mainz II,Werder Bremen II,2,2,1.73,3.47,4.61
19.03.2016,2015,Preussen Munster,Aalen,0,2,2.15,3.09,3.39
19.03.2016,2015,Grossaspach,Stutt. Kickers,1,1,2.17,3.25,3.18
19.03.2016,2015,Wehen,Energie Cottbus,0,0,2.34,3.14,2.95
18.03.2016,2015,Aue,Hallescher,4,0,1.80,3.35,4.36
18.03.2016,2015,Stuttgart II,VfL Osnabruck,0,1,3.04,3.14,2.29
18.03.2016,2015,Wurzburger Kickers,Fortuna Koln,4,1,1.64,3.57,5.14
12.03.2016,2015,Chemnitzer,Wurzburger Kickers,0,1,2.72,2.93,2.66
12.03.2016,2015,Energie Cottbus,Magdeburg,2,0,2.38,3.08,2.95
12.03.2016,2015,Fortuna Koln,Stuttgart II,1,3,1.74,3.63,4.27
12.03.2016,2015,Hansa Rostock,Wehen,4,0,2.02,3.09,3.82
12.03.2016,2015,Holstein Kiel,Aue,3,0,2.56,3.01,2.71
12.03.2016,2015,Stutt. Kickers,Preussen Munster,1,0,1.98,3.25,3.70
12.03.2016,2015,VfL Osnabruck,Grossaspach,2,2,2.08,3.27,3.36
12.03.2016,2015,Werder Bremen II,Erfurt,0,1,2.19,3.18,3.21
11.03.2016,2015,Aalen,SG Dynamo Dresden,0,0,3.36,3.21,2.11
11.03.2016,2015,Hallescher,Mainz II,1,1,2.03,3.16,3.66
06.03.2016,2015,Aue,Mainz II,1,0,1.89,3.18,4.15
06.03.2016,2015,SG Dynamo Dresden,Stutt. Kickers,1,1,1.49,4.13,5.95
06.03.2016,2015,Preussen Munster,VfL Osnabruck,0,0,2.06,3.20,3.54
06.03.2016,2015,Stuttgart II,Chemnitzer,1,1,2.92,3.18,2.35
05.03.2016,2015,Erfurt,Hallescher,1,1,2.50,3.15,2.68
05.03.2016,2015,Holstein Kiel,Energie Cottbus,1,2,1.74,3.42,4.51
05.03.2016,2015,Magdeburg,Hansa Rostock,4,1,2.17,3.11,3.31
05.03.2016,2015,Grossaspach,Fortuna Koln,1,1,1.86,3.42,3.88
05.03.2016,2015,Wehen,Aalen,0,1,2.32,3.06,3.06
05.03.2016,2015,Wurzburger Kickers,Werder Bremen II,1,1,1.55,3.75,5.78
02.03.2016,2015,Aalen,Magdeburg,0,0,2.04,3.09,3.78
02.03.2016,2015,Energie Cottbus,Aue,0,0,2.84,3.02,2.50
02.03.2016,2015,Mainz II,Erfurt,1,0,2.05,3.23,3.51
02.03.2016,2015,Stutt. Kickers,Wehen,1,0,2.24,3.16,3.13
02.03.2016,2015,VfL Osnabruck,SG Dynamo Dresden,0,3,2.97,3.11,2.34
