Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
14.11.2007,2007,Beijing Guoan,Shandong Luneng,1,0
14.11.2007,2007,Dalian Shide,Qingdao Jonoon,3,2
14.11.2007,2007,Henan Jianye,Tianjin Teda,0,0
14.11.2007,2007,Shenzhen,Changchun Yatai,1,4
14.11.2007,2007,Wuhan Zall,Beijing Renhe,2,1
14.11.2007,2007,Xiamen Lanshi,Guangzhou R&F,0,0
14.11.2007,2007,Zhejiang Greentown,Liaoning,0,0
10.11.2007,2007,Beijing Renhe,Henan Jianye,0,0
10.11.2007,2007,Changchun Yatai,Wuhan Zall,4,0
10.11.2007,2007,Guangzhou R&F,Shenzhen,2,0
10.11.2007,2007,Liaoning,Dalian Shide,2,1
10.11.2007,2007,Qingdao Jonoon,Xiamen Lanshi,2,0
10.11.2007,2007,Shandong Luneng,Zhejiang Greentown,1,1
10.11.2007,2007,Tianjin Teda,Shanghai Shenhua,0,0
04.11.2007,2007,Beijing Guoan,Tianjin Teda,2,0
04.11.2007,2007,Henan Jianye,Changchun Yatai,3,2
04.11.2007,2007,Shanghai Shenhua,Beijing Renhe,1,1
04.11.2007,2007,Shenzhen,Qingdao Jonoon,2,2
04.11.2007,2007,Wuhan Zall,Guangzhou R&F,0,0
04.11.2007,2007,Xiamen Lanshi,Liaoning,1,3
04.11.2007,2007,Zhejiang Greentown,Dalian Shide,1,1
01.11.2007,2007,Shandong Luneng,Dalian Shide,1,1
31.10.2007,2007,Beijing Renhe,Beijing Guoan,0,0
31.10.2007,2007,Guangzhou R&F,Henan Jianye,2,1
31.10.2007,2007,Liaoning,Shenzhen,1,1
31.10.2007,2007,Qingdao Jonoon,Wuhan Zall,1,0
31.10.2007,2007,Shanghai Shenhua,Changchun Yatai,2,2
31.10.2007,2007,Zhejiang Greentown,Xiamen Lanshi,2,1
13.10.2007,2007,Xiamen Lanshi,Beijing Renhe,1,0
04.10.2007,2007,Beijing Guoan,Changchun Yatai,0,1
04.10.2007,2007,Henan Jianye,Qingdao Jonoon,3,1
04.10.2007,2007,Shanghai Shenhua,Guangzhou R&F,2,0
04.10.2007,2007,Tianjin Teda,Shandong Luneng,1,0
04.10.2007,2007,Wuhan Zall,Liaoning,2,0
04.10.2007,2007,Xiamen Lanshi,Dalian Shide,2,2
03.10.2007,2007,Shenzhen,Zhejiang Greentown,1,0
30.09.2007,2007,Liaoning,Henan Jianye,0,0
30.09.2007,2007,Shandong Luneng,Xiamen Lanshi,4,0
29.09.2007,2007,Beijing Renhe,Tianjin Teda,4,2
29.09.2007,2007,Dalian Shide,Shenzhen,1,1
29.09.2007,2007,Guangzhou R&F,Beijing Guoan,0,2
29.09.2007,2007,Qingdao Jonoon,Shanghai Shenhua,3,0
29.09.2007,2007,Zhejiang Greentown,Wuhan Zall,1,3
23.09.2007,2007,Beijing Guoan,Qingdao Jonoon,3,0
23.09.2007,2007,Henan Jianye,Zhejiang Greentown,0,1
22.09.2007,2007,Beijing Renhe,Shandong Luneng,0,0
22.09.2007,2007,Shanghai Shenhua,Liaoning,1,1
22.09.2007,2007,Shenzhen,Xiamen Lanshi,1,1
21.09.2007,2007,Tianjin Teda,Changchun Yatai,0,1
21.09.2007,2007,Wuhan Zall,Dalian Shide,1,0
16.09.2007,2007,Changchun Yatai,Beijing Renhe,1,0
16.09.2007,2007,Guangzhou R&F,Tianjin Teda,1,1
16.09.2007,2007,Liaoning,Beijing Guoan,2,3
16.09.2007,2007,Xiamen Lanshi,Wuhan Zall,2,1
15.09.2007,2007,Dalian Shide,Henan Jianye,3,1
15.09.2007,2007,Shandong Luneng,Shenzhen,5,0
15.09.2007,2007,Zhejiang Greentown,Shanghai Shenhua,0,0
09.09.2007,2007,Beijing Guoan,Zhejiang Greentown,1,0
09.09.2007,2007,Changchun Yatai,Shandong Luneng,0,0
09.09.2007,2007,Henan Jianye,Xiamen Lanshi,2,0
09.09.2007,2007,Shanghai Shenhua,Dalian Shide,1,0
09.09.2007,2007,Wuhan Zall,Shenzhen,1,0
08.09.2007,2007,Beijing Renhe,Guangzhou R&F,0,0
08.09.2007,2007,Tianjin Teda,Qingdao Jonoon,4,0
05.09.2007,2007,Dalian Shide,Beijing Guoan,1,1
05.09.2007,2007,Guangzhou R&F,Changchun Yatai,0,0
05.09.2007,2007,Liaoning,Tianjin Teda,0,0
05.09.2007,2007,Qingdao Jonoon,Beijing Renhe,1,1
05.09.2007,2007,Shandong Luneng,Wuhan Zall,2,0
05.09.2007,2007,Shenzhen,Henan Jianye,2,0
05.09.2007,2007,Xiamen Lanshi,Shanghai Shenhua,0,1
02.09.2007,2007,Guangzhou R&F,Shandong Luneng,0,2
01.09.2007,2007,Beijing Guoan,Xiamen Lanshi,4,1
01.09.2007,2007,Beijing Renhe,Liaoning,4,1
01.09.2007,2007,Henan Jianye,Wuhan Zall,0,0
01.09.2007,2007,Shanghai Shenhua,Shenzhen,4,1
01.09.2007,2007,Tianjin Teda,Zhejiang Greentown,1,0
31.08.2007,2007,Changchun Yatai,Qingdao Jonoon,1,1
26.08.2007,2007,Dalian Shide,Tianjin Teda,2,2
26.08.2007,2007,Liaoning,Changchun Yatai,1,3
26.08.2007,2007,Shandong Luneng,Henan Jianye,1,2
26.08.2007,2007,Shenzhen,Beijing Guoan,0,1
26.08.2007,2007,Wuhan Zall,Shanghai Shenhua,0,0
26.08.2007,2007,Zhejiang Greentown,Beijing Renhe,1,1
25.08.2007,2007,Qingdao Jonoon,Guangzhou R&F,0,1
22.08.2007,2007,Beijing Guoan,Wuhan Zall,4,1
22.08.2007,2007,Beijing Renhe,Dalian Shide,2,2
22.08.2007,2007,Changchun Yatai,Zhejiang Greentown,1,1
22.08.2007,2007,Guangzhou R&F,Liaoning,1,0
22.08.2007,2007,Qingdao Jonoon,Shandong Luneng,0,4
22.08.2007,2007,Shanghai Shenhua,Henan Jianye,1,1
22.08.2007,2007,Tianjin Teda,Xiamen Lanshi,2,0
19.08.2007,2007,Henan Jianye,Beijing Guoan,1,2
18.08.2007,2007,Changchun Yatai,Dalian Shide,1,2
18.08.2007,2007,Liaoning,Qingdao Jonoon,0,0
18.08.2007,2007,Shandong Luneng,Shanghai Shenhua,2,1
18.08.2007,2007,Shenzhen,Tianjin Teda,1,1
18.08.2007,2007,Zhejiang Greentown,Guangzhou R&F,2,0
12.08.2007,2007,Beijing Guoan,Shanghai Shenhua,2,3
12.08.2007,2007,Beijing Renhe,Shenzhen,1,1
12.08.2007,2007,Dalian Shide,Guangzhou R&F,1,0
12.08.2007,2007,Qingdao Jonoon,Zhejiang Greentown,2,1
11.08.2007,2007,Changchun Yatai,Xiamen Lanshi,2,1
11.08.2007,2007,Liaoning,Shandong Luneng,2,1
11.08.2007,2007,Tianjin Teda,Wuhan Zall,2,0
09.08.2007,2007,Qingdao Jonoon,Dalian Shide,1,2
08.08.2007,2007,Beijing Renhe,Wuhan Zall,2,0
08.08.2007,2007,Guangzhou R&F,Xiamen Lanshi,0,0
08.08.2007,2007,Liaoning,Zhejiang Greentown,0,0
08.08.2007,2007,Shandong Luneng,Beijing Guoan,1,6
08.08.2007,2007,Tianjin Teda,Henan Jianye,0,0
07.08.2007,2007,Changchun Yatai,Shenzhen,4,0
21.06.2007,2007,Shanghai Shenhua,Tianjin Teda,3,2
20.06.2007,2007,Dalian Shide,Liaoning,0,0
20.06.2007,2007,Henan Jianye,Beijing Renhe,1,1
20.06.2007,2007,Shenzhen,Guangzhou R&F,0,0
20.06.2007,2007,Wuhan Zall,Changchun Yatai,3,1
