Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
09.03.,2020,Jong AZ,Cambuur,0,3
09.03.,2020,Jong Utrecht,Nijmegen,1,2
08.03.,2020,Breda,Roda,4,1
08.03.,2020,G.A. Eagles,Graafschap,1,2
06.03.,2020,Den Bosch,Almere City,1,2
06.03.,2020,Eindhoven FC,Oss,2,2
06.03.,2020,Excelsior,Maastricht,3,0
06.03.,2020,FC Volendam,Jong Ajax,4,0
06.03.,2020,Helmond,Dordrecht,1,1
06.03.,2020,Telstar,Jong PSV,1,0
02.03.,2020,Jong AZ,Almere City,3,1
28.02.,2020,Almere City,Helmond,2,0
28.02.,2020,Cambuur,Jong PSV,4,2
28.02.,2020,Eindhoven FC,Excelsior,3,1
28.02.,2020,FC Volendam,G.A. Eagles,2,2
28.02.,2020,Graafschap,Jong AZ,5,1
28.02.,2020,Jong Ajax,Telstar,2,2
28.02.,2020,Maastricht,Den Bosch,2,3
28.02.,2020,Nijmegen,Breda,1,1
28.02.,2020,Oss,Jong Utrecht,2,1
28.02.,2020,Roda,Dordrecht,5,0
24.02.,2020,Jong AZ,Eindhoven FC,2,4
24.02.,2020,Jong Utrecht,FC Volendam,2,1
21.02.,2020,Breda,Almere City,1,0
21.02.,2020,Cambuur,Roda,2,0
21.02.,2020,Dordrecht,Graafschap,1,2
21.02.,2020,Excelsior,Den Bosch,6,4
21.02.,2020,G.A. Eagles,Nijmegen,2,1
21.02.,2020,Helmond,Jong Ajax,0,2
21.02.,2020,Jong PSV,Oss,1,1
21.02.,2020,Telstar,Maastricht,2,1
17.02.,2020,Jong Ajax,Breda,2,4
16.02.,2020,Maastricht,G.A. Eagles,3,0
14.02.,2020,Almere City,Cambuur,0,1
14.02.,2020,Den Bosch,Jong Utrecht,3,2
14.02.,2020,Eindhoven FC,Jong PSV,1,1
14.02.,2020,Excelsior,Jong AZ,3,3
14.02.,2020,FC Volendam,Telstar,1,1
14.02.,2020,Graafschap,Roda,2,0
14.02.,2020,Nijmegen,Helmond,2,0
14.02.,2020,Oss,Dordrecht,1,3
10.02.,2020,Jong AZ,FC Volendam,1,1
10.02.,2020,Jong PSV,Graafschap,2,3
10.02.,2020,Jong Utrecht,Jong Ajax,7,2
07.02.,2020,Breda,Oss,1,1
07.02.,2020,Cambuur,Maastricht,2,1
07.02.,2020,Dordrecht,Almere City,1,2
07.02.,2020,G.A. Eagles,Eindhoven FC,3,1
07.02.,2020,Helmond,Excelsior,1,4
07.02.,2020,Roda,Den Bosch,1,5
07.02.,2020,Telstar,Nijmegen,1,7
03.02.,2020,Jong Ajax,G.A. Eagles,5,1
03.02.,2020,Jong Utrecht,Dordrecht,1,1
31.01.,2020,Almere City,Telstar,4,2
31.01.,2020,Den Bosch,Jong AZ,3,0
31.01.,2020,Eindhoven FC,Graafschap,1,1
31.01.,2020,Excelsior,Breda,2,2
31.01.,2020,FC Volendam,Helmond,2,1
31.01.,2020,Maastricht,Jong PSV,3,1
31.01.,2020,Nijmegen,Cambuur,0,2
31.01.,2020,Oss,Roda,0,0
27.01.,2020,Jong PSV,Excelsior,2,1
26.01.,2020,G.A. Eagles,Breda,1,0
24.01.,2020,Cambuur,Jong Utrecht,3,1
24.01.,2020,Dordrecht,Eindhoven FC,1,0
24.01.,2020,Graafschap,Maastricht,3,2
24.01.,2020,Helmond,Den Bosch,0,0
24.01.,2020,Nijmegen,Jong Ajax,3,3
24.01.,2020,Roda,FC Volendam,2,3
24.01.,2020,Telstar,Oss,1,0
20.01.,2020,Jong Ajax,Dordrecht,2,0
20.01.,2020,Jong Utrecht,Roda,2,1
19.01.,2020,Den Bosch,G.A. Eagles,2,3
17.01.,2020,Almere City,Graafschap,0,2
17.01.,2020,Breda,Jong AZ,3,1
17.01.,2020,Eindhoven FC,Helmond,2,0
17.01.,2020,Excelsior,Telstar,3,3
