"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","implied.joint.prob","result.mat","predict.prob","kelly.criterion"
2016-08-13,"Burnley","Swansea","Hull City","Leicester","A","D","2.81","3.43",9.6383,0.0959036767309749,0,0.118226389322586,0.0109186393406941
2016-08-13,"Burnley","Swansea","Manchester City","Sunderland","H","D","2.73","6.25",17.0625,0.0540081758942528,0,0.0603248531580854,0.00163492611677197
2016-08-13,"Burnley","Swansea","Manchester City","Sunderland","A","D","2.81","6.25",17.5625,0.0524705765805374,0,0.0576402320295967,0.00142522043672799
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","D","H","3.14","2.22",6.9708,0.132451034582582,0,0.149684302035148,0.0236101446571776
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","H","D","2.73","3.24",8.8452,0.104383131174905,0,0.12688862039997,0.0134132302257014
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","D","D","3.14","3.24",10.1736,0.0907534866584361,0,0.112692283867758,0.00937895084709835
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","A","D","2.81","3.24",9.1044,0.10141136943327,1,0.123995614000282,0.012480940059262
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","H","A","2.73","3.55",9.6915,0.095267984508927,0,0.11766530239854,0.0106463677581368
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","D","A","3.14","3.55",11.147,0.0828285343023474,0,0.103245549260397,0.00732252741195035
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","A","A","2.81","3.55",9.9755,0.092555728722196,0,0.114711587962448,0.00987664610383654
2016-08-13,"Burnley","Swansea","Southampton","Watford","H","D","2.73","3.65",9.9645,0.0925157348232187,0,0.11482469737338,0.00975005784964203
2016-08-13,"Burnley","Swansea","Southampton","Watford","D","D","3.14","3.65",11.461,0.0804356547985309,0,0.100361546695807,0.00664026556801419
2016-08-13,"Burnley","Swansea","Southampton","Watford","A","D","2.81","3.65",10.2565,0.089881834899426,1,0.111857146741115,0.00902915732641719
2016-08-13,"Burnley","Swansea","Southampton","Watford","H","A","2.73","4.84",13.2132,0.0697690975423034,0,0.0856342611816805,0.00432071839772673
2016-08-13,"Burnley","Swansea","Southampton","Watford","D","A","3.14","4.84",15.1976,0.0606591198377351,0,0.0714926730954064,0.00266652339367765
2016-08-13,"Burnley","Swansea","Southampton","Watford","A","A","2.81","4.84",13.6004,0.0677827887154762,0,0.0826746432724444,0.00393404407255388
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","H","H","2.16","3.46",7.4736,0.123568641634809,0,0.143237944824271,0.0201378261177694
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","D","H","3.17","3.46",10.9682,0.0841981911454853,0,0.104922766316782,0.0076785968159692
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","A","H","3.81","3.46",13.1826,0.0700546629740652,0,0.0858725153009275,0.00448520906392637
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","H","D","2.16","3.37",7.2792,0.126868694378766,0,0.145700871130019,0.0214078641510585
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","D","D","3.17","3.37",10.6829,0.0864468075262252,0,0.107652478060831,0.00825105197976207
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","A","D","3.81","3.37",12.8397,0.0719255590178829,1,0.0885868675619271,0.00486670362491077
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","D","A","3.17","2.2",6.974,0.132420791528809,0,0.149642486445334,0.0236197872058602
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","A","A","3.81","2.2",8.382,0.11017687904103,0,0.132211872851001,0.0153332293971404
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","H","H","2.16","4.51",9.7416,0.0948644725409765,0,0.11713916665941,0.0105999749373585
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","D","H","3.17","4.51",14.2967,0.0646395144127789,0,0.0776024108750308,0.00349165339783971
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","A","H","3.81","4.51",17.1831,0.0537814332515772,1,0.0596660108903383,0.00174308078426292
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","H","D","2.16","3.43",7.4088,0.124734335615103,0,0.144054817186238,0.020645088114283
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","D","D","3.17","3.43",10.8731,0.0849924810500388,0,0.105825320914626,0.00792688580111798
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","A","D","3.81","3.43",13.0683,0.0707155288526569,0,0.0867681869570929,0.00466032167429542
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","A","A","3.81","1.9",7.239,0.127660138928744,0,0.146214798071927,0.0217808015005054
2016-08-13,"Crystal Palace","West Brom","Manchester City","Sunderland","H","D","2.16","6.25",13.5,0.0682443336085452,0,0.0834323263505838,0.00398532213327246
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","D","H","3.17","2.22",7.0374,0.131166802838913,0,0.148816109450519,0.0230680150267983
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","A","H","3.81","2.22",8.4582,0.109133534120565,0,0.131322493757025,0.014943681307193
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","H","D","2.16","3.24",6.9984,0.131897756386969,0,0.149323976765878,0.0233632690378702
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","D","D","3.17","3.24",10.2708,0.089873550093329,0,0.111713674834386,0.00912272052429476
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","A","D","3.81","3.24",12.3444,0.0747766807863131,1,0.0926549983540722,0.00544247923257616
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","H","A","2.16","3.55",7.668,0.120379924139093,0,0.140811816258359,0.0189009121569853
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","D","A","3.17","3.55",11.2535,0.0820254372682777,0,0.10225865654047,0.00711014263966367
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","A","A","3.81","3.55",13.5255,0.0682468861260998,0,0.0832392460809921,0.00410085921660273
2016-08-13,"Crystal Palace","West Brom","Southampton","Watford","A","H","3.81","1.78",6.7818,0.135901524392694,0,0.152172108830229,0.0248605729923355
2016-08-13,"Crystal Palace","West Brom","Southampton","Watford","H","D","2.16","3.65",7.884,0.116902201690306,0,0.138158912916889,0.0174990276347344
2016-08-13,"Crystal Palace","West Brom","Southampton","Watford","D","D","3.17","3.65",11.5705,0.0796557588804606,0,0.0993739886966931,0.00644114998506744
2016-08-13,"Crystal Palace","West Brom","Southampton","Watford","A","D","3.81","3.65",13.9065,0.0662752639504095,1,0.0804059609867411,0.00363649991796787
2016-08-13,"Crystal Palace","West Brom","Southampton","Watford","H","A","2.16","4.84",10.4544,0.0881597182168627,0,0.109886865583551,0.00855360338036865
2016-08-13,"Crystal Palace","West Brom","Southampton","Watford","D","A","3.17","4.84",15.3428,0.0600709751887771,0,0.0705535876143229,0.00255763446312281
2016-08-13,"Everton","Tottenham","Hull City","Leicester","H","H","3.46","4.51",15.6046,0.0592552744640427,0,0.0688912795115697,0.00259960521961902
2016-08-13,"Everton","Tottenham","Hull City","Leicester","D","H","3.37","4.51",15.1987,0.0608377595387501,1,0.0714855123447646,0.00286012920660923
2016-08-13,"Everton","Tottenham","Hull City","Leicester","A","H","2.2","4.51",9.922,0.0931923862025399,0,0.115262687103966,0.0101666021156089
2016-08-13,"Everton","Tottenham","Hull City","Leicester","H","D","3.46","3.43",11.8678,0.0779129119046159,0,0.0967393188213484,0.0062544241992285
2016-08-13,"Everton","Tottenham","Hull City","Leicester","D","D","3.37","3.43",11.5591,0.0799936721631961,0,0.0994763688436747,0.00673951160735981
2016-08-13,"Everton","Tottenham","Hull City","Leicester","A","D","2.2","3.43",7.546,0.122535761449987,0,0.142330102093577,0.0198603298387051
2016-08-13,"Everton","Tottenham","Hull City","Leicester","H","A","3.46","1.9",6.574,0.140653309385701,0,0.154948596512848,0.0271932234846849
2016-08-13,"Everton","Tottenham","Hull City","Leicester","D","A","3.37","1.9",6.403,0.144409629220928,0,0.157265971795221,0.0288361629533238
2016-08-13,"Everton","Tottenham","Manchester City","Sunderland","A","D","2.2","6.25",13.75,0.0670414552828024,0,0.0815581423905258,0.00379002852231447
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","H","H","3.46","2.22",7.6812,0.120241078129977,0,0.140648405877148,0.0189003738644352
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","D","H","3.37","2.22",7.4814,0.123452264192796,0,0.143139893511407,0.0201028483172085
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","H","D","3.46","3.24",11.2104,0.0823874053853547,0,0.102656962686095,0.00723732065310639
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","D","D","3.37","3.24",10.9188,0.084587662502471,1,0.10539068857694,0.00778359351083353
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","A","D","2.2","3.24",7.128,0.129572919378785,0,0.147642105657046,0.0224829734362144
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","H","A","3.46","3.55",12.283,0.075193012239028,0,0.0931717095079908,0.00556966000226131
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","D","A","3.37","3.55",11.9635,0.0772011342276074,0,0.0959055569781913,0.0060167422214059
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","A","A","2.2","3.55",7.81,0.118258101066835,0,0.139062729531338,0.0181738900642055
2016-08-13,"Everton","Tottenham","Southampton","Watford","H","D","3.46","3.65",12.629,0.0730207195704145,0,0.090295865802395,0.00500551079283837
2016-08-13,"Everton","Tottenham","Southampton","Watford","D","D","3.37","3.65",12.3005,0.0749708278082001,1,0.0930241559927416,0.00542237683328935
2016-08-13,"Everton","Tottenham","Southampton","Watford","A","D","2.2","3.65",8.03,0.114841677142561,0,0.136391056674358,0.0168174996389687
2016-08-13,"Everton","Tottenham","Southampton","Watford","H","A","3.46","4.84",16.7464,0.0550672781884324,0,0.0620866547100388,0.00182083261008599
2016-08-13,"Everton","Tottenham","Southampton","Watford","D","A","3.37","4.84",16.3108,0.0565379176652748,0,0.0645994574558152,0.00203656115172694
2016-08-13,"Everton","Tottenham","Southampton","Watford","A","A","2.2","4.84",10.648,0.0866058102418074,0,0.107990958973761,0.00818941345624826
2016-08-13,"Hull City","Leicester","Manchester City","Sunderland","A","D","1.9","6.25",11.875,0.0776798323739098,0,0.0966763495714504,0.00604331450003868
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","H","H","4.51","2.22",10.0122,0.092309879785434,0,0.114334964004426,0.00988401390808287
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","D","H","3.43","2.22",7.6146,0.121375381292218,0,0.141474603988681,0.019382878017802
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","H","D","4.51","3.24",14.6124,0.0632493620752048,1,0.0754047894491696,0.00324893690516075
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","D","D","3.43","3.24",11.1132,0.0831646131076307,0,0.10356064595859,0.00747566329318291
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","H","A","4.51","3.55",16.0105,0.0577261783446939,0,0.0663908419596745,0.00233252021263984
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","D","A","3.43","3.55",12.1765,0.0759023511179503,0,0.0940745522379641,0.00577009681050526
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","A","A","1.9","3.55",6.745,0.137023718070826,0,0.152660652649892,0.0256000535221916
2016-08-13,"Hull City","Leicester","Southampton","Watford","H","H","4.51","1.78",8.0278,0.114951407745008,0,0.136417544914593,0.0169154973066956
2016-08-13,"Hull City","Leicester","Southampton","Watford","H","D","4.51","3.65",16.4615,0.0560584947359215,1,0.0637187979574424,0.00200005157444747
2016-08-13,"Hull City","Leicester","Southampton","Watford","D","D","3.43","3.65",12.5195,0.0737095659647247,0,0.0911965897453236,0.00519442605309523
2016-08-13,"Hull City","Leicester","Southampton","Watford","A","D","1.9","3.65",6.935,0.133065163820529,0,0.150152807339546,0.0238106160978488
2016-08-13,"Hull City","Leicester","Southampton","Watford","D","A","3.43","4.84",16.6012,0.0555867594568689,0,0.062913171052227,0.00193057462042981
2016-08-13,"Hull City","Leicester","Southampton","Watford","A","A","1.9","4.84",9.196,0.100348728914242,0,0.122987757867211,0.0121130216676987
2016-08-13,"Manchester City","Sunderland","Middlesbrough","Stoke","D","H","6.25","2.22",13.875,0.0664065910314396,0,0.0806365789023273,0.00364400891590614
2016-08-13,"Manchester City","Sunderland","Southampton","Watford","D","H","6.25","1.78",11.125,0.0826946274911682,0,0.103450538265103,0.00704057615023358
2016-08-13,"Middlesbrough","Stoke","Southampton","Watford","H","D","2.22","3.65",8.103,0.113754157859502,0,0.135514734840664,0.01639660077497
2016-08-13,"Middlesbrough","Stoke","Southampton","Watford","D","D","3.24","3.65",11.826,0.0779426637185479,1,0.097105667719942,0.00605296028166562
2016-08-13,"Middlesbrough","Stoke","Southampton","Watford","A","D","3.55","3.65",12.9575,0.0711364029431254,0,0.087645104781729,0.00458697811368786
2016-08-13,"Middlesbrough","Stoke","Southampton","Watford","H","A","2.22","4.84",10.7448,0.0857856768981784,0,0.107054593136024,0.00794575428546288
2016-08-13,"Middlesbrough","Stoke","Southampton","Watford","D","A","3.24","4.84",15.6816,0.0587790749117148,0,0.0684098287725313,0.00235637414630355
2016-08-13,"Middlesbrough","Stoke","Southampton","Watford","A","A","3.55","4.84",17.182,0.0536462542856214,0,0.0596719873773659,0.00159731876068586
2016-08-14,"Arsenal","Liverpool","Bournemouth","Manchester United","H","H","2.7","5.2",14.04,0.0658911101433454,0,0.0794357474065912,0.0037828062964934
2016-08-14,"Arsenal","Liverpool","Bournemouth","Manchester United","D","H","3.34","5.2",17.368,0.0532652686787523,0,0.0586699381193483,0.00172265482197704
2016-08-14,"Arsenal","Liverpool","Bournemouth","Manchester United","A","H","2.71","5.2",14.092,0.0656479695155102,0,0.079060957384674,0.00373755138110191
2016-08-14,"Arsenal","Liverpool","Bournemouth","Manchester United","H","D","2.7","3.57",9.639,0.0959758467073939,0,0.118218990546522,0.011003184493595
2016-08-14,"Arsenal","Liverpool","Bournemouth","Manchester United","D","D","3.34","3.57",11.9238,0.0775852653023843,0,0.0962505929050105,0.00621192814940948
2016-08-14,"Arsenal","Liverpool","Bournemouth","Manchester United","A","D","2.71","3.57",9.6747,0.0956216922914994,0,0.117842220797617,0.0109000319442765
2016-08-20,"Burnley","Liverpool","Leicester","Arsenal","D","H","4.26","2.76",11.7576,0.0785448404992731,0,0.0977080165464386,0.00631690111406533
2016-08-20,"Burnley","Liverpool","Leicester","Arsenal","D","D","4.26","3.45",14.697,0.0628358723994185,0,0.0748263942283048,0.00313248145843732
2016-08-20,"Burnley","Liverpool","Leicester","Arsenal","H","A","6.79","2.57",17.4503,0.0529216584617029,0,0.0582319868222678,0.00159033368442027
2016-08-20,"Burnley","Liverpool","Leicester","Arsenal","D","A","4.26","2.57",10.9482,0.0843516575011649,0,0.105111971216374,0.00771682191933373
2016-08-20,"Burnley","Liverpool","Stoke","Manchester City","A","H","1.52","6.04",9.1808,0.100927171949445,0,0.123154478838883,0.0126165452746697
2016-08-20,"Burnley","Liverpool","Stoke","Manchester City","D","D","4.26","4.11",17.5086,0.0529221171443443,0,0.0579237454078165,0.00175250502588828
2016-08-20,"Burnley","Liverpool","Stoke","Manchester City","H","A","6.79","1.59",10.7961,0.085826565170151,1,0.106561467108859,0.00832862645906437
2016-08-20,"Burnley","Liverpool","Stoke","Manchester City","D","A","4.26","1.59",6.7734,0.136798680165569,0,0.152283504979699,0.0257531505601932
2016-08-20,"Burnley","Liverpool","Swansea","Hull City","H","H","6.79","1.83",12.4257,0.0743220789494347,0,0.09197507108788,0.00537387356345371
2016-08-20,"Burnley","Liverpool","Swansea","Hull City","D","H","4.26","1.83",7.7958,0.11846171738654,0,0.139236765208043,0.0182390790121503
2016-08-20,"Burnley","Liverpool","Swansea","Hull City","D","D","4.26","3.48",14.8248,0.0622945237980945,0,0.0739609581514102,0.00303908447488625
2016-08-20,"Burnley","Liverpool","Swansea","Hull City","A","A","1.52","4.82",7.3264,0.126051520037398,0,0.145099478412656,0.0210903747690222
2016-08-20,"Burnley","Liverpool","Tottenham","Crystal Palace","H","H","6.79","1.45",9.8455,0.093889525990152,1,0.116054986702388,0.010342389019994
2016-08-20,"Burnley","Liverpool","Tottenham","Crystal Palace","A","D","1.52","4.53",6.8856,0.134249641009649,0,0.150801384789093,0.024460866662694
2016-08-20,"Burnley","Liverpool","Tottenham","Crystal Palace","A","A","1.52","7.7",11.704,0.0789806329576249,0,0.098182530808497,0.00648225708842028
2016-08-20,"Burnley","Liverpool","Watford","Chelsea","A","H","1.52","5.71",8.6792,0.106392005399028,0,0.128773575849902,0.0140694999645939
2016-08-20,"Burnley","Liverpool","Watford","Chelsea","D","D","4.26","3.79",16.1454,0.0571926055259852,0,0.0655800550843965,0.00220366420796319
2016-08-20,"Burnley","Liverpool","Watford","Chelsea","H","A","6.79","1.66",11.2714,0.0819239396400839,1,0.102093666791283,0.00710965110251557
2016-08-20,"Burnley","Liverpool","Watford","Chelsea","D","A","4.26","1.66",7.0716,0.130578298158725,0,0.148371988711244,0.0228646228228223
2016-08-20,"Burnley","Liverpool","West Brom","Everton","D","H","4.26","2.99",12.7374,0.0724156851045452,0,0.0894126753542036,0.00489313244571206
2016-08-20,"Burnley","Liverpool","West Brom","Everton","D","D","4.26","3.15",13.419,0.068737428083362,0,0.0840485479738394,0.00415163351254306
2016-08-20,"Burnley","Liverpool","West Brom","Everton","H","A","6.79","2.56",17.3824,0.0530644529783364,1,0.0585930709558962,0.00155129109405231
2016-08-20,"Burnley","Liverpool","West Brom","Everton","D","A","4.26","2.56",10.9056,0.0845792572119493,0,0.105516054238539,0.00768932786877881
2016-08-20,"Leicester","Arsenal","Stoke","Manchester City","H","H","2.76","6.04",16.6704,0.0555101078277725,0,0.062517898093843,0.00205971099622213
2016-08-20,"Leicester","Arsenal","Stoke","Manchester City","A","H","2.57","6.04",15.5228,0.0596139679395533,0,0.0694064406174115,0.00269952050567731
2016-08-20,"Leicester","Arsenal","Stoke","Manchester City","H","D","2.76","4.11",11.3436,0.0815768981215927,0,0.101430743888562,0.00717209710094979
2016-08-20,"Leicester","Arsenal","Stoke","Manchester City","D","D","3.45","4.11",14.1795,0.0652615184972741,0,0.0784342223206523,0.0036825151373001
2016-08-20,"Leicester","Arsenal","Stoke","Manchester City","A","D","2.57","4.11",10.5627,0.0876078750255236,0,0.108822471267405,0.0086996507375566
2016-08-20,"Leicester","Arsenal","Swansea","Hull City","H","D","2.76","3.48",9.6048,0.0960240121828415,0,0.118580974909215,0.0107818588355687
2016-08-20,"Leicester","Arsenal","Swansea","Hull City","D","D","3.45","3.48",12.006,0.0768192097462732,0,0.0955375020494242,0.00583806333279272
2016-08-20,"Leicester","Arsenal","Swansea","Hull City","A","D","2.57","3.48",8.9436,0.103123063667176,0,0.125783168569334,0.012926662330354
2016-08-20,"Leicester","Arsenal","Swansea","Hull City","H","A","2.76","4.82",13.3032,0.0693285399162424,0,0.0849372419862391,0.00426118015872258
2016-08-20,"Leicester","Arsenal","Swansea","Hull City","D","A","3.45","4.82",16.629,0.0554628319329939,1,0.0627540759485097,0.00188423030686617
2016-08-20,"Leicester","Arsenal","Swansea","Hull City","A","A","2.57","4.82",12.3874,0.0744539961746416,0,0.0922947791160132,0.00531839076766504
2016-08-20,"Leicester","Arsenal","Tottenham","Crystal Palace","H","D","2.76","4.53",12.5028,0.0738375197119188,0,0.0913347218395008,0.00524711769988564
2016-08-20,"Leicester","Arsenal","Tottenham","Crystal Palace","D","D","3.45","4.53",15.6285,0.059070015769535,0,0.0687414819814942,0.00248463619648485
2016-08-20,"Leicester","Arsenal","Tottenham","Crystal Palace","A","D","2.57","4.53",11.6421,0.0792963246711657,0,0.0987332668946669,0.00646794367996688
2016-08-20,"Leicester","Arsenal","Watford","Chelsea","H","H","2.76","5.71",15.7596,0.0585157750647292,0,0.0679255446941882,0.00233995792498414
2016-08-20,"Leicester","Arsenal","Watford","Chelsea","A","H","2.57","5.71",14.6747,0.0628418440383862,0,0.0749784283639561,0.0030538955633523
2016-08-20,"Leicester","Arsenal","Watford","Chelsea","H","D","2.76","3.79",10.4604,0.0881596505592622,0,0.109827641386098,0.00859520695862536
2016-08-20,"Leicester","Arsenal","Watford","Chelsea","D","D","3.45","3.79",13.0755,0.0705277204474097,0,0.086711499343823,0.00449295936946647
2016-08-20,"Leicester","Arsenal","Watford","Chelsea","A","D","2.57","3.79",9.7403,0.0946772900947718,0,0.117152791280793,0.010385165116398
2016-08-20,"Leicester","Arsenal","West Brom","Everton","H","H","2.76","2.99",8.2524,0.111625295527508,0,0.133736995636758,0.0156096990906382
2016-08-20,"Leicester","Arsenal","West Brom","Everton","D","H","3.45","2.99",10.3155,0.0893002364220062,0,0.111266309750828,0.0088177333441048
2016-08-20,"Leicester","Arsenal","West Brom","Everton","A","H","2.57","2.99",7.6843,0.11987774928246,0,0.14061005358848,0.0185313827684586
2016-08-20,"Leicester","Arsenal","West Brom","Everton","H","D","2.76","3.15",8.694,0.105955439246745,0,0.128604492053275,0.0137288495259641
2016-08-20,"Leicester","Arsenal","West Brom","Everton","D","D","3.45","3.15",10.8675,0.0847643513973964,0,0.105878696404596,0.00764316760952162
2016-08-20,"Leicester","Arsenal","West Brom","Everton","A","D","2.57","3.15",8.0955,0.113788720747478,0,0.135604534931198,0.0163546842181475
2016-08-20,"Leicester","Arsenal","West Brom","Everton","H","A","2.76","2.56",7.0656,0.130374856885644,0,0.148449820903598,0.0225558300166749
2016-08-20,"Leicester","Arsenal","West Brom","Everton","D","A","3.45","2.56",8.832,0.104299885508515,1,0.127037584468442,0.0131993856619442
2016-08-20,"Leicester","Arsenal","West Brom","Everton","A","A","2.57","2.56",6.5792,0.140013464982248,0,0.154878588552962,0.0265468016117402
2016-08-20,"Stoke","Manchester City","Swansea","Hull City","H","H","6.04","1.83",11.0532,0.0837206195058836,0,0.104122237033358,0.00770102466848639
2016-08-20,"Stoke","Manchester City","Swansea","Hull City","D","H","4.11","1.83",7.5213,0.123034681706943,0,0.142639249245797,0.0201201829458322
2016-08-20,"Stoke","Manchester City","Swansea","Hull City","D","D","4.11","3.48",14.3028,0.0646992722769271,0,0.0775593556123281,0.00357969104191959
2016-08-20,"Stoke","Manchester City","Swansea","Hull City","A","A","1.59","4.82",7.6638,0.120746986028137,1,0.140863845757937,0.0192611467922512
2016-08-20,"Stoke","Manchester City","Tottenham","Crystal Palace","H","H","6.04","1.45",8.758,0.105762505464321,0,0.127875638047483,0.0141210323616689
2016-08-20,"Stoke","Manchester City","Tottenham","Crystal Palace","A","D","1.59","4.53",7.2027,0.128600111466051,0,0.146680231085206,0.0223668116338065
2016-08-20,"Stoke","Manchester City","Tottenham","Crystal Palace","A","A","1.59","7.7",12.243,0.0756569486936636,0,0.0935098222486039,0.00585833423271542
2016-08-20,"Stoke","Manchester City","Watford","Chelsea","A","H","1.59","5.71",9.0789,0.101914788378676,0,0.124277528803992,0.0128093094453277
2016-08-20,"Stoke","Manchester City","Watford","Chelsea","D","D","4.11","3.79",15.5769,0.0594004052289712,0,0.0690653010985482,0.0026588193612258
2016-08-20,"Stoke","Manchester City","Watford","Chelsea","H","A","6.04","1.66",10.0264,0.0922837880207414,0,0.114189549639911,0.00996170538459013
2016-08-20,"Stoke","Manchester City","Watford","Chelsea","D","A","4.11","1.66",6.8226,0.135618997480603,0,0.151632044666184,0.0251210808647211
2016-08-20,"Stoke","Manchester City","West Brom","Everton","D","H","4.11","2.99",12.2889,0.0752111396321887,0,0.0931219377013229,0.00562006284119689
2016-08-20,"Stoke","Manchester City","West Brom","Everton","D","D","4.11","3.15",12.9465,0.0713908912699188,0,0.0877326320354717,0.00480722449115129
2016-08-20,"Stoke","Manchester City","West Brom","Everton","H","A","6.04","2.56",15.4624,0.0597748198097322,0,0.0697892883483864,0.00266132601840973
2016-08-20,"Stoke","Manchester City","West Brom","Everton","D","A","4.11","2.56",10.5216,0.0878442607422829,0,0.109225264499466,0.00867507076365865
2016-08-20,"Swansea","Hull City","Tottenham","Crystal Palace","A","H","4.82","1.45",6.989,0.132090539338792,1,0.149446611359122,0.0234524794237581
2016-08-20,"Swansea","Hull City","Tottenham","Crystal Palace","H","D","1.83","4.53",8.2899,0.11136211286491,0,0.133294078363456,0.0157057670339443
2016-08-20,"Swansea","Hull City","Tottenham","Crystal Palace","D","D","3.48","4.53",15.7644,0.0585611110755131,0,0.0678958545042589,0.00240408255528651
