"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","implied.joint.prob","result.mat","predict.prob","kelly.criterion"
2015-08-15,"Swansea","Newcastle","West Ham","Leicester","D","D","3.65","3.38",12.337,0.0740226045031184,0,0.0863040886412065,0.00459339287405032
2015-08-15,"Swansea","Newcastle","West Ham","Leicester","H","A","1.84","3.08",5.6672,0.161140752356538,1,0.17921247147818,0.03532193071575
2015-08-15,"Swansea","Newcastle","West Ham","Leicester","D","A","3.65","3.08",11.242,0.0812325984482274,0,0.0977388815376537,0.00618216538567446
2015-08-15,"Swansea","Newcastle","West Ham","Leicester","A","A","4.36","3.08",13.4288,0.0680043542055114,0,0.0761390072881381,0.00341161982742813
2015-08-15,"Tottenham","Stoke","Watford","West Brom","D","H","3.77","2.04",7.6908,0.11846778181757,0,0.144711164380848,0.0170349772216257
2015-08-15,"Tottenham","Stoke","Watford","West Brom","A","H","5.25","2.04",10.71,0.0850711499909024,0,0.103776363894623,0.00693888269721349
2015-08-15,"Tottenham","Stoke","Watford","West Brom","H","D","1.69","3.42",5.7798,0.157637291325403,0,0.177132753745019,0.0333913388379261
2015-08-15,"Tottenham","Stoke","Watford","West Brom","D","D","3.77","3.42",12.8934,0.0706649926631118,1,0.0809765445747739,0.00377459813499854
2015-08-15,"Tottenham","Stoke","Watford","West Brom","H","A","1.69","3.77",6.3713,0.143002529531268,0,0.166521672599003,0.0267411549475805
2015-08-15,"Tottenham","Stoke","West Ham","Leicester","D","H","3.77","2.35",8.8595,0.103015160484647,0,0.127450140947589,0.0120384538042519
2015-08-15,"Tottenham","Stoke","West Ham","Leicester","A","H","5.25","2.35",12.3375,0.0739746961956416,0,0.0862991594434877,0.00454449534807956
2015-08-15,"Tottenham","Stoke","West Ham","Leicester","H","D","1.69","3.38",5.7122,0.159774310128099,0,0.178379017585963,0.0345954284094524
2015-08-15,"Tottenham","Stoke","West Ham","Leicester","D","D","3.77","3.38",12.7426,0.0716229666091479,0,0.0823896324711786,0.00406828020403881
2015-08-15,"Tottenham","Stoke","West Ham","Leicester","D","A","3.77","3.08",11.6116,0.0785992295905584,1,0.0937334417838036,0.00553944570830385
2015-08-15,"Watford","West Brom","West Ham","Leicester","D","H","3.42","2.35",8.037,0.113514128264416,0,0.139401860163649,0.0154189781332232
2015-08-15,"Watford","West Brom","West Ham","Leicester","A","H","3.77","2.35",8.8595,0.102975681343316,0,0.127450140947589,0.0119949704901607
2015-08-15,"Watford","West Brom","West Ham","Leicester","H","D","2.04","3.38",6.8952,0.132311325104581,0,0.157558476777828,0.0224105404638603
2015-08-15,"Watford","West Brom","West Ham","Leicester","D","D","3.42","3.38",11.5596,0.0789225447992238,0,0.0942878114358169,0.00558601694795654
2015-08-15,"Watford","West Brom","West Ham","Leicester","A","D","3.77","3.38",12.7426,0.0715955180937256,0,0.0823896324711786,0.00403883435802239
2015-08-15,"Watford","West Brom","West Ham","Leicester","H","A","2.04","3.08",6.2832,0.145198791835547,0,0.168068883109076,0.027832632981684
2015-08-15,"Watford","West Brom","West Ham","Leicester","D","A","3.42","3.08",10.5336,0.086609805656291,1,0.105851081654519,0.00741595513748434
2015-08-15,"Watford","West Brom","West Ham","Leicester","A","A","3.77","3.08",11.6116,0.0785691075184391,0,0.0937334417838036,0.00550693519442305
2015-08-16,"Crystal Palace","Arsenal","Manchester City","Chelsea","H","H","5.07","1.98",10.0386,0.0910701156683588,0,0.111872348257801,0.00872906840406429
2015-08-16,"Crystal Palace","Arsenal","Manchester City","Chelsea","D","H","3.89","1.98",7.7022,0.118695497799121,0,0.144533653732475,0.0174217391862549
2015-08-16,"Crystal Palace","Arsenal","Manchester City","Chelsea","D","D","3.89","3.51",13.6539,0.0669564346559142,0,0.0741865929519874,0.00328440431968382
2015-08-16,"Crystal Palace","Arsenal","Manchester City","Chelsea","A","D","1.69","3.51",5.9319,0.154118657284915,0,0.174353933734729,0.0320913137405641
2015-08-16,"Crystal Palace","Arsenal","Manchester City","Chelsea","A","A","1.69","3.91",6.6079,0.138352042728913,0,0.162423605344706,0.0250950391837713
2015-08-22,"Crystal Palace","Aston Villa","Leicester","Tottenham","D","H","3.64","2.5",9.1,0.100416083936197,0,0.124127094643371,0.0113483694744345
2015-08-22,"Crystal Palace","Aston Villa","Leicester","Tottenham","A","H","4.69","2.5",11.725,0.0779348711146605,0,0.0925347691994464,0.00547395725333715
2015-08-22,"Crystal Palace","Aston Villa","Leicester","Tottenham","H","D","1.8","3.4",6.12,0.14931149735611,1,0.170965636149551,0.029832775074665
2015-08-22,"Crystal Palace","Aston Villa","Leicester","Tottenham","D","D","3.64","3.4",12.376,0.0738353558354391,0,0.0859203876879569,0.0045945780121316
2015-08-22,"Crystal Palace","Aston Villa","Leicester","Tottenham","D","A","3.64","2.82",10.2648,0.089021351007267,0,0.109083956572991,0.00815185940575314
2015-08-22,"Crystal Palace","Aston Villa","Leicester","Tottenham","A","A","4.69","2.82",13.2258,0.0690911977966848,0,0.0779406802010059,0.00365313440458631
2015-08-22,"Crystal Palace","Aston Villa","Manchester United","Newcastle","A","H","4.69","1.34",6.2846,0.146064467092974,0,0.168044205811687,0.0288397007493137
2015-08-22,"Crystal Palace","Aston Villa","Manchester United","Newcastle","H","D","1.8","5.15",9.27,0.099024460614078,1,0.121823912766886,0.0112955862824401
2015-08-22,"Crystal Palace","Aston Villa","Norwich","Stoke","D","H","3.64","2.17",7.8988,0.116174813145269,0,0.141501160984253,0.0168552209693882
2015-08-22,"Crystal Palace","Aston Villa","Norwich","Stoke","A","H","4.69","2.17",10.1773,0.090165526620209,0,0.110155161168505,0.00876532501697827
2015-08-22,"Crystal Palace","Aston Villa","Norwich","Stoke","H","D","1.8","3.34",6.012,0.152634999013948,1,0.172904563305837,0.031790018839097
2015-08-22,"Crystal Palace","Aston Villa","Norwich","Stoke","D","D","3.64","3.34",12.1576,0.0754788456662378,0,0.0880894754822017,0.0052136639968025
2015-08-22,"Crystal Palace","Aston Villa","Norwich","Stoke","H","A","1.8","3.52",6.336,0.144829800200734,0,0.167140221227082,0.02825807176572
2015-08-22,"Crystal Palace","Aston Villa","Norwich","Stoke","D","A","3.64","3.52",12.8128,0.0716191319673961,0,0.0817290023112038,0.00440749724940962
2015-08-22,"Crystal Palace","Aston Villa","Sunderland","Swansea","H","H","1.8","3.79",6.822,0.134293058337157,0,0.158786537306014,0.0236171517067751
2015-08-22,"Crystal Palace","Aston Villa","Sunderland","Swansea","D","H","3.64","3.79",13.7956,0.0664086552216708,0,0.0729816294977738,0.0033093997147411
2015-08-22,"Crystal Palace","Aston Villa","Sunderland","Swansea","H","D","1.8","3.37",6.066,0.151029878664043,1,0.171932909091824,0.030881262567813
2015-08-22,"Crystal Palace","Aston Villa","Sunderland","Swansea","D","D","3.64","3.37",12.2668,0.0746851048338672,0,0.0869987223347548,0.00493845189825851
2015-08-22,"Crystal Palace","Aston Villa","Sunderland","Swansea","D","A","3.64","2.06",7.4984,0.122179030723365,0,0.147734823654925,0.0188865322205135
2015-08-22,"Crystal Palace","Aston Villa","Sunderland","Swansea","A","A","4.69","2.06",9.6614,0.0948255163823133,0,0.116662877452966,0.00992348816672375
2015-08-22,"Crystal Palace","Aston Villa","West Ham","Bournemouth","D","H","3.64","2.56",9.3184,0.0987447890447933,0,0.121175048873724,0.0114003159719131
