"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","implied.joint.prob","result.mat","predict.prob","kelly.criterion"
2014-08-16,"Leicester","Everton","QPR","Hull City","D","D","3.33","3.17",10.5561,0.0854626160671211,0,0.10514074143973,0.00632368650326494
2014-08-16,"Leicester","Everton","QPR","Hull City","A","D","2.39","3.17",7.5763,0.119075527825738,0,0.147123027246936,0.0163593830810038
2014-08-16,"Leicester","Everton","QPR","Hull City","H","A","2.98","3.26",9.7148,0.0928636638393109,0,0.115755695065338,0.00820166957337136
2014-08-16,"Leicester","Everton","QPR","Hull City","D","A","3.33","3.26",10.8558,0.083103218691035,1,0.101577454598867,0.00576581579043234
2014-08-16,"Leicester","Everton","QPR","Hull City","A","A","2.39","3.26",7.7914,0.115788166628095,0,0.143666676981329,0.0152112581298004
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","H","H","2.98","1.93",5.7514,0.156862618825019,0,0.1793384010138,0.0319792788992282
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","D","H","3.33","1.93",6.4269,0.140375556786353,0,0.166799762298098,0.0246308391769
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","H","D","2.98","3.32",9.8936,0.0911882091362307,0,0.113422356033243,0.00776199641832577
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","D","D","3.33","3.32",11.0556,0.0816038628306209,0,0.0992634565897003,0.00542381893654848
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","A","D","2.39","3.32",7.9348,0.113699105952288,0,0.141401115750269,0.0145026052978004
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","H","A","2.98","4.31",12.8438,0.0702424255991383,0,0.0806143353275633,0.00308185015013859
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","A","A","2.39","4.31",10.3009,0.0875826059771682,0,0.108263957131802,0.0068441343489942
2014-08-16,"Leicester","Everton","West Brom","Sunderland","H","H","2.98","2.08",6.1984,0.145326666718257,0,0.170959171754764,0.0265956524259505
2014-08-16,"Leicester","Everton","West Brom","Sunderland","D","H","3.33","2.08",6.9264,0.13005209213826,0,0.157995712171563,0.0202988740491229
2014-08-16,"Leicester","Everton","West Brom","Sunderland","H","D","2.98","3.32",9.8936,0.091048032160836,0,0.113422356033243,0.0076089516145369
2014-08-16,"Leicester","Everton","West Brom","Sunderland","D","D","3.33","3.32",11.0556,0.0814784191709584,1,0.0992634565897003,0.00528796985039018
2014-08-16,"Leicester","Everton","West Brom","Sunderland","A","D","2.39","3.32",7.9348,0.11352432461895,0,0.141401115750269,0.0143082621014849
2014-08-16,"Leicester","Everton","West Brom","Sunderland","H","A","2.98","3.69",10.9962,0.0819185546812942,0,0.0999463193733617,0.00538753274778977
2014-08-16,"Leicester","Everton","West Brom","Sunderland","D","A","3.33","3.69",12.2877,0.0733084963814585,0,0.0860323769795106,0.00356794657836677
2014-08-16,"Leicester","Everton","West Brom","Sunderland","A","A","2.39","3.69",8.8191,0.10214112675743,0,0.128098995990208,0.0107010891529067
2014-08-16,"Leicester","Everton","West Ham","Tottenham","H","H","2.98","3.65",10.877,0.0829306301445985,0,0.101329610504803,0.00571674028559354
2014-08-16,"Leicester","Everton","West Ham","Tottenham","D","H","3.33","3.65",12.1545,0.0742141975468179,0,0.0873796492070023,0.0038363190677284
2014-08-16,"Leicester","Everton","West Ham","Tottenham","A","H","2.39","3.65",8.7235,0.103403045117533,0,0.129482531052724,0.0111937629781317
2014-08-16,"Leicester","Everton","West Ham","Tottenham","H","D","2.98","3.48",10.3704,0.0869818390884438,0,0.107405182567947,0.00668403418170735
2014-08-16,"Leicester","Everton","West Ham","Tottenham","D","D","3.33","3.48",11.5884,0.0778396037488176,0,0.0933269610340667,0.00458482981001816
2014-08-16,"Leicester","Everton","West Ham","Tottenham","A","D","2.39","3.48",8.3172,0.108454343298562,0,0.13550895596862,0.012766190559387
2014-08-16,"Leicester","Everton","West Ham","Tottenham","H","A","2.98","2.04",6.0792,0.148380784327345,0,0.173162156548115,0.0280819912896214
2014-08-16,"Leicester","Everton","West Ham","Tottenham","D","A","3.33","2.04",6.7932,0.132785206395042,1,0.160305031356479,0.0215068106647951
2014-08-16,"Manchester United","Swansea","QPR","Hull City","D","H","4.65","2.33",10.8345,0.083468589246653,0,0.101827024407918,0.00602286608527337
2014-08-16,"Manchester United","Swansea","Stoke","Aston Villa","D","H","4.65","1.93",8.9745,0.100770877702548,0,0.125877663977082,0.0106180758280229
2014-08-16,"Manchester United","Swansea","Stoke","Aston Villa","H","A","1.42","4.31",6.1202,0.147767759540786,0,0.172401844329301,0.0280755822902573
2014-08-16,"Manchester United","Swansea","West Brom","Sunderland","D","H","4.65","2.08",9.672,0.0933600106161733,0,0.116320560251613,0.00840498912218659
2014-08-16,"Manchester United","Swansea","West Ham","Tottenham","D","A","4.65","2.04",9.486,0.0953220211600487,0,0.11880399834447,0.00904718053064275
2014-08-16,"QPR","Hull City","Stoke","Aston Villa","D","H","3.17","1.93",6.1181,0.147866143553875,0,0.172440721513644,0.028152476079953
2014-08-16,"QPR","Hull City","Stoke","Aston Villa","A","H","3.26","1.93",6.2918,0.143783949406682,0,0.169248923322298,0.0263621810376488
2014-08-16,"QPR","Hull City","Stoke","Aston Villa","H","D","2.33","3.32",7.7356,0.11694759978243,0,0.144556594515072,0.0158609657541351
2014-08-16,"QPR","Hull City","Stoke","Aston Villa","D","D","3.17","3.32",10.5244,0.0859583304394515,0,0.105524204885305,0.00664472890179671
2014-08-16,"QPR","Hull City","Stoke","Aston Villa","A","D","3.26","3.32",10.8232,0.083585247697258,0,0.101959652127605,0.00607537284926916
2014-08-16,"QPR","Hull City","Stoke","Aston Villa","H","A","2.33","4.31",10.0423,0.0900849260505027,0,0.111514019862761,0.00768224961991329
2014-08-16,"QPR","Hull City","West Brom","Sunderland","D","H","3.17","2.08",6.5936,0.136991808017301,0,0.163817753713901,0.0233423937760058
2014-08-16,"QPR","Hull City","West Brom","Sunderland","A","H","3.26","2.08",6.7808,0.133209825587376,0,0.160521428745898,0.0218086619007849
2014-08-16,"QPR","Hull City","West Brom","Sunderland","H","D","2.33","3.32",7.7356,0.11676782477673,0,0.144556594515072,0.015660611165385
2014-08-16,"QPR","Hull City","West Brom","Sunderland","D","D","3.17","3.32",10.5244,0.0858261929746946,0,0.105524204885305,0.00650112555033366
2014-08-16,"QPR","Hull City","West Brom","Sunderland","A","D","3.26","3.32",10.8232,0.0834567581993196,1,0.101959652127605,0.00593601577758265
2014-08-16,"QPR","Hull City","West Brom","Sunderland","H","A","2.33","3.69",8.5977,0.105059397902099,0,0.131323009333243,0.011814078492459
2014-08-16,"QPR","Hull City","West Brom","Sunderland","D","A","3.17","3.69",11.6973,0.0772203145463377,0,0.0921545667884698,0.00454504614646825
2014-08-16,"QPR","Hull City","West Brom","Sunderland","A","A","3.26","3.69",12.0294,0.0750884653717456,0,0.0886628370828075,0.00410196295196765
2014-08-16,"QPR","Hull City","West Ham","Tottenham","H","H","2.33","3.65",8.5045,0.106357370494754,0,0.132701207106272,0.0123342625453357
2014-08-16,"QPR","Hull City","West Ham","Tottenham","D","H","3.17","3.65",11.5705,0.078174344874693,0,0.0935209807683436,0.00484188752412564
2014-08-16,"QPR","Hull City","West Ham","Tottenham","A","H","3.26","3.65",11.899,0.0760161574395021,0,0.0900189942102432,0.00438395009315759
2014-08-16,"QPR","Hull City","West Ham","Tottenham","H","D","2.33","3.48",8.1084,0.111552989168348,0,0.138699451951043,0.0140114878254504
2014-08-16,"QPR","Hull City","West Ham","Tottenham","D","D","3.17","3.48",11.0316,0.0819932065496062,0,0.0995388453648996,0.00569356282388441
2014-08-16,"QPR","Hull City","West Ham","Tottenham","A","D","3.26","3.48",11.3448,0.0797295904178686,0,0.095999459835084,0.00518237948029719
2014-08-16,"QPR","Hull City","West Ham","Tottenham","D","A","3.17","2.04",6.4668,0.139870764114034,0,0.166081996138782,0.0246769413404274
2014-08-16,"QPR","Hull City","West Ham","Tottenham","A","A","3.26","2.04",6.6504,0.13600930130107,1,0.162811744240875,0.0230752457354877
2014-08-16,"Stoke","Aston Villa","West Brom","Sunderland","D","H","3.32","2.08",6.9056,0.13080644174972,0,0.158354496267997,0.0208598775104113
2014-08-16,"Stoke","Aston Villa","West Brom","Sunderland","A","H","4.31","2.08",8.9648,0.100760414526467,0,0.126015322167853,0.0105188055153942
2014-08-16,"Stoke","Aston Villa","West Brom","Sunderland","H","D","1.93","3.32",6.4076,0.140972745512652,0,0.167147861291637,0.0250070812641302
2014-08-16,"Stoke","Aston Villa","West Brom","Sunderland","D","D","3.32","3.32",11.0224,0.0819510237468126,0,0.0996445962178531,0.00558948393336545
2014-08-16,"Stoke","Aston Villa","West Brom","Sunderland","H","A","1.93","3.69",7.1217,0.126837266965313,0,0.154659833515241,0.0193274188996753
2014-08-16,"Stoke","Aston Villa","West Brom","Sunderland","D","A","3.32","3.69",12.2508,0.0737337124226065,0,0.0864036580148027,0.00383104333263506
2014-08-16,"Stoke","Aston Villa","West Ham","Tottenham","H","H","1.93","3.65",7.0445,0.128404297612125,0,0.155971377351639,0.0200575137986035
2014-08-16,"Stoke","Aston Villa","West Ham","Tottenham","D","H","3.32","3.65",12.118,0.0746446669853619,0,0.0877522459428209,0.00410378171210088
2014-08-16,"Stoke","Aston Villa","West Ham","Tottenham","H","D","1.93","3.48",6.7164,0.134676921346051,0,0.161649187729171,0.0225361460293294
2014-08-16,"Stoke","Aston Villa","West Ham","Tottenham","D","D","3.32","3.48",11.5536,0.0782911018668307,0,0.0937045027655915,0.00486922303261831
2014-08-16,"Stoke","Aston Villa","West Ham","Tottenham","D","A","3.32","2.04",6.7728,0.133555409066947,0,0.160661168188214,0.0220840485619737
2014-08-16,"Stoke","Aston Villa","West Ham","Tottenham","A","A","4.31","2.04",8.7924,0.102877948515606,1,0.128484093436756,0.0112638343572391
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","H","H","2.08","3.65",7.592,0.118961220359869,0,0.146868382293051,0.0164194629529641
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","D","H","3.32","3.65",12.118,0.0745299211893158,0,0.0877522459428209,0.00398028871403879
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","A","H","3.69","3.65",13.4685,0.0670567312597638,0,0.0749104734025212,0.00257573677241297
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","H","D","2.08","3.48",7.2384,0.124772544342967,0,0.152694756181253,0.0185349914616991
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","D","D","3.32","3.48",11.5536,0.0781707506727019,0,0.0937045027655915,0.00473928485195745
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","A","D","3.69","3.48",12.8412,0.0703324911201546,0,0.080638906480253,0.00316580695405302
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","D","A","3.32","2.04",6.7728,0.133350104088727,1,0.160661168188214,0.0218523303249258
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","A","A","3.69","2.04",7.5276,0.119978955440264,0,0.147915295950784,0.0167821539299049
2014-08-17,"Liverpool","Southampton","Newcastle","Manchester City","H","H","1.39","5.29",7.3531,0.12245492002265,0,0.150783825202402,0.0173987037703184
2014-08-17,"Liverpool","Southampton","Newcastle","Manchester City","H","D","1.39","4.04",5.6156,0.160343199732628,0,0.181948042373806,0.0334224668788626
2014-08-17,"Liverpool","Southampton","Newcastle","Manchester City","D","A","4.7","1.62",7.614,0.118258901026865,0,0.146512184231191,0.0158975010996373
2014-08-17,"Liverpool","Southampton","Newcastle","Manchester City","A","A","8.22","1.62",13.3164,0.0676176198085479,0,0.0762631068098713,0.00249074572068694
2014-08-23,"Aston Villa","Newcastle","Crystal Palace","West Ham","H","H","2.56","2.49",6.3744,0.142072154506641,0,0.167748051571817,0.0257334902772312
2014-08-23,"Aston Villa","Newcastle","Crystal Palace","West Ham","D","H","3.24","2.49",8.0676,0.112254541832408,0,0.139330385535111,0.014351518081074
2014-08-23,"Aston Villa","Newcastle","Crystal Palace","West Ham","A","H","2.86","2.49",7.1214,0.127169480956993,0,0.154664912287908,0.0196965675377544
2014-08-23,"Aston Villa","Newcastle","Crystal Palace","West Ham","H","D","2.56","3.24",8.2944,0.109185081704178,0,0.135854231773462,0.0133408186752762
2014-08-23,"Aston Villa","Newcastle","Crystal Palace","West Ham","D","D","3.24","3.24",10.4976,0.086269694186017,0,0.105849383653586,0.00679829965028929
2014-08-23,"Aston Villa","Newcastle","Crystal Palace","West Ham","A","D","2.86","3.24",9.2664,0.0977321011058374,0,0.121796632715419,0.00984658145979182
2014-08-23,"Aston Villa","Newcastle","Crystal Palace","West Ham","H","A","2.56","2.92",7.4752,0.121150570110115,0,0.148771789837761,0.017453969452917
2014-08-23,"Aston Villa","Newcastle","Crystal Palace","West Ham","D","A","3.24","2.92",9.4608,0.0957239072474983,1,0.119144067956678,0.00927964937501227
2014-08-23,"Aston Villa","Newcastle","Crystal Palace","West Ham","A","A","2.86","2.92",8.3512,0.108442468350313,0,0.134995481647172,0.0131009579933867
2014-08-23,"Aston Villa","Newcastle","Everton","Arsenal","H","H","2.56","2.64",6.7584,0.134532066007633,0,0.160912952725035,0.0229796925811059
2014-08-23,"Aston Villa","Newcastle","Everton","Arsenal","D","H","3.24","2.64",8.5536,0.106296941043068,0,0.131973578564136,0.0127507323932468
2014-08-23,"Aston Villa","Newcastle","Everton","Arsenal","A","H","2.86","2.64",7.5504,0.120420310832007,0,0.147543928603666,0.0175503060172624
2014-08-23,"Aston Villa","Newcastle","Everton","Arsenal","H","D","2.56","3.31",8.4736,0.107300499776481,0,0.133160910261466,0.0130702704841821
2014-08-23,"Aston Villa","Newcastle","Everton","Arsenal","D","D","3.24","3.31",10.7244,0.0847806417987007,1,0.103125985519937,0.00671955908220357
2014-08-23,"Aston Villa","Newcastle","Everton","Arsenal","A","D","2.86","3.31",9.4666,0.0960452025971295,0,0.119065721423152,0.00967954446527478
2014-08-23,"Aston Villa","Newcastle","Everton","Arsenal","H","A","2.56","2.72",6.9632,0.13057524053682,0,0.157362596066106,0.0213949161115665
2014-08-23,"Aston Villa","Newcastle","Everton","Arsenal","D","A","3.24","2.72",8.8128,0.103170560424154,0,0.128189770447517,0.0117767238458233
2014-08-23,"Aston Villa","Newcastle","Everton","Arsenal","A","A","2.86","2.72",7.7792,0.116878536984007,0,0.143860846643752,0.0162860612440769
2014-08-23,"Aston Villa","Newcastle","Southampton","West Brom","D","H","3.24","1.7",5.508,0.164937107325049,0,0.184037062721882,0.0366238171168515
2014-08-23,"Aston Villa","Newcastle","Southampton","West Brom","H","D","2.56","3.8",9.728,0.0933874986786977,0,0.115581979194028,0.00887850340266281
2014-08-23,"Aston Villa","Newcastle","Southampton","West Brom","D","D","3.24","3.8",12.312,0.0737876532769957,1,0.0857886871074169,0.00421040367340464
2014-08-23,"Aston Villa","Newcastle","Southampton","West Brom","A","D","2.86","3.8",10.868,0.0835916072089042,0,0.101434759880069,0.00637485688946576
2014-08-23,"Aston Villa","Newcastle","Southampton","West Brom","H","A","2.56","5.05",12.928,0.0702717811839706,0,0.079822396420578,0.00351932434766746
2014-08-23,"Aston Villa","Newcastle","Swansea","Burnley","D","H","3.24","1.67",5.4108,0.167591878809839,1,0.185940391283442,0.0377472227310093
2014-08-23,"Aston Villa","Newcastle","Swansea","Burnley","H","D","2.56","3.75",9.6,0.0944589726941955,0,0.117276350826623,0.00903057389176106
2014-08-23,"Aston Villa","Newcastle","Swansea","Burnley","D","D","3.24","3.75",12.15,0.0746342500299816,0,0.0874255061572261,0.00426423102085472
2014-08-23,"Aston Villa","Newcastle","Swansea","Burnley","A","D","2.86","3.75",10.725,0.084550688845154,0,0.103118866015344,0.00647398853344004
2014-08-23,"Chelsea","Leicester","Southampton","West Brom","D","H","6.79","1.7",11.543,0.0785276414788742,0,0.0938197806412474,0.00506257263401051
2014-08-23,"Chelsea","Leicester","Southampton","West Brom","H","A","1.19","5.05",6.0095,0.150835271751501,0,0.174460893097477,0.0296904357077748
2014-08-23,"Chelsea","Leicester","Swansea","Burnley","D","H","6.79","1.67",11.3393,0.0797915956414452,0,0.0960606043970438,0.00521618177205593
2014-08-23,"Chelsea","Leicester","Swansea","Burnley","H","A","1.19","5.38",6.4022,0.14132342639359,0,0.167245363036925,0.0253205389268351
2014-08-23,"Crystal Palace","West Ham","Everton","Arsenal","H","H","2.49","2.64",6.5736,0.137815233823056,0,0.164173197031517,0.0239744228247268
2014-08-23,"Crystal Palace","West Ham","Everton","Arsenal","D","H","3.24","2.64",8.5536,0.105913559326978,0,0.131973578564136,0.0123272211222152
2014-08-23,"Crystal Palace","West Ham","Everton","Arsenal","A","H","2.92","2.64",7.7088,0.117520524732674,0,0.14498567723162,0.0161885989487171
2014-08-23,"Crystal Palace","West Ham","Everton","Arsenal","H","D","2.49","3.31",8.2419,0.10991909888002,0,0.136652168302486,0.0136098008871855
2014-08-23,"Crystal Palace","West Ham","Everton","Arsenal","D","D","3.24","3.31",10.7244,0.0844748630281637,0,0.103125985519937,0.00638769976421534
2014-08-23,"Crystal Palace","West Ham","Everton","Arsenal","A","D","2.92","3.31",9.6652,0.0937323822641269,1,0.116410531320736,0.00875810913883403
2014-08-23,"Crystal Palace","West Ham","Everton","Arsenal","H","A","2.49","2.72",6.7728,0.133761844592966,0,0.160661168188214,0.0223170427960543
2014-08-23,"Crystal Palace","West Ham","Everton","Arsenal","D","A","3.24","2.72",8.8128,0.10279845464089,0,0.128189770447517,0.0113666976134253
2014-08-23,"Crystal Palace","West Ham","Everton","Arsenal","A","A","2.92","2.72",7.9424,0.114064038711125,0,0.141281902129225,0.0149926528092557
2014-08-23,"Crystal Palace","West Ham","Southampton","West Brom","D","H","3.24","1.7",5.508,0.164342227823977,0,0.184037062721882,0.0359375301939798
2014-08-23,"Crystal Palace","West Ham","Southampton","West Brom","H","D","2.49","3.8",9.462,0.0956665600142111,0,0.119127854571969,0.00922673589016327
2014-08-23,"Crystal Palace","West Ham","Southampton","West Brom","D","D","3.24","3.8",12.312,0.0735215229738845,0,0.0857886871074169,0.0039242816107448
2014-08-23,"Crystal Palace","West Ham","Southampton","West Brom","A","D","2.92","3.8",11.096,0.081578676176502,1,0.0988014595777057,0.00565098736834242
2014-08-23,"Crystal Palace","West Ham","Southampton","West Brom","H","A","2.49","5.05",12.5745,0.0719867184265351,0,0.0831969676192791,0.00362226437125024
2014-08-23,"Crystal Palace","West Ham","Swansea","Burnley","D","H","3.24","1.67",5.4108,0.166987424330995,0,0.185940391283442,0.0370484813489955
2014-08-23,"Crystal Palace","West Ham","Swansea","Burnley","H","D","2.49","3.75",9.3375,0.0967641826581151,0,0.120820471653115,0.00938949657909353
2014-08-23,"Crystal Palace","West Ham","Swansea","Burnley","D","D","3.24","3.75",12.15,0.0743650663020699,0,0.0874255061572261,0.00397457704747446
2014-08-23,"Crystal Palace","West Ham","Swansea","Burnley","A","D","2.92","3.75",10.95,0.0825146626091461,0,0.100480400770779,0.00573764692790306
2014-08-23,"Crystal Palace","West Ham","Swansea","Burnley","H","A","2.49","5.38",13.3962,0.0674471533397642,0,0.0755505908517751,0.00266944487084632
2014-08-23,"Everton","Arsenal","Southampton","West Brom","D","H","3.31","1.7",5.627,0.161505609600311,0,0.181727818826114,0.0349786154250145
2014-08-23,"Everton","Arsenal","Southampton","West Brom","H","D","2.64","3.8",10.032,0.0905893206958682,0,0.111645269115473,0.00815543025858285
2014-08-23,"Everton","Arsenal","Southampton","West Brom","D","D","3.31","3.8",12.578,0.0722525095580338,1,0.0831629107904694,0.00392525293393852
2014-08-23,"Everton","Arsenal","Southampton","West Brom","A","D","2.72","3.8",10.336,0.0879249289106956,0,0.107829472557771,0.00746664811594395
2014-08-23,"Everton","Arsenal","Southampton","West Brom","H","A","2.64","5.05",13.332,0.0681662215137226,0,0.0761233210976601,0.00314851439076159
2014-08-23,"Everton","Arsenal","Swansea","Burnley","D","H","3.31","1.67",5.5277,0.164105148866848,1,0.183653183400442,0.0360516459281172
2014-08-23,"Everton","Arsenal","Swansea","Burnley","H","D","2.64","3.75",9.9,0.0916286900395227,0,0.113339622360116,0.00829187261195599
2014-08-23,"Everton","Arsenal","Swansea","Burnley","D","D","3.31","3.75",12.4125,0.0730814929620362,0,0.0847876522269313,0.00397293698530083
2014-08-23,"Everton","Arsenal","Swansea","Burnley","A","D","2.72","3.75",10.2,0.088933728567772,0,0.109521762299184,0.00758852576132313
2014-08-23,"Southampton","West Brom","Swansea","Burnley","D","H","3.8","1.67",6.346,0.142826635522619,1,0.168262861564788,0.0261409066256162
2014-08-23,"Southampton","West Brom","Swansea","Burnley","A","H","5.05","1.67",8.4335,0.10747350791801,0,0.133759544991952,0.012861063747555
2014-08-23,"Southampton","West Brom","Swansea","Burnley","H","D","1.7","3.75",6.375,0.142176914357104,0,0.167737189176091,0.0258619196936607
2014-08-23,"Southampton","West Brom","Swansea","Burnley","H","A","1.7","5.38",9.146,0.0991010090779072,0,0.123465569866861,0.0103074952870445
2014-08-24,"Hull City","Stoke","Sunderland","Manchester United","H","H","2.44","5.28",12.8832,0.0702217790180703,0,0.0802428467931119,0.00325031559595372
2014-08-24,"Hull City","Stoke","Sunderland","Manchester United","H","D","2.44","3.99",9.7356,0.0929250609562435,0,0.115482066642551,0.00843281655036427
2014-08-24,"Hull City","Stoke","Sunderland","Manchester United","D","D","3.13","3.99",12.4887,0.0724399836208416,1,0.0840359352282295,0.00367427481427321
2014-08-24,"Hull City","Stoke","Sunderland","Manchester United","A","D","3.09","3.99",12.3291,0.0733777180366453,0,0.0856175874303402,0.00385897468838066
2014-08-24,"Hull City","Stoke","Tottenham","QPR","H","D","2.44","4.1",10.004,0.0902922001065371,0,0.112002765057457,0.00762155307877786
2014-08-24,"Hull City","Stoke","Tottenham","QPR","D","D","3.13","4.1",12.833,0.0703875297955114,0,0.0807164461528872,0.00318500899709534
2014-08-24,"Hull City","Stoke","Tottenham","QPR","A","D","3.09","4.1",12.669,0.0712986952297575,0,0.0822819978509048,0.00335654110215173
2014-08-24,"Sunderland","Manchester United","Tottenham","QPR","H","H","5.28","1.55",8.184,0.110705434919807,0,0.137536868555374,0.0138745807081139
2014-08-24,"Sunderland","Manchester United","Tottenham","QPR","D","H","3.99","1.55",6.1845,0.146497417638241,1,0.171214889027716,0.0276996471097761
2014-08-24,"Sunderland","Manchester United","Tottenham","QPR","A","D","1.64","4.1",6.724,0.134743200384251,0,0.161515758463229,0.0227213464723208
2014-08-24,"Sunderland","Manchester United","Tottenham","QPR","A","A","1.64","6.16",10.1024,0.0896829742817255,0,0.110750949405766,0.00769015960037059
2014-08-30,"Burnley","Manchester United","Everton","Chelsea","A","H","1.55","4.02",6.231,0.145260035137995,0,0.170360646482602,0.027055089091528
2014-08-30,"Burnley","Manchester United","Everton","Chelsea","H","A","6.25","1.96",12.25,0.0738869615465182,0,0.0864117239710171,0.00399163788965168
2014-08-30,"Burnley","Manchester United","Everton","Chelsea","D","A","4.07","1.96",7.9772,0.113462778787651,1,0.140737128826491,0.0147084655037372
2014-08-30,"Burnley","Manchester United","Manchester City","Stoke","H","H","6.25","1.21",7.5625,0.119596967703982,0,0.147347164414933,0.0167761756110166
2014-08-30,"Burnley","Manchester United","Manchester City","Stoke","A","D","1.55","6.67",10.3385,0.0874838775703792,0,0.107798586552444,0.00700443827685527
2014-08-30,"Burnley","Manchester United","Newcastle","Crystal Palace","H","H","6.25","1.69",10.5625,0.0857389750103876,0,0.1050634764961,0.00666775122750221
2014-08-30,"Burnley","Manchester United","Newcastle","Crystal Palace","D","H","4.07","1.69",6.8783,0.131663045163372,0,0.158826427278315,0.0214442219608243
2014-08-30,"Burnley","Manchester United","Newcastle","Crystal Palace","A","D","1.55","3.62",5.611,0.161400449749994,0,0.182036964354992,0.0345513270378472
2014-08-30,"Burnley","Manchester United","Newcastle","Crystal Palace","A","A","1.55","5.47",8.4785,0.106813460346431,0,0.133087920159912,0.0125805606625607
2014-08-30,"Burnley","Manchester United","QPR","Sunderland","D","H","4.07","2.48",10.0936,0.0896055974064763,1,0.110862385867939,0.00754076700033905
2014-08-30,"Burnley","Manchester United","QPR","Sunderland","D","D","4.07","3.18",12.9426,0.0698810948327236,0,0.0796858222740489,0.00317051680801688
2014-08-30,"Burnley","Manchester United","QPR","Sunderland","D","A","4.07","2.99",12.1693,0.0743216995210907,0,0.0872289885212978,0.00403107659664449
2014-08-30,"Burnley","Manchester United","Swansea","West Brom","H","H","6.25","1.94",12.125,0.074684780792623,0,0.087680674755331,0.00418457361491804
2014-08-30,"Burnley","Manchester United","Swansea","West Brom","D","H","4.07","1.94",7.8958,0.114687931192603,1,0.142014226141844,0.0151677004311877
2014-08-30,"Burnley","Manchester United","Swansea","West Brom","A","A","1.55","4.13",6.4015,0.141459496541522,0,0.167258005551963,0.0254640221838273
2014-08-30,"Burnley","Manchester United","West Ham","Southampton","D","H","4.07","3.1",12.617,0.0716858078558182,0,0.0827843015727258,0.00351262784963605
2014-08-30,"Burnley","Manchester United","West Ham","Southampton","D","D","4.07","3.27",13.3089,0.0679590227379316,0,0.0763303976655505,0.00282187192535561
2014-08-30,"Burnley","Manchester United","West Ham","Southampton","D","A","4.07","2.36",9.6052,0.0941635611665408,1,0.117207087679773,0.00874919473936741
2014-08-30,"Everton","Chelsea","Manchester City","Stoke","A","D","1.96","6.67",13.0732,0.0691510118618031,0,0.0784738700422916,0.00300763380008322
