Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
27.04.2013,2013,Accrington,Oxford Utd,0,3
27.04.2013,2013,AFC Wimbledon,Fleetwood,2,1
27.04.2013,2013,Burton,Gillingham,3,2
27.04.2013,2013,Cheltenham,Bradford City,0,0
27.04.2013,2013,Chesterfield,Exeter,4,0
27.04.2013,2013,Dag & Red,York,0,1
27.04.2013,2013,Northampton,Barnet,2,0
27.04.2013,2013,Rochdale,Plymouth,1,0
27.04.2013,2013,Rotherham,Aldershot,2,0
27.04.2013,2013,Southend,Morecambe,0,1
27.04.2013,2013,Torquay,Bristol Rovers,3,3
27.04.2013,2013,Wycombe,Port Vale,1,1
20.04.2013,2013,Aldershot,Dag & Red,1,0
20.04.2013,2013,Barnet,Wycombe,1,0
20.04.2013,2013,Bradford City,Burton,1,0
20.04.2013,2013,Bristol Rovers,Accrington,0,1
20.04.2013,2013,Exeter,Cheltenham,0,1
20.04.2013,2013,Fleetwood,Chesterfield,1,3
20.04.2013,2013,Gillingham,AFC Wimbledon,2,2
20.04.2013,2013,Morecambe,Torquay,0,2
20.04.2013,2013,Oxford Utd,Rochdale,3,0
20.04.2013,2013,Plymouth,Rotherham,0,1
20.04.2013,2013,Port Vale,Northampton,2,2
20.04.2013,2013,York,Southend,2,1
16.04.2013,2013,Torquay,Barnet,3,2
16.04.2013,2013,Aldershot,Southend,0,2
16.04.2013,2013,Chesterfield,Plymouth,1,2
16.04.2013,2013,Wycombe,Northampton,0,0
16.04.2013,2013,Bradford City,Rotherham,0,2
13.04.2013,2013,AFC Wimbledon,Exeter,2,2
13.04.2013,2013,Burton,Plymouth,1,0
13.04.2013,2013,Cheltenham,Gillingham,1,0
13.04.2013,2013,Chesterfield,Bradford City,2,2
13.04.2013,2013,Dag & Red,Oxford Utd,0,1
13.04.2013,2013,Northampton,York,0,2
13.04.2013,2013,Rochdale,Port Vale,2,2
13.04.2013,2013,Rotherham,Fleetwood,2,1
13.04.2013,2013,Southend,Bristol Rovers,0,0
13.04.2013,2013,Wycombe,Aldershot,2,1
12.04.2013,2013,Accrington,Morecambe,2,0
10.04.2013,2013,Rochdale,Southend,4,2
09.04.2013,2013,Bradford City,Bristol Rovers,4,1
09.04.2013,2013,Burton,Wycombe,2,0
09.04.2013,2013,Port Vale,Aldershot,1,1
09.04.2013,2013,Rotherham,Exeter,4,1
06.04.2013,2013,Barnet,Chesterfield,0,2
06.04.2013,2013,Bradford City,Northampton,1,0
06.04.2013,2013,Bristol Rovers,AFC Wimbledon,1,0
06.04.2013,2013,Exeter,Dag & Red,0,1
06.04.2013,2013,Fleetwood,Rochdale,0,3
06.04.2013,2013,Gillingham,Torquay,1,0
06.04.2013,2013,Morecambe,Rotherham,2,1
06.04.2013,2013,Oxford Utd,Wycombe,0,1
06.04.2013,2013,Plymouth,Cheltenham,2,0
06.04.2013,2013,York,Accrington,1,1
05.04.2013,2013,Port Vale,Burton,7,1
01.04.2013,2013,Accrington,Burton,3,3
01.04.2013,2013,AFC Wimbledon,Barnet,0,1
01.04.2013,2013,Aldershot,Oxford Utd,3,2
01.04.2013,2013,Cheltenham,Northampton,1,0
01.04.2013,2013,Chesterfield,Port Vale,2,2
01.04.2013,2013,Dag & Red,Bristol Rovers,2,4
01.04.2013,2013,Exeter,Rochdale,1,2
01.04.2013,2013,Gillingham,Rotherham,1,0
01.04.2013,2013,Morecambe,Wycombe,0,1
01.04.2013,2013,Southend,Fleetwood,1,1
01.04.2013,2013,Torquay,Bradford City,1,3
01.04.2013,2013,York,Plymouth,2,0
30.03.2013,2013,Bristol Rovers,York,0,0
30.03.2013,2013,Burton,Chesterfield,0,1
30.03.2013,2013,Fleetwood,Gillingham,2,2
30.03.2013,2013,Plymouth,Exeter,1,0
29.03.2013,2013,Barnet,Dag & Red,0,0
29.03.2013,2013,Bradford City,Southend,2,2
29.03.2013,2013,Northampton,Torquay,1,0
29.03.2013,2013,Oxford Utd,Morecambe,1,1
29.03.2013,2013,Port Vale,Cheltenham,3,2
29.03.2013,2013,Rochdale,Aldershot,1,1
29.03.2013,2013,Rotherham,AFC Wimbledon,1,0
29.03.2013,2013,Wycombe,Accrington,0,1
23.03.2013,2013,AFC Wimbledon,Morecambe,2,0
23.03.2013,2013,Barnet,Cheltenham,0,0
23.03.2013,2013,Fleetwood,Dag & Red,2,1
23.03.2013,2013,Gillingham,Accrington,1,0
23.03.2013,2013,Northampton,Oxford Utd,1,0
23.03.2013,2013,Torquay,York,2,1
19.03.2013,2013,Bradford City,Wycombe,1,0
19.03.2013,2013,Accrington,AFC Wimbledon,4,0
19.03.2013,2013,Barnet,Fleetwood,2,0
19.03.2013,2013,Rochdale,Gillingham,1,1
