Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
21.04.2016,Arsenal,West Brom,2:00,H,1.25,6.11,12.55
20.04.2016,Manchester United,Crystal Palace,2:00,H,1.43,4.55,8.22
20.04.2016,West Ham,Watford,3:01,H,1.45,4.58,7.49
20.04.2016,Liverpool,Everton,4:00,H,1.67,3.97,5.16
19.04.2016,Newcastle,Manchester City,1:01,D,6.08,4.38,1.54
18.04.2016,Stoke,Tottenham,0:04,A,4.79,3.8,1.75
17.04.2016,Arsenal,Crystal Palace,1:01,D,1.32,5.55,9.43
17.04.2016,Bournemouth,Liverpool,1:02,A,2.65,3.36,2.74
17.04.2016,Leicester,West Ham,2:02,D,1.94,3.58,4.02
16.04.2016,Chelsea,Manchester City,0:03,A,2.6,3.44,2.72
16.04.2016,Everton,Southampton,1:01,D,2.96,3.34,2.46
16.04.2016,Manchester United,Aston Villa,1:00,H,1.24,6,13.86
16.04.2016,Newcastle,Swansea,3:00,H,2.4,3.34,3.06
16.04.2016,Norwich,Sunderland,0:03,A,2.32,3.27,3.26
16.04.2016,West Brom,Watford,0:01,A,2.37,3.14,3.32
13.04.2016,Crystal Palace,Everton,0:00,D,2.68,3.28,2.75
10.04.2016,Liverpool,Stoke,4:01,H,1.65,3.89,5.56
10.04.2016,Sunderland,Leicester,0:02,A,3.21,3.25,2.35
10.04.2016,Tottenham,Manchester United,3:00,H,1.98,3.46,4
09.04.2016,Aston Villa,Bournemouth,1:02,A,3.64,3.45,2.09
09.04.2016,Crystal Palace,Norwich,1:00,H,1.92,3.41,4.38
09.04.2016,Manchester City,West Brom,2:01,H,1.34,5.16,10.02
09.04.2016,Southampton,Newcastle,3:01,H,1.62,4.01,5.7
09.04.2016,Swansea,Chelsea,1:00,H,3.05,3.29,2.42
09.04.2016,Watford,Everton,1:01,D,3.41,3.39,2.19
09.04.2016,West Ham,Arsenal,3:03,D,3.83,3.73,1.94
03.04.2016,Leicester,Southampton,1:00,H,2.32,3.23,3.3
03.04.2016,Manchester United,Everton,1:00,H,1.96,3.5,4.04
02.04.2016,Arsenal,Watford,4:00,H,1.35,5.23,9.19
02.04.2016,Aston Villa,Chelsea,0:04,A,5.06,3.59,1.77
02.04.2016,Bournemouth,Manchester City,0:04,A,3.83,3.52,2.01
02.04.2016,Liverpool,Tottenham,1:01,D,2.16,3.45,3.43
02.04.2016,Norwich,Newcastle,3:02,H,2.3,3.29,3.3
02.04.2016,Stoke,Swansea,2:02,D,2.13,3.28,3.73
02.04.2016,Sunderland,West Brom,0:00,D,1.99,3.33,4.16
02.04.2016,West Ham,Crystal Palace,2:02,D,1.87,3.59,4.34
20.03.2016,Manchester City,Manchester United,0:01,A,1.96,3.49,4.05
20.03.2016,Newcastle,Sunderland,1:01,D,2.21,3.2,3.58
20.03.2016,Southampton,Liverpool,3:02,H,2.88,3.18,2.67
20.03.2016,Tottenham,Bournemouth,3:00,H,1.51,4.2,6.95
19.03.2016,Chelsea,West Ham,2:02,D,1.8,3.68,4.65
19.03.2016,Crystal Palace,Leicester,0:01,A,2.89,3.25,2.56
19.03.2016,Everton,Arsenal,0:02,A,2.68,3.46,2.62
19.03.2016,Swansea,Aston Villa,1:00,H,1.67,3.75,5.72
19.03.2016,Watford,Stoke,1:02,A,2.23,3.22,3.65
19.03.2016,West Brom,Norwich,0:01,A,2.4,3.17,3.2
14.03.2016,Leicester,Newcastle,1:00,H,1.55,4.23,6.18
13.03.2016,Aston Villa,Tottenham,0:02,A,7.08,4.28,1.49
12.03.2016,Bournemouth,Swansea,3:02,H,1.98,3.39,4.1
12.03.2016,Norwich,Manchester City,0:00,D,6.39,4.18,1.55
12.03.2016,Stoke,Southampton,1:02,A,2.72,3.14,2.81
06.03.2016,Crystal Palace,Liverpool,1:02,A,3.67,3.38,2.1
06.03.2016,West Brom,Manchester United,1:00,H,4.33,3.38,1.94
05.03.2016,Chelsea,Stoke,1:01,D,1.52,4.17,6.99
05.03.2016,Everton,West Ham,2:03,A,1.65,4.06,5.29
05.03.2016,Manchester City,Aston Villa,4:00,H,1.18,7.25,17.9
05.03.2016,Newcastle,Bournemouth,1:03,A,2.58,3.26,2.86
05.03.2016,Southampton,Sunderland,1:01,D,1.62,3.94,5.92
05.03.2016,Swansea,Norwich,1:00,H,2.11,3.29,3.76
05.03.2016,Tottenham,Arsenal,2:02,D,2.3,3.4,3.17
05.03.2016,Watford,Leicester,0:01,A,2.93,3.25,2.53
02.03.2016,Arsenal,Swansea,1:02,A,1.3,5.63,10.96
02.03.2016,Liverpool,Manchester City,3:00,H,2.75,3.37,2.61
02.03.2016,Manchester United,Watford,1:00,H,1.63,3.93,5.93
02.03.2016,Stoke,Newcastle,1:00,H,2.05,3.4,3.8
02.03.2016,West Ham,Tottenham,1:00,H,3.52,3.4,2.15
01.03.2016,Aston Villa,Everton,1:03,A,5.42,3.92,1.66
01.03.2016,Bournemouth,Southampton,2:00,H,2.82,3.16,2.69
01.03.2016,Leicester,West Brom,2:02,D,1.67,3.8,5.65
01.03.2016,Norwich,Chelsea,1:02,A,5.26,3.8,1.69
01.03.2016,Sunderland,Crystal Palace,2:02,D,2.45,3.24,3.05
28.02.2016,Manchester United,Arsenal,3:02,H,3.36,3.3,2.26
28.02.2016,Tottenham,Swansea,2:01,H,1.48,4.28,7.5
27.02.2016,Leicester,Norwich,1:00,H,1.58,4.08,6.1
27.02.2016,Southampton,Chelsea,1:02,A,3.11,3.2,2.44
27.02.2016,Stoke,Aston Villa,2:01,H,1.89,3.38,4.57
27.02.2016,Watford,Bournemouth,0:00,D,2.6,3.23,2.86
27.02.2016,West Brom,Crystal Palace,3:02,H,2.84,3.11,2.69
27.02.2016,West Ham,Sunderland,1:00,H,1.85,3.61,4.42
14.02.2016,Arsenal,Leicester,2:01,H,1.67,4.11,4.99
14.02.2016,Aston Villa,Liverpool,0:06,A,5.44,3.75,1.68
14.02.2016,Manchester City,Tottenham,1:02,A,2.11,3.38,3.65
13.02.2016,Bournemouth,Stoke,1:03,A,1.94,3.53,4.13
13.02.2016,Chelsea,Newcastle,5:01,H,1.37,5.04,8.61
13.02.2016,Crystal Palace,Watford,1:02,A,2.19,3.22,3.6
13.02.2016,Everton,West Brom,0:01,A,1.49,4.28,7.41
13.02.2016,Norwich,West Ham,2:02,D,2.47,3.29,2.98
13.02.2016,Sunderland,Manchester United,2:01,H,5.03,3.55,1.77
13.02.2016,Swansea,Southampton,0:01,A,3.13,3.17,2.45
07.02.2016,Bournemouth,Arsenal,0:02,A,4.3,3.58,1.88
07.02.2016,Chelsea,Manchester United,1:01,D,2.17,3.19,3.72
06.02.2016,Aston Villa,Norwich,2:00,H,2.46,3.15,3.11
06.02.2016,Liverpool,Sunderland,2:02,D,1.44,4.58,7.71
06.02.2016,Manchester City,Leicester,1:03,A,1.61,4.09,5.65
06.02.2016,Newcastle,West Brom,1:00,H,2.23,3.26,3.46
06.02.2016,Southampton,West Ham,1:00,H,1.7,3.77,5.31
06.02.2016,Stoke,Everton,0:03,A,2.82,3.28,2.61
06.02.2016,Swansea,Crystal Palace,1:01,D,2.28,3.17,3.45
06.02.2016,Tottenham,Watford,1:00,H,1.49,4.28,7.23
03.02.2016,Everton,Newcastle,3:00,H,1.69,3.94,4.99
03.02.2016,Watford,Chelsea,0:00,D,4.64,3.6,1.82
02.02.2016,Arsenal,Southampton,0:00,D,1.81,3.53,4.82
02.02.2016,Crystal Palace,Bournemouth,1:02,A,2.57,3.17,2.93
02.02.2016,Leicester,Liverpool,2:00,H,2.79,3.23,2.66
02.02.2016,Manchester United,Stoke,3:00,H,1.63,3.74,6.1
02.02.2016,Norwich,Tottenham,0:03,A,4.69,3.83,1.75
02.02.2016,Sunderland,Manchester City,0:01,A,6.7,4.49,1.49
02.02.2016,West Brom,Swansea,1:01,D,2.55,3.04,3.08
02.02.2016,West Ham,Aston Villa,2:00,H,1.85,3.45,4.72
24.01.2016,Arsenal,Chelsea,0:01,A,2.23,3.25,3.5
24.01.2016,Everton,Swansea,1:02,A,1.74,3.7,5.09
23.01.2016,Crystal Palace,Tottenham,1:03,A,3.57,3.32,2.15
23.01.2016,Leicester,Stoke,3:00,H,1.9,3.49,4.36
23.01.2016,Manchester United,Southampton,0:01,A,1.96,3.35,4.26
23.01.2016,Norwich,Liverpool,4:05,A,4.04,3.41,1.99
23.01.2016,Sunderland,Bournemouth,1:01,D,2.76,3.3,2.64
23.01.2016,Watford,Newcastle,2:01,H,1.97,3.49,3.99
23.01.2016,West Brom,Aston Villa,0:00,D,2.27,3.1,3.55
23.01.2016,West Ham,Manchester City,2:02,D,4.86,3.98,1.71
18.01.2016,Swansea,Watford,1:00,H,2.27,3.23,3.41
17.01.2016,Liverpool,Manchester United,0:01,A,2.58,3.05,3.06
17.01.2016,Stoke,Arsenal,0:00,D,3.31,3.21,2.32
16.01.2016,Aston Villa,Leicester,1:01,D,3.53,3.39,2.14
16.01.2016,Bournemouth,Norwich,3:00,H,1.9,3.49,4.4
16.01.2016,Chelsea,Everton,3:03,D,1.68,3.93,5.15
16.01.2016,Manchester City,Crystal Palace,4:00,H,1.39,4.94,8.33
16.01.2016,Newcastle,West Ham,2:01,H,2.35,3.34,3.16
16.01.2016,Southampton,West Brom,3:00,H,1.7,3.58,5.71
16.01.2016,Tottenham,Sunderland,4:01,H,1.36,5,8.67
13.01.2016,Chelsea,West Brom,2:02,D,1.45,4.31,8.22
13.01.2016,Liverpool,Arsenal,3:03,D,2.61,3.31,2.8
13.01.2016,Manchester City,Everton,0:00,D,1.53,4.43,6.18
13.01.2016,Southampton,Watford,2:00,H,2.01,3.39,3.99
13.01.2016,Stoke,Norwich,3:01,H,2.02,3.34,4.01
13.01.2016,Swansea,Sunderland,2:04,A,1.83,3.5,4.72
13.01.2016,Tottenham,Leicester,0:01,A,1.82,3.64,4.59
12.01.2016,Aston Villa,Crystal Palace,1:00,H,3.22,3.17,2.4
12.01.2016,Bournemouth,West Ham,1:03,A,1.99,3.59,3.8
12.01.2016,Newcastle,Manchester United,3:03,D,4.82,3.59,1.8
03.01.2016,Crystal Palace,Chelsea,0:03,A,3.92,3.43,2.02
03.01.2016,Everton,Tottenham,1:01,D,2.54,3.38,2.82
02.01.2016,Arsenal,Newcastle,1:00,H,1.25,6.49,11.79
02.01.2016,Leicester,Bournemouth,0:00,D,1.95,3.65,4.04
02.01.2016,Manchester United,Swansea,2:01,H,1.5,4.09,7.73
02.01.2016,Norwich,Southampton,1:00,H,3,3.19,2.52
02.01.2016,Sunderland,Aston Villa,3:01,H,2.48,3.17,3.07
02.01.2016,Watford,Manchester City,1:02,A,4.89,3.89,1.72
02.01.2016,West Brom,Stoke,2:01,H,2.82,3.08,2.75
02.01.2016,West Ham,Liverpool,2:00,H,4.02,3.47,1.98
30.12.2015,Sunderland,Liverpool,0:01,A,5.53,3.92,1.65
29.12.2015,Leicester,Manchester City,0:00,D,4,3.81,1.89
28.12.2015,Arsenal,Bournemouth,2:00,H,1.52,4.2,6.83
28.12.2015,Crystal Palace,Swansea,0:00,D,2.01,3.32,4.11
28.12.2015,Everton,Stoke,3:04,A,1.86,3.54,4.45
28.12.2015,Manchester United,Chelsea,0:00,D,2.47,3.19,3.08
28.12.2015,Norwich,Aston Villa,2:00,H,1.91,3.5,4.17
28.12.2015,Watford,Tottenham,1:02,A,3.23,3.33,2.32
28.12.2015,West Brom,Newcastle,1:00,H,2.15,3.25,3.69
28.12.2015,West Ham,Southampton,2:01,H,3.44,3.29,2.23
26.12.2015,Aston Villa,West Ham,1:01,D,2.5,3.18,3.04
26.12.2015,Bournemouth,Crystal Palace,0:00,D,2.16,3.39,3.5
26.12.2015,Chelsea,Watford,2:02,D,1.49,4.33,6.97
26.12.2015,Liverpool,Leicester,1:00,H,2.01,3.73,3.63
26.12.2015,Manchester City,Sunderland,4:01,H,1.2,7.2,13.56
26.12.2015,Newcastle,Everton,0:01,A,3.39,3.47,2.17
26.12.2015,Southampton,Arsenal,4:00,H,3.44,3.36,2.2
26.12.2015,Stoke,Manchester United,2:00,H,3.51,3.2,2.25
26.12.2015,Swansea,West Brom,1:00,H,1.91,3.32,4.44
26.12.2015,Tottenham,Norwich,3:00,H,1.45,4.47,7.53
21.12.2015,Arsenal,Manchester City,2:01,H,2.45,3.4,2.95
20.12.2015,Swansea,West Ham,0:00,D,2.04,3.32,3.97
20.12.2015,Watford,Liverpool,3:00,H,3.58,3.43,2.11
19.12.2015,Chelsea,Sunderland,3:01,H,1.31,5.45,10.34
19.12.2015,Everton,Leicester,2:03,A,2.09,3.62,3.44
19.12.2015,Manchester United,Norwich,1:02,A,1.43,4.57,8.05
19.12.2015,Newcastle,Aston Villa,1:01,D,2,3.43,3.98
19.12.2015,Southampton,Tottenham,0:02,A,2.71,3.24,2.72
19.12.2015,Stoke,Crystal Palace,1:02,A,2.49,3.19,3.03
19.12.2015,West Brom,Bournemouth,1:02,A,2.69,3.22,2.75
14.12.2015,Leicester,Chelsea,2:01,H,3.34,3.42,2.22
13.12.2015,Aston Villa,Arsenal,0:02,A,6.23,4.18,1.55
13.12.2015,Liverpool,West Brom,2:02,D,1.43,4.47,8.36
13.12.2015,Tottenham,Newcastle,1:02,A,1.36,5.24,8.45
12.12.2015,Bournemouth,Manchester United,2:01,H,3.21,3.21,2.37
12.12.2015,Crystal Palace,Southampton,1:00,H,2.41,3.26,3.12
12.12.2015,Manchester City,Swansea,2:01,H,1.34,5.29,9.09
12.12.2015,Norwich,Everton,1:01,D,3.05,3.39,2.37
12.12.2015,Sunderland,Watford,0:01,A,2.8,3.2,2.68
12.12.2015,West Ham,Stoke,0:00,D,2.59,3.18,2.91
07.12.2015,Everton,Crystal Palace,1:01,D,2.1,3.42,3.66
06.12.2015,Newcastle,Liverpool,2:00,H,6.01,4.32,1.55
05.12.2015,Arsenal,Sunderland,3:01,H,1.28,5.93,10.76
05.12.2015,Chelsea,Bournemouth,0:01,A,1.4,4.7,8.59
05.12.2015,Manchester United,West Ham,0:00,D,1.44,4.46,7.95
05.12.2015,Southampton,Aston Villa,1:01,D,1.49,4.34,7.07
05.12.2015,Stoke,Manchester City,2:00,H,5.05,3.77,1.72
05.12.2015,Swansea,Leicester,0:03,A,2.56,3.31,2.87
05.12.2015,Watford,Norwich,2:00,H,2.27,3.33,3.29
05.12.2015,West Brom,Tottenham,1:01,D,4.58,3.63,1.82
29.11.2015,Liverpool,Swansea,1:00,H,1.48,4.32,7.26
29.11.2015,Norwich,Arsenal,1:01,D,5.73,4.17,1.59
29.11.2015,Tottenham,Chelsea,0:00,D,2.62,3.31,2.78
29.11.2015,West Ham,West Brom,1:01,D,2.11,3.29,3.77
28.11.2015,Aston Villa,Watford,2:03,A,2.72,3.16,2.78
28.11.2015,Bournemouth,Everton,3:03,D,2.64,3.47,2.66
28.11.2015,Crystal Palace,Newcastle,5:01,H,1.7,3.86,5.06
28.11.2015,Leicester,Manchester United,1:01,D,3.09,3.39,2.36
28.11.2015,Manchester City,Southampton,3:01,H,1.59,4.01,5.55
28.11.2015,Sunderland,Stoke,2:00,H,2.94,3.17,2.56
23.11.2015,Crystal Palace,Sunderland,0:01,A,1.55,4.25,6.23
22.11.2015,Tottenham,West Ham,4:01,H,1.59,4.13,5.82
21.11.2015,Chelsea,Norwich,1:00,H,1.41,4.76,8.07
21.11.2015,Everton,Aston Villa,4:00,H,1.65,3.88,5.52
21.11.2015,Manchester City,Liverpool,1:04,A,1.77,3.78,4.7
21.11.2015,Newcastle,Leicester,0:03,A,2.82,3.46,2.49
21.11.2015,Southampton,Stoke,0:01,A,1.67,3.82,5.67
21.11.2015,Swansea,Bournemouth,2:02,D,2.21,3.33,3.47
21.11.2015,Watford,Manchester United,1:02,A,3.94,3.28,2.06
21.11.2015,West Brom,Arsenal,2:01,H,6.14,4.18,1.56
08.11.2015,Arsenal,Tottenham,1:01,D,1.78,3.89,4.49
08.11.2015,Aston Villa,Manchester City,0:00,D,8.05,4.81,1.41
08.11.2015,Liverpool,Crystal Palace,1:02,A,1.61,3.94,5.99
07.11.2015,Bournemouth,Newcastle,0:01,A,2.22,3.49,3.26
07.11.2015,Leicester,Watford,2:01,H,1.89,3.63,4.18
07.11.2015,Manchester United,West Brom,2:00,H,1.35,5,10
07.11.2015,Norwich,Swansea,1:00,H,2.48,3.34,2.92
07.11.2015,Stoke,Chelsea,1:00,H,4.24,3.52,1.91
07.11.2015,Sunderland,Southampton,0:01,A,4.65,3.79,1.77
07.11.2015,West Ham,Everton,1:01,D,2.43,3.45,2.92
02.11.2015,Tottenham,Aston Villa,3:01,H,1.39,4.78,8.7
01.11.2015,Everton,Sunderland,6:02,H,1.48,4.46,7.12
01.11.2015,Southampton,Bournemouth,2:00,H,1.54,4.18,6.46
31.10.2015,Chelsea,Liverpool,1:03,A,2.08,3.35,3.77
31.10.2015,Crystal Palace,Manchester United,0:00,D,4.12,3.44,1.97
31.10.2015,Manchester City,Norwich,2:01,H,1.27,6.09,11.36
31.10.2015,Newcastle,Stoke,0:00,D,2.37,3.32,3.13
31.10.2015,Swansea,Arsenal,0:03,A,4.62,3.81,1.77
31.10.2015,Watford,West Ham,2:00,H,2.52,3.32,2.89
31.10.2015,West Brom,Leicester,2:03,A,2.85,3.29,2.57
25.10.2015,Bournemouth,Tottenham,1:05,A,3.4,3.4,2.19
25.10.2015,Liverpool,Southampton,1:01,D,2.07,3.44,3.7
25.10.2015,Manchester United,Manchester City,0:00,D,2.61,3.22,2.87
25.10.2015,Sunderland,Newcastle,3:00,H,2.56,3.29,2.85
24.10.2015,Arsenal,Everton,2:01,H,1.39,5.11,7.91
24.10.2015,Aston Villa,Swansea,1:02,A,2.92,3.2,2.57
24.10.2015,Leicester,Crystal Palace,1:00,H,2.15,3.48,3.45
24.10.2015,Norwich,West Brom,0:01,A,1.94,3.51,4.11
24.10.2015,Stoke,Watford,0:02,A,2.06,3.32,3.86
24.10.2015,West Ham,Chelsea,2:01,H,3.97,3.65,1.93
19.10.2015,Swansea,Stoke,0:01,A,1.88,3.51,4.39
18.10.2015,Newcastle,Norwich,6:02,H,2.43,3.37,2.96
17.10.2015,Chelsea,Aston Villa,2:00,H,1.33,5.37,9.51
17.10.2015,Crystal Palace,West Ham,1:03,A,1.88,3.7,4.2
17.10.2015,Everton,Manchester United,0:03,A,3.14,3.34,2.34
17.10.2015,Manchester City,Bournemouth,5:01,H,1.34,5.14,9.51
17.10.2015,Southampton,Leicester,2:02,D,1.74,3.81,4.79
17.10.2015,Tottenham,Liverpool,0:00,D,2.3,3.36,3.23
17.10.2015,Watford,Arsenal,0:03,A,5.94,4.21,1.57
17.10.2015,West Brom,Sunderland,1:00,H,2.08,3.26,3.88
04.10.2015,Arsenal,Manchester United,3:00,H,2,3.7,3.68
04.10.2015,Everton,Liverpool,1:01,D,3.15,3.4,2.4
04.10.2015,Swansea,Tottenham,2:02,D,2.7,3.28,2.71
03.10.2015,Aston Villa,Stoke,0:01,A,2.6,3.16,2.91
03.10.2015,Bournemouth,Watford,1:01,D,2.17,3.31,3.54
03.10.2015,Chelsea,Southampton,1:03,A,1.77,3.69,4.76
03.10.2015,Crystal Palace,West Brom,2:00,H,1.82,3.51,4.74
03.10.2015,Manchester City,Newcastle,6:01,H,1.22,6.83,12.9
03.10.2015,Norwich,Leicester,1:02,A,2.25,3.37,3.22
03.10.2015,Sunderland,West Ham,2:02,D,3.07,3.39,2.36
28.09.2015,West Brom,Everton,2:03,A,2.93,3.23,2.54
27.09.2015,Watford,Crystal Palace,0:01,A,2.54,3.28,2.9
26.09.2015,Leicester,Arsenal,2:05,A,4.47,3.91,1.77
26.09.2015,Liverpool,Aston Villa,3:02,H,1.49,4.24,7.2
26.09.2015,Manchester United,Sunderland,3:00,H,1.21,6.8,13.92
26.09.2015,Newcastle,Chelsea,2:02,D,5.51,4.05,1.63
26.09.2015,Southampton,Swansea,3:01,H,1.87,3.52,4.52
26.09.2015,Stoke,Bournemouth,2:01,H,2.46,3.35,2.95
26.09.2015,Tottenham,Manchester City,4:01,H,3.45,3.48,2.14
26.09.2015,West Ham,Norwich,2:02,D,2.23,3.41,3.32
20.09.2015,Liverpool,Norwich,1:01,D,1.61,3.97,5.9
20.09.2015,Southampton,Manchester United,2:03,A,3.22,3.22,2.37
20.09.2015,Tottenham,Crystal Palace,1:00,H,1.92,3.63,4.01
19.09.2015,Aston Villa,West Brom,0:01,A,2.38,3.12,3.28
19.09.2015,Bournemouth,Sunderland,2:00,H,1.55,4.41,5.76
19.09.2015,Chelsea,Arsenal,2:00,H,2.53,3.37,2.84
19.09.2015,Manchester City,West Ham,1:02,A,1.27,6.1,10.76
19.09.2015,Newcastle,Watford,1:02,A,2.24,3.35,3.36
19.09.2015,Stoke,Leicester,2:02,D,2.8,3.3,2.6
19.09.2015,Swansea,Everton,0:00,D,2.19,3.34,3.48
14.09.2015,West Ham,Newcastle,2:00,H,2.09,3.44,3.62
13.09.2015,Leicester,Aston Villa,3:02,H,1.82,3.66,4.49
13.09.2015,Sunderland,Tottenham,0:01,A,4.19,3.54,1.91
12.09.2015,Arsenal,Stoke,2:00,H,1.29,5.77,10.55
12.09.2015,Crystal Palace,Manchester City,0:01,A,4.85,3.77,1.74
12.09.2015,Everton,Chelsea,3:01,H,3.42,3.44,2.15
12.09.2015,Manchester United,Liverpool,3:01,H,1.93,3.36,4.4
12.09.2015,Norwich,Bournemouth,3:01,H,2.38,3.36,3.04
12.09.2015,Watford,Swansea,1:00,H,2.58,3.25,2.84
12.09.2015,West Brom,Southampton,0:00,D,3.11,3.22,2.41
30.08.2015,Southampton,Norwich,3:00,H,2.06,3.34,3.85
30.08.2015,Swansea,Manchester United,2:01,H,3.64,3.32,2.14
29.08.2015,Aston Villa,Sunderland,2:02,D,2.03,3.3,3.87
29.08.2015,Bournemouth,Leicester,1:01,D,2.05,3.6,3.58
29.08.2015,Chelsea,Crystal Palace,1:02,A,1.36,4.93,9.12
29.08.2015,Liverpool,West Ham,0:03,A,1.36,5.05,8.96
29.08.2015,Manchester City,Watford,2:00,H,1.21,6.88,13.89
29.08.2015,Newcastle,Arsenal,0:01,A,5.61,4.31,1.58
29.08.2015,Stoke,West Brom,0:01,A,2.08,3.24,3.95
29.08.2015,Tottenham,Everton,0:00,D,2.07,3.46,3.72
24.08.2015,Arsenal,Liverpool,0:00,D,1.77,3.97,4.43
23.08.2015,Everton,Manchester City,0:02,A,5.01,4.04,1.67
23.08.2015,Watford,Southampton,0:00,D,2.68,3.22,2.77
23.08.2015,West Brom,Chelsea,2:03,A,6.65,4.11,1.54
22.08.2015,Crystal Palace,Aston Villa,2:01,H,1.8,3.64,4.69
22.08.2015,Leicester,Tottenham,1:01,D,2.5,3.4,2.82
22.08.2015,Manchester United,Newcastle,0:00,D,1.34,5.15,9.66
22.08.2015,Norwich,Stoke,1:01,D,2.17,3.34,3.52
22.08.2015,Sunderland,Swansea,1:01,D,3.79,3.37,2.06
22.08.2015,West Ham,Bournemouth,3:04,A,2.56,3.39,2.81
17.08.2015,Liverpool,Bournemouth,1:00,H,1.49,4.35,7.02
16.08.2015,Crystal Palace,Arsenal,1:02,A,5.07,3.89,1.69
16.08.2015,Manchester City,Chelsea,3:00,H,1.98,3.51,3.91
15.08.2015,Southampton,Everton,0:03,A,2,3.45,3.95
15.08.2015,Sunderland,Norwich,1:03,A,2.84,3.21,2.64
15.08.2015,Swansea,Newcastle,2:00,H,1.84,3.65,4.36
15.08.2015,Tottenham,Stoke,2:02,D,1.69,3.77,5.25
15.08.2015,Watford,West Brom,0:00,D,2.04,3.42,3.77
15.08.2015,West Ham,Leicester,1:02,A,2.35,3.38,3.08
14.08.2015,Aston Villa,Manchester United,0:01,A,5.19,3.65,1.74
10.08.2015,West Brom,Manchester City,0:03,A,5.77,3.99,1.61
09.08.2015,Arsenal,West Ham,0:02,A,1.23,6.37,13.21
09.08.2015,Newcastle,Southampton,2:02,D,2.96,3.21,2.52
09.08.2015,Stoke,Liverpool,0:01,A,3.66,3.38,2.1
08.08.2015,Bournemouth,Aston Villa,0:01,A,1.83,3.71,4.4
08.08.2015,Chelsea,Swansea,2:02,D,1.36,4.77,9.86
08.08.2015,Everton,Watford,2:02,D,1.78,3.64,4.77
08.08.2015,Leicester,Sunderland,4:02,H,1.79,3.65,4.7
08.08.2015,Manchester United,Tottenham,1:00,H,1.63,3.89,5.78
08.08.2015,Norwich,Crystal Palace,1:03,A,2.45,3.3,3
