Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
20.04.2013,2013,AFC Telford,Hereford,0,4
20.04.2013,2013,Alfreton,Forest Green,2,1
20.04.2013,2013,Barrow,Braintree,0,1
20.04.2013,2013,Dartford,Nuneaton,0,1
20.04.2013,2013,Gateshead,Ebbsfleet,2,0
20.04.2013,2013,Grimsby,Newport,3,0
20.04.2013,2013,Hyde,Lincoln,1,5
20.04.2013,2013,Kidderminster,Stockport,4,0
20.04.2013,2013,Macclesfield,Cambridge Utd,2,1
20.04.2013,2013,Mansfield,Wrexham,1,0
20.04.2013,2013,Southport,Luton,1,3
20.04.2013,2013,Tamworth,Woking,2,1
18.04.2013,2013,Luton,Ebbsfleet,2,0
16.04.2013,2013,Wrexham,Braintree,1,1
16.04.2013,2013,Forest Green,Dartford,2,3
16.04.2013,2013,Luton,Newport,2,2
16.04.2013,2013,Woking,Grimsby,0,1
16.04.2013,2013,Ebbsfleet,Tamworth,1,1
16.04.2013,2013,Gateshead,Stockport,1,1
16.04.2013,2013,Hereford,Mansfield,1,2
13.04.2013,2013,Braintree,Mansfield,2,1
13.04.2013,2013,Cambridge Utd,Barrow,2,1
13.04.2013,2013,Ebbsfleet,AFC Telford,1,3
13.04.2013,2013,Forest Green,Southport,0,1
13.04.2013,2013,Hereford,Gateshead,1,1
13.04.2013,2013,Lincoln,Tamworth,2,1
13.04.2013,2013,Newport,Alfreton,2,0
13.04.2013,2013,Nuneaton,Hyde,3,1
13.04.2013,2013,Stockport,Dartford,0,1
13.04.2013,2013,Woking,Macclesfield,5,4
13.04.2013,2013,Wrexham,Kidderminster,1,2
12.04.2013,2013,Luton,Grimsby,1,1
11.04.2013,2013,Newport,Macclesfield,4,1
11.04.2013,2013,Alfreton,Tamworth,3,0
11.04.2013,2013,Dartford,Braintree,0,0
09.04.2013,2013,Mansfield,Macclesfield,3,1
09.04.2013,2013,Wrexham,Cambridge Utd,1,0
09.04.2013,2013,Dartford,Grimsby,1,2
09.04.2013,2013,Hyde,Ebbsfleet,1,0
09.04.2013,2013,Forest Green,Hereford,0,1
09.04.2013,2013,Luton,Lincoln,3,0
09.04.2013,2013,Gateshead,Nuneaton,0,2
09.04.2013,2013,Alfreton,Barrow,4,0
09.04.2013,2013,Newport,Braintree,1,0
06.04.2013,2013,AFC Telford,Dartford,0,2
06.04.2013,2013,Alfreton,Stockport,2,3
06.04.2013,2013,Barrow,Mansfield,0,4
06.04.2013,2013,Ebbsfleet,Nuneaton,1,1
06.04.2013,2013,Gateshead,Luton,5,1
06.04.2013,2013,Grimsby,Southport,2,2
06.04.2013,2013,Hyde,Braintree,1,2
06.04.2013,2013,Kidderminster,Lincoln,3,0
06.04.2013,2013,Macclesfield,Hereford,0,1
06.04.2013,2013,Tamworth,Forest Green,2,1
06.04.2013,2013,Woking,Wrexham,2,0
05.04.2013,2013,Cambridge Utd,Newport,0,0
04.04.2013,2013,Wrexham,Mansfield,2,1
03.04.2013,2013,Barrow,Ebbsfleet,1,1
03.04.2013,2013,Macclesfield,Grimsby,1,3
03.04.2013,2013,Braintree,Southport,1,3
01.04.2013,2013,Barrow,Hyde,1,1
