Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
29.04.2006,2006,Cambridge Utd,Dag & Red,1,2
29.04.2006,2006,Ebbsfleet,Burton,0,1
29.04.2006,2006,Exeter,Scarborough FC,1,1
29.04.2006,2006,FC Halifax,Canvey,0,2
29.04.2006,2006,Forest Green,Stevenage,2,0
29.04.2006,2006,Grays,Morecambe,1,2
29.04.2006,2006,Kidderminster,Accrington,2,0
29.04.2006,2006,Southport,Aldershot,0,1
29.04.2006,2006,Tamworth,Crawley,0,0
29.04.2006,2006,Woking,Altrincham,3,1
29.04.2006,2006,York,Hereford,1,3
25.04.2006,2006,Grays,Southport,1,1
25.04.2006,2006,Exeter,Crawley,4,0
25.04.2006,2006,Woking,Forest Green,2,1
25.04.2006,2006,Burton,Dag & Red,2,2
25.04.2006,2006,FC Halifax,Ebbsfleet,2,0
22.04.2006,2006,Accrington,Tamworth,2,1
22.04.2006,2006,Aldershot,Woking,1,1
22.04.2006,2006,Altrincham,Grays,0,2
22.04.2006,2006,Burton,Forest Green,1,0
22.04.2006,2006,Canvey,Exeter,1,1
22.04.2006,2006,Crawley,FC Halifax,2,2
22.04.2006,2006,Dag & Red,Kidderminster,3,0
22.04.2006,2006,Hereford,Southport,1,1
22.04.2006,2006,Morecambe,Ebbsfleet,3,0
22.04.2006,2006,Scarborough FC,Cambridge Utd,1,2
22.04.2006,2006,Stevenage,York,1,1
19.04.2006,2006,Scarborough FC,Grays,2,7
18.04.2006,2006,Burton,Southport,0,0
17.04.2006,2006,Accrington,Scarborough FC,1,0
17.04.2006,2006,Aldershot,Grays,0,3
17.04.2006,2006,Dag & Red,Canvey,2,2
17.04.2006,2006,Ebbsfleet,Woking,2,0
17.04.2006,2006,Forest Green,Exeter,0,0
17.04.2006,2006,Hereford,Tamworth,1,0
17.04.2006,2006,Kidderminster,Cambridge Utd,1,0
17.04.2006,2006,Morecambe,Altrincham,2,0
17.04.2006,2006,Stevenage,Crawley,2,1
17.04.2006,2006,York,FC Halifax,0,2
15.04.2006,2006,Altrincham,Hereford,0,1
15.04.2006,2006,Crawley,Aldershot,2,0
15.04.2006,2006,Exeter,Dag & Red,3,1
15.04.2006,2006,Grays,Forest Green,2,2
15.04.2006,2006,Scarborough FC,Burton,3,0
15.04.2006,2006,Southport,Ebbsfleet,1,0
15.04.2006,2006,Tamworth,Morecambe,0,3
15.04.2006,2006,Woking,Accrington,0,1
14.04.2006,2006,Cambridge Utd,York,2,0
14.04.2006,2006,Canvey,Kidderminster,2,1
14.04.2006,2006,FC Halifax,Stevenage,1,1
11.04.2006,2006,Scarborough FC,Tamworth,0,0
11.04.2006,2006,Dag & Red,Altrincham,2,4
10.04.2006,2006,Grays,Exeter,3,0
10.04.2006,2006,Southport,Woking,1,0
09.04.2006,2006,York,Kidderminster,2,2
08.04.2006,2006,Aldershot,Cambridge Utd,1,3
08.04.2006,2006,Altrincham,Ebbsfleet,2,2
08.04.2006,2006,Crawley,Burton,1,1
08.04.2006,2006,FC Halifax,Southport,2,1
08.04.2006,2006,Hereford,Dag & Red,1,1
08.04.2006,2006,Morecambe,Woking,3,1
08.04.2006,2006,Stevenage,Scarborough FC,2,0
08.04.2006,2006,Tamworth,Canvey,1,0
07.04.2006,2006,Forest Green,Accrington,1,1
04.04.2006,2006,Altrincham,York,0,3
04.04.2006,2006,Morecambe,Hereford,2,2
04.04.2006,2006,Cambridge Utd,Exeter,2,1
04.04.2006,2006,Canvey,Woking,0,2
04.04.2006,2006,Ebbsfleet,Grays,1,3
04.04.2006,2006,Tamworth,Aldershot,2,1
01.04.2006,2006,Accrington,Grays,2,3
01.04.2006,2006,Burton,York,0,0
01.04.2006,2006,Cambridge Utd,Morecambe,2,2
01.04.2006,2006,Canvey,Forest Green,1,1
01.04.2006,2006,Dag & Red,FC Halifax,1,0
01.04.2006,2006,Ebbsfleet,Aldershot,0,3
01.04.2006,2006,Exeter,Altrincham,3,1
01.04.2006,2006,Kidderminster,Stevenage,0,0
01.04.2006,2006,Southport,Crawley,0,2
01.04.2006,2006,Woking,Hereford,1,1
28.03.2006,2006,FC Halifax,Woking,1,0
28.03.2006,2006,Tamworth,Exeter,1,1
28.03.2006,2006,Kidderminster,Grays,0,5
28.03.2006,2006,Dag & Red,Crawley,0,3
25.03.2006,2006,Aldershot,Scarborough FC,0,1
