"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","implied.joint.prob","result.mat","predict.prob","kelly.criterion","bet.money"
"2017-08-12","Brighton","ManchesterCity","Chelsea","Burnley","D","H",5.72,1.29,7.3788,0.125455313548302,0,0.151024310926046,0.00693405176431285,33.1294911525144
"2017-08-12","Brighton","ManchesterCity","CrystalPalace","Huddersfield","D","H",5.72,1.79,10.2388,0.0900157091690146,0,0.11311521528727,0.00113964060326619,5.44497136252558
"2017-08-12","Brighton","ManchesterCity","Everton","Stoke","D","H",5.72,1.77,10.1244,0.0912937447190367,0,0.114451101202281,0.00153966000478563,7.35618282646043
"2017-08-12","Brighton","ManchesterCity","Southampton","Swansea","D","H",5.72,1.59,9.0948,0.101592928842007,0,0.127129147564409,0.00281042992416479,13.4276634314405
"2017-08-12","Brighton","ManchesterCity","Watford","Liverpool","D","A",5.72,1.55,8.866,0.104295313767109,0,0.130111016337379,0.00326839224298383,15.6157143871005
"2017-08-12","Chelsea","Burnley","CrystalPalace","Huddersfield","D","H",5.52,1.79,9.8808,0.0932667687134474,0,0.117343422789179,0.00149958070371613,7.16469206531343
"2017-08-12","Chelsea","Burnley","Everton","Stoke","D","H",5.52,1.77,9.7704,0.0945909625364129,0,0.118675825699261,0.00192238832618739,9.18478102109084
"2017-08-12","Chelsea","Burnley","Southampton","Swansea","D","H",5.52,1.59,8.7768,0.105262117964747,0,0.131290149619156,0.00331859845476041,15.8555894710181
"2017-08-12","Chelsea","Burnley","Watford","Liverpool","D","A",5.52,1.55,8.556,0.108062103790676,0,0.13424939307558,0.00381503784755712,18.2274760721629
"2017-08-12","CrystalPalace","Huddersfield","Everton","Stoke","H","A",1.79,5.21,9.3259,0.0986651549799075,0,0.124178963809553,0.00201659076411148,9.63486113872329
"2017-08-12","CrystalPalace","Huddersfield","Southampton","Swansea","H","A",1.79,6.18,11.0622,0.0831494475226012,0,0.103912079750683,0.000268053904930302,1.28070712097798
"2017-08-12","CrystalPalace","Huddersfield","Watford","Liverpool","H","H",1.79,6.38,11.4202,0.0806051985880947,0,0.100129895937378,9.91828079940303e-05,0.473875314405788
"2017-08-12","CrystalPalace","Huddersfield","WestBrom","Bournemouth","D","A",3.54,2.97,10.5138,0.0872760744656922,0,0.109961770308012,0.0004640820809876,2.21728993649109
"2017-08-12","Everton","Stoke","Southampton","Swansea","H","A",1.77,6.18,10.9386,0.0843299964609986,0,0.105248237152243,0.000620014969857062,2.96230561243028
"2017-08-12","Everton","Stoke","Watford","Liverpool","H","H",1.77,6.38,11.2926,0.0817496244917861,0,0.101463092566134,0.000435279211849292,2.07967567707704
"2017-08-12","Everton","Stoke","WestBrom","Bournemouth","D","D",3.52,3.19,11.2288,0.0819529362905738,0,0.102135841609844,0.00019468396535417,0.930160449757841
"2017-08-12","Southampton","Swansea","Watford","Liverpool","H","H",1.59,6.38,10.1442,0.0909721012038081,0,0.114218870804107,0.00136149624765664,6.50495257665445
"2017-08-12","Southampton","Swansea","WestBrom","Bournemouth","D","H",3.99,2.54,10.1346,0.0907690040170395,1,0.114331413952643,0.00105347543347824,5.03329167982744
"2017-08-12","Watford","Liverpool","WestBrom","Bournemouth","D","H",4.19,2.54,10.6426,0.0865032313170202,1,0.108512578937636,0.000669246324351148,3.19752302622755
"2017-08-13","ManchesterUnited","WestHam","Newcastle","Tottenham","D","A",5.51,1.75,9.6425,0.0955740875064101,0,0.120236443309849,0.00177829673704634,8.36353596235642
"2017-08-19","Bournemouth","Watford","Burnley","WestBrom","D","D",3.54,3.06,10.8324,0.0846977932790944,0,0.106408910157258,0.000201079095635,0.944016593901646
"2017-08-19","Bournemouth","Watford","Leicester","Brighton","H","A",2.01,5.19,10.4319,0.0881517937955585,0,0.110892441080808,0.000742193798967123,3.48441621891755
"2017-08-19","Bournemouth","Watford","Liverpool","CrystalPalace","H","D",2.01,5.02,10.0902,0.0911358956939915,0,0.114853234673679,0.00106195223340515,4.98560293947771
"2017-08-19","Bournemouth","Watford","Southampton","WestHam","H","A",2.01,5.08,10.2108,0.0899715591953439,0,0.113440865647087,0.000847451309119862,3.97857418150021
"2017-08-19","Bournemouth","Watford","Stoke","Arsenal","H","H",2.01,4.24,8.5224,0.107766612057652,0,0.134704799432812,0.00307387433795486,14.4310793393718
"2017-08-19","Bournemouth","Watford","Swansea","ManchesterUnited","H","D",2.01,4.97,9.9897,0.0917841923313093,0,0.116042357284759,0.000868968884289787,4.07959387206918
"2017-08-19","Burnley","WestBrom","Leicester","Brighton","A","D",3.04,3.68,11.1872,0.0820670164913025,0,0.102576720031762,1.49405912831126e-05,0.0701423787958672
"2017-08-19","Burnley","WestBrom","Southampton","WestHam","H","D",2.57,3.87,9.9459,0.0922181501317645,0,0.116564076445749,0.000946183807124621,4.44209882676239
