"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","implied.joint.prob","result.mat","predict.prob","kelly.criterion","bet.money"
"2015-08-08","Bournemouth","Aston Villa","Chelsea","Swansea","H","D",1.83,4.77,8.7291,0.104943794091815,0,0.129301561830521,0.00240673919403838,14.8611532338387
"2015-08-08","Bournemouth","Aston Villa","Everton","Watford","H","A",1.83,4.77,8.7291,0.104962950647517,0,0.129301561830521,0.00242809031226093,14.9929922965859
"2015-08-08","Bournemouth","Aston Villa","Leicester","Sunderland","H","A",1.83,4.7,8.601,0.106604575138551,0,0.131122275111882,0.0027334642373241,16.8786177541444
"2015-08-08","Bournemouth","Aston Villa","Manchester United","Tottenham","A","H",4.4,1.63,7.172,0.128068316321678,1,0.152958808994554,0.00649390420813655,40.0986138265582
"2015-08-08","Bournemouth","Aston Villa","Norwich","Crystal Palace","D","H",3.71,2.45,9.0895,0.100959395229377,0,0.124295767731174,0.002049597685989,12.6558728734103
"2015-08-08","Chelsea","Swansea","Everton","Watford","D","H",4.77,1.78,8.4906,0.107592158503444,0,0.132709058400847,0.00248676648208422,15.3553063990357
"2015-08-08","Chelsea","Swansea","Leicester","Sunderland","D","H",4.77,1.79,8.5383,0.107069773381327,1,0.132021453341459,0.00249038092396719,15.3776248848985
"2015-08-08","Chelsea","Swansea","Manchester United","Tottenham","H","A",1.36,5.78,7.8608,0.116500754031778,0,0.142078496959347,0.00410770930754829,25.3643176671377
"2015-08-08","Everton","Watford","Leicester","Sunderland","A","H",4.77,1.79,8.5383,0.107089318015628,0,0.132021453341459,0.00251221461279963,15.5124437286696
"2015-08-08","Everton","Watford","Manchester United","Tottenham","A","H",4.77,1.63,7.7751,0.11780636859313,0,0.143395774925082,0.00434240910619503,26.8135439398805
"2015-08-08","Everton","Watford","Norwich","Crystal Palace","D","H",3.64,2.45,8.918,0.102615280791174,0,0.126656491094469,0.00198905078345605,12.2820073550337
"2015-08-08","Leicester","Sunderland","Manchester United","Tottenham","A","H",4.7,1.63,7.661,0.119648864623293,0,0.145165537473607,0.00473551971052617,29.2409265758068
"2015-08-08","Leicester","Sunderland","Norwich","Crystal Palace","D","H",3.65,2.45,8.9425,0.102409406398538,0,0.126316882972287,0.00203584267458352,12.5709383143453
"2015-08-08","Manchester United","Tottenham","Norwich","Crystal Palace","D","H",3.89,2.45,9.5305,0.0962587685782666,0,0.118400412656977,0.00143255469423808,8.84575066532427
"2015-08-09","Newcastle","Southampton","Stoke","Liverpool","A","H",2.52,3.66,9.2232,0.0991467310639228,0,0.12248197964304,0.00147420212211546,9.3358924437366
"2015-08-15","Southampton","Everton","Sunderland","Norwich","D","H",3.45,2.84,9.798,0.0938694810853685,0,0.114945066933977,0.00138830952845567,8.77898691676246
"2015-08-15","Southampton","Everton","Swansea","Newcastle","H","A",2,4.36,8.72,0.105032505547829,0,0.129430179559852,0.00239861856936856,15.167684588475
"2015-08-15","Southampton","Everton","Tottenham","Stoke","H","D",2,3.77,7.54,0.12139625637907,0,0.147062330960481,0.00487056093862873,30.7990328389374
