"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","implied.joint.prob","result.mat","predict.prob","kelly.criterion","bet.money"
"2013-08-17","Arsenal","Aston Villa","Liverpool","Stoke","D","H",4.71,1.4,6.594,0.136559351007682,0,0.160290596431453,0.00561597081473142,61.6973264990917
"2013-08-17","Norwich","Everton","Sunderland","Fulham","D","H",3.24,2.34,7.5816,0.118083875169464,0,0.144397142213942,0.00176065515910547,19.3426425790347
"2013-08-17","Norwich","Everton","Swansea","Manchester United","A","H",2.2,3.56,7.832,0.114739475348671,0,0.140590444984982,0.00170825412148403,18.7669622499026
"2013-08-17","Norwich","Everton","West Brom","Southampton","D","H",3.24,2.41,7.8084,0.114639117631648,0,0.140945447386575,0.00125341987431575,13.7701312519744
"2013-08-17","Norwich","Everton","West Ham","Cardiff","A","D",2.2,3.32,7.304,0.122972242077739,0,0.148721620135712,0.00289724783865661,31.8293046291291
"2013-08-17","Sunderland","Fulham","Swansea","Manchester United","H","D",2.34,3.35,7.839,0.114542885140004,0,0.140485298094452,0.0015875190397364,17.4405608129617
"2013-08-17","Sunderland","Fulham","West Brom","Southampton","D","H",3.2,2.41,7.712,0.11597679703551,0,0.142403684062318,0.00134723233575797,14.8007594824669
"2013-08-17","Sunderland","Fulham","West Ham","Cardiff","H","D",2.34,3.32,7.7688,0.115519994282475,0,0.141542889186423,0.00166972066009764,18.343631782789
"2013-08-17","Swansea","Manchester United","West Brom","Southampton","D","H",3.35,2.41,8.0735,0.111201425805078,0,0.137002463462537,0.00111304106550719,12.2279228811801
"2013-08-17","Swansea","Manchester United","West Ham","Cardiff","A","A",2.11,3.81,8.0391,0.112056677850805,0,0.137508584452107,0.0016036019904231,17.6172488856602
"2013-08-17","West Brom","Southampton","West Ham","Cardiff","H","D",2.41,3.32,8.0012,0.112150030597747,0,0.13806810302779,0.00118542911268804,13.023181462267
"2013-08-18","Chelsea","Hull City","Crystal Palace","Tottenham","H","H",1.2,5.64,6.768,0.132628516661075,0,0.157386947391963,0.00447079158144655,48.0484403421024
"2013-08-24","Aston Villa","Liverpool","Everton","West Brom","A","D",1.86,3.99,7.4214,0.122190283550901,1,0.146879282407357,0.00390940441096802,41.827265755596
"2013-08-24","Aston Villa","Liverpool","Fulham","Arsenal","A","H",1.86,4.42,8.2212,0.110721907117785,0,0.13484798068504,0.00255301536448675,27.3150692286822
"2013-08-24","Aston Villa","Liverpool","Hull City","Norwich","A","D",1.86,3.24,6.0264,0.150439456407066,0,0.170076427794004,0.0094663143001803,101.281423545946
"2013-08-24","Aston Villa","Liverpool","Newcastle","West Ham","D","H",3.78,2.23,8.4294,0.107421177757547,0,0.131861861531206,0.0015324048623875,16.3954144125955
"2013-08-24","Aston Villa","Liverpool","Southampton","Sunderland","A","D",1.86,3.81,7.0866,0.128082784761613,1,0.15218577399296,0.00504533164751176,53.9807104769033
"2013-08-24","Aston Villa","Liverpool","Stoke","Crystal Palace","A","A",1.86,4.54,8.4444,0.107768942816556,0,0.131649005456842,0.0021094457316895,22.5692555543357
"2013-08-24","Everton","West Brom","Fulham","Arsenal","D","A",3.99,1.86,7.4214,0.122415883637513,1,0.146879282407357,0.00416540308633895,44.5662314655081
"2013-08-24","Everton","West Brom","Southampton","Sunderland","H","A",1.56,5.62,8.7672,0.103329090764395,0,0.127141875575746,0.00105346009147711,11.2711171772114
"2013-08-24","Everton","West Brom","Stoke","Crystal Palace","D","H",3.99,1.87,7.4613,0.121731439570732,1,0.146257642371867,0.00402158198166973,43.0274693079309
"2013-08-24","Fulham","Arsenal","Hull City","Norwich","D","H",3.53,2.38,8.4014,0.108110816328493,0,0.132260010714234,0.00195122582315929,20.8764385760378
"2013-08-24","Fulham","Arsenal","Newcastle","West Ham","D","H",3.53,2.23,7.8719,0.115241287926044,0,0.13999202859586,0.00284673107522592,30.4575747866168
"2013-08-24","Fulham","Arsenal","Southampton","Sunderland","H","H",4.42,1.64,7.2488,0.12544797725784,0,0.149594723631768,0.00480014275528009,51.3574001519541
"2013-08-24","Fulham","Arsenal","Stoke","Crystal Palace","A","A",1.86,4.54,8.4444,0.107967916762167,0,0.131649005456842,0.00233198250540176,24.9502076882058
"2013-08-24","Hull City","Norwich","Newcastle","West Ham","H","D",2.38,3.33,7.9254,0.114003299216678,1,0.139193140776125,0.00221125076696957,23.6584818963254
"2013-08-24","Hull City","Norwich","Stoke","Crystal Palace","H","D",2.38,3.42,8.1396,0.111560742075023,0,0.136034547197151,0.00241050644612562,25.7903463363382
"2013-08-24","Newcastle","West Ham","Southampton","Sunderland","H","D",2.23,3.81,8.4963,0.10646766834501,0,0.130914877550958,0.00130043888571683,13.9135779146267
"2013-08-24","Newcastle","West Ham","Stoke","Crystal Palace","H","D",2.23,3.42,7.6266,0.118918754249778,0,0.143706490812829,0.00339135727731052,36.2846068603881
"2013-08-24","Southampton","Sunderland","Stoke","Crystal Palace","H","A",1.64,4.54,7.4456,0.122102267197863,0,0.146501975574568,0.00419400825269624,44.872282149815
"2013-08-25","Cardiff","Manchester City","Tottenham","Swansea","D","H",4.51,1.7,7.667,0.117689498013128,0,0.143088887528506,0.00261052292680041,30.2742069305667
"2013-08-31","Cardiff","Everton","Crystal Palace","Sunderland","D","H",3.28,2.45,8.036,0.112217533195828,1,0.137554274862788,0.00174186535061036,20.1476605619841
"2013-08-31","Cardiff","Everton","Newcastle","Fulham","A","A",2.27,3.59,8.1493,0.110528739686,0,0.135893016266491,0.001381787148482,15.9827385203868
"2013-08-31","Cardiff","Everton","Norwich","Southampton","H","A",3.24,2.51,8.1324,0.110536246288605,0,0.136139685098257,0.00116339771851517,13.4566901643787
"2013-08-31","Cardiff","Everton","West Ham","Stoke","A","D",2.27,3.36,7.6272,0.118042176956442,0,0.143697301554753,0.00240894024525637,27.86352593702
"2013-08-31","Crystal Palace","Sunderland","Newcastle","Fulham","H","D",2.45,3.3,8.085,0.111618829751562,0,0.136833632005265,0.00173866027123556,20.1105883214145
"2013-08-31","Crystal Palace","Sunderland","Norwich","Southampton","D","A",3.22,2.51,8.0822,0.1114335114817,0,0.136874721919066,0.00149234589333277,17.2615400434964
"2013-08-31","Crystal Palace","Sunderland","West Ham","Stoke","H","D",2.45,3.36,8.232,0.109576884530214,0,0.13469162192498,0.0014108112224165,16.3184517197758
"2013-08-31","Newcastle","Fulham","Norwich","Southampton","H","D",2.12,3.28,6.9536,0.129369107707285,0,0.154338931252764,0.00416333051378643,48.1560586584534
"2013-08-31","Newcastle","Fulham","West Ham","Stoke","H","D",2.12,3.36,7.1232,0.126486463455723,0,0.151597774686294,0.003857092310132,44.6138885497368
"2013-08-31","Norwich","Southampton","West Ham","Stoke","D","H",3.28,1.95,6.396,0.1405848925736,0,0.163649443651465,0.00621730229430003,71.9137654313572
"2013-09-01","Arsenal","Tottenham","Liverpool","Manchester United","A","H",3.56,2.43,8.6508,0.104923322011559,0,0.128750993808879,0.00145581866060425,16.6440791714092
"2013-09-01","Arsenal","Tottenham","West Brom","Swansea","H","D",2.11,3.3,6.963,0.129743234872995,0,0.154185904577609,0.00476021532294406,54.4225753193405
"2013-09-01","Liverpool","Manchester United","West Brom","Swansea","D","A",3.18,2.68,8.5224,0.106217757850495,0,0.13054706959022,0.00134328092503884,15.3574580892585
"2013-09-14","Aston Villa","Newcastle","Everton","Chelsea","A","A",3.67,2.23,8.1841,0.110680932817868,0,0.13538632402017,0.00201668541349413,22.8820646370476
